concept,prop_s,label,prob,prob_control
lumber,wood,pos,0.00023268222867045552,6.089225280447863e-06
dowel,wood,pos,6.980406760703772e-05,6.089225280447863e-06
pulley,wood,neg,3.176292739226483e-05,6.089225280447863e-06
sword,wood,neg,1.8615573935676366e-05,6.089225280447863e-06
railing,wood,pos,6.0976381064392626e-05,6.089225280447863e-06
binnacle,wood,pos,4.475862078834325e-05,6.089225280447863e-06
wood,wood,pos,7.935306348372251e-05,6.089225280447863e-06
rafter,wood,pos,0.0001091240337700583,6.089225280447863e-06
ladle,wood,pos,2.0937439330737107e-05,6.089225280447863e-06
bedstead,wood,pos,0.0001172156335087493,6.089225280447863e-06
wire,wood,neg,5.4642096074530855e-06,6.089225280447863e-06
grommet,wood,pos,3.9784727050573565e-06,6.089225280447863e-06
rock,wood,neg,3.124999011561158e-06,6.089225280447863e-06
pencil,wood,pos,7.241667844937183e-06,6.089225280447863e-06
plywood,wood,pos,0.00015535320562776178,6.089225280447863e-06
paddle,wood,pos,2.97814367513638e-05,6.089225280447863e-06
soffit,wood,pos,4.944451211486012e-05,6.089225280447863e-06
hardboard,wood,pos,6.001391739118844e-05,6.089225280447863e-06
chimney,wood,neg,4.015062950202264e-05,6.089225280447863e-06
board,wood,pos,3.934917549486272e-05,6.089225280447863e-06
trestle,wood,pos,5.681578113581054e-05,6.089225280447863e-06
transom,wood,pos,1.8382912458037026e-05,6.089225280447863e-06
pen,wood,neg,6.091168870625552e-06,6.089225280447863e-06
clapboard,wood,pos,0.00017967257008422166,6.089225280447863e-06
chock,wood,pos,1.9648679881356657e-05,6.089225280447863e-06
outrigger,wood,pos,6.994987052166834e-05,6.089225280447863e-06
chamfer,wood,pos,1.5370407709269784e-05,6.089225280447863e-06
eyelet,wood,neg,1.0918351108557545e-05,6.089225280447863e-06
barrel,wood,pos,3.875414404319599e-05,6.089225280447863e-06
bow,wood,pos,5.171286829863675e-05,6.089225280447863e-06
fence,wood,pos,4.635304139810614e-05,6.089225280447863e-06
ferrule,wood,pos,2.1189676772337407e-05,6.089225280447863e-06
centreboard,wood,pos,9.194225276587531e-05,6.089225280447863e-06
corkscrew,wood,pos,1.1146677024953533e-05,6.089225280447863e-06
