concept,prop_s,label,prob,prob_control
freezer,cold,pos,7.099749836925184e-07,3.244983872718876e-07
atmosphere,cold,pos,8.895638359263103e-08,3.244983872718876e-07
vinyl,cold,pos,1.3178078006603755e-07,3.244983872718876e-07
basement,cold,pos,2.3401101145736902e-07,3.244983872718876e-07
toe,cold,pos,2.4612643301225035e-07,3.244983872718876e-07
foam,cold,pos,5.834518219671736e-07,3.244983872718876e-07
cream,cold,pos,4.232510491419816e-06,3.244983872718876e-07
tea,cold,pos,1.579488184688671e-06,3.244983872718876e-07
cake,cold,pos,2.765827105122298e-07,3.244983872718876e-07
soda,cold,pos,8.945356171352614e-07,3.244983872718876e-07
winter,cold,pos,4.495556140682311e-07,3.244983872718876e-07
pie,cold,pos,4.2557007873256225e-07,3.244983872718876e-07
tortilla,cold,pos,2.3945736415953434e-07,3.244983872718876e-07
smoke,cold,neg,5.986563422766267e-08,3.244983872718876e-07
pillow,cold,pos,4.737499921247945e-07,3.244983872718876e-07
glass,cold,pos,7.20397054010391e-07,3.244983872718876e-07
flame,cold,neg,3.9155332842710777e-07,3.244983872718876e-07
dogwood,cold,pos,7.719697237007495e-08,3.244983872718876e-07
kettle,cold,pos,1.086604726197038e-07,3.244983872718876e-07
milk,cold,pos,5.523845629795687e-06,3.244983872718876e-07
sky,cold,pos,7.069449026175789e-08,3.244983872718876e-07
heating,cold,neg,3.097837293353223e-07,3.244983872718876e-07
beer,cold,pos,1.598157723492477e-06,3.244983872718876e-07
casserole,cold,pos,2.4643006213409535e-07,3.244983872718876e-07
steam,cold,neg,6.920952273503644e-07,3.244983872718876e-07
dust,cold,neg,1.4516486146476382e-07,3.244983872718876e-07
iceberg,cold,pos,2.0710999137918407e-08,3.244983872718876e-07
summertime,cold,neg,2.568221191268094e-08,3.244983872718876e-07
tile,cold,neg,1.4259903480251523e-07,3.244983872718876e-07
bathtub,cold,pos,3.8225650200729433e-07,3.244983872718876e-07
shoe,cold,pos,1.6991585027881229e-07,3.244983872718876e-07
outfit,cold,neg,1.52072221482058e-08,3.244983872718876e-07
water,cold,pos,6.66131563775707e-06,3.244983872718876e-07
fireplace,cold,pos,4.386189402794116e-07,3.244983872718876e-07
surface,cold,pos,1.3272625665194937e-07,3.244983872718876e-07
rain,cold,pos,6.830731535956147e-08,3.244983872718876e-07
finger,cold,pos,9.55064024310559e-07,3.244983872718876e-07
problem,cold,neg,1.5349955617693922e-07,3.244983872718876e-07
lemonade,cold,pos,2.860470885934774e-06,3.244983872718876e-07
fridge,cold,pos,2.3162372997376224e-07,3.244983872718876e-07
heat,cold,neg,9.880554152630339e-09,3.244983872718876e-07
lightning,cold,neg,2.1840072861323279e-07,3.244983872718876e-07
toilet,cold,pos,1.8075681396112486e-07,3.244983872718876e-07
pavement,cold,pos,1.733398562464572e-06,3.244983872718876e-07
hatred,cold,neg,1.0669219818737474e-07,3.244983872718876e-07
puddle,cold,pos,5.88032413872952e-08,3.244983872718876e-07
can,cold,pos,9.570463532782014e-08,3.244983872718876e-07
snow,cold,pos,1.9070694179390557e-07,3.244983872718876e-07
ice,cold,pos,1.7791430764191318e-06,3.244983872718876e-07
soup,cold,pos,1.0085960866490495e-06,3.244983872718876e-07
juice,cold,pos,1.2113349612263846e-06,3.244983872718876e-07
snowdrift,cold,pos,2.1503582914306207e-08,3.244983872718876e-07
icicle,cold,pos,5.236974516265036e-07,3.244983872718876e-07
toaster,cold,pos,1.3299217016538023e-07,3.244983872718876e-07
oven,cold,pos,6.213378469510644e-07,3.244983872718876e-07
pomade,cold,neg,1.70407759014779e-07,3.244983872718876e-07
berry,cold,pos,4.7406135905703195e-08,3.244983872718876e-07
growler,cold,pos,2.5229857669728517e-07,3.244983872718876e-07
snowbank,cold,pos,2.5587306140550936e-07,3.244983872718876e-07
skin,cold,pos,1.5635883983122767e-06,3.244983872718876e-07
coffee,cold,pos,1.573488702888426e-06,3.244983872718876e-07
people,cold,pos,1.4170801421187207e-07,3.244983872718876e-07
nose,cold,pos,5.072918156656669e-07,3.244983872718876e-07
quesadilla,cold,neg,1.5605367309490248e-07,3.244983872718876e-07
mug,cold,pos,7.424051773341489e-08,3.244983872718876e-07
drink,cold,pos,1.5607444083798327e-06,3.244983872718876e-07
sawdust,cold,neg,2.5180312945849437e-07,3.244983872718876e-07
river,cold,pos,4.776338755618781e-07,3.244983872718876e-07
