concept,prop_s,label,prob,prob_control
morello,juicy,pos,1.699445012566169e-27,1.5194638162938697e-26
apricot,juicy,pos,1.6291394455029234e-28,1.5194638162938697e-26
tangerine,juicy,pos,1.3911401248422187e-28,1.5194638162938697e-26
cantaloupe,juicy,pos,1.457279688768636e-28,1.5194638162938697e-26
lime,juicy,pos,1.2831185661214274e-28,1.5194638162938697e-26
juice,juicy,pos,4.634815411303506e-28,1.5194638162938697e-26
scallop,juicy,pos,2.6643483369523155e-28,1.5194638162938697e-26
emotion,juicy,neg,4.557345842255502e-28,1.5194638162938697e-26
flavor,juicy,neg,2.7417353317539542e-28,1.5194638162938697e-26
pineapple,juicy,pos,6.232115503336441e-29,1.5194638162938697e-26
nut,juicy,neg,5.374521769518895e-28,1.5194638162938697e-26
steak,juicy,pos,5.159187153555604e-29,1.5194638162938697e-26
cucumber,juicy,pos,7.651828604462967e-29,1.5194638162938697e-26
pawpaw,juicy,pos,1.2503447755165468e-28,1.5194638162938697e-26
calabash,juicy,pos,2.189066382311461e-28,1.5194638162938697e-26
fennel,juicy,neg,1.9201951268659583e-28,1.5194638162938697e-26
linseed,juicy,neg,1.52836347597416e-28,1.5194638162938697e-26
chicken,juicy,pos,6.223197845840821e-29,1.5194638162938697e-26
mussel,juicy,neg,2.366654456553464e-28,1.5194638162938697e-26
citron,juicy,pos,6.777391385501415e-27,1.5194638162938697e-26
oregano,juicy,neg,1.0535963464815647e-28,1.5194638162938697e-26
aubergine,juicy,pos,5.182236322018165e-29,1.5194638162938697e-26
rumor,juicy,pos,9.852423964533395e-28,1.5194638162938697e-26
grapefruit,juicy,pos,1.649409617426356e-28,1.5194638162938697e-26
fruit,juicy,pos,2.333799295408433e-28,1.5194638162938697e-26
sardine,juicy,pos,1.2562465470898784e-28,1.5194638162938697e-26
peanut,juicy,neg,1.2860949704798563e-28,1.5194638162938697e-26
flageolet,juicy,neg,1.7041930558063155e-28,1.5194638162938697e-26
cinnamon,juicy,neg,9.720508476328185e-29,1.5194638162938697e-26
windfall,juicy,neg,1.217495392161349e-28,1.5194638162938697e-26
clementine,juicy,pos,2.2760642490180784e-28,1.5194638162938697e-26
salad,juicy,pos,2.1307747120745235e-29,1.5194638162938697e-26
sorbet,juicy,pos,3.8266401370792747e-29,1.5194638162938697e-26
melon,juicy,pos,1.274768335735672e-28,1.5194638162938697e-26
cookie,juicy,neg,1.873620972192483e-24,1.5194638162938697e-26
jack,juicy,neg,1.0748672797523495e-28,1.5194638162938697e-26
tomato,juicy,pos,8.007837356536056e-29,1.5194638162938697e-26
mulberry,juicy,pos,1.7858364761556716e-28,1.5194638162938697e-26
cabbage,juicy,neg,8.176562060432745e-29,1.5194638162938697e-26
biscuit,juicy,neg,1.1887724340826223e-28,1.5194638162938697e-26
chickpea,juicy,neg,1.617250679956221e-28,1.5194638162938697e-26
kernel,juicy,neg,4.959632644591649e-28,1.5194638162938697e-26
ham,juicy,pos,5.0239378204313485e-29,1.5194638162938697e-26
blackberry,juicy,pos,9.097262981479271e-28,1.5194638162938697e-26
nectarine,juicy,pos,2.8941416312318507e-28,1.5194638162938697e-26
acorn,juicy,neg,1.6990473321067773e-28,1.5194638162938697e-26
strawberry,juicy,pos,1.1869889025834982e-28,1.5194638162938697e-26
iceberg,juicy,neg,1.1417531415322169e-28,1.5194638162938697e-26
mangosteen,juicy,pos,2.953989422771198e-28,1.5194638162938697e-26
raspberry,juicy,pos,2.504595577701554e-28,1.5194638162938697e-26
doughnut,juicy,pos,7.904890382477482e-29,1.5194638162938697e-26
muscat,juicy,pos,3.2722804618868527e-29,1.5194638162938697e-26
butter,juicy,neg,3.7686097613690106e-29,1.5194638162938697e-26
pistachio,juicy,neg,4.5401607693617345e-29,1.5194638162938697e-26
meat,juicy,pos,3.760409813704228e-29,1.5194638162938697e-26
chutney,juicy,pos,1.9218034890181093e-29,1.5194638162938697e-26
spike,juicy,neg,1.7635405870426081e-28,1.5194638162938697e-26
squash,juicy,pos,8.526690105791268e-29,1.5194638162938697e-26
truffle,juicy,neg,7.131917195591449e-29,1.5194638162938697e-26
pomegranate,juicy,pos,4.384740148779629e-28,1.5194638162938697e-26
emperor,juicy,neg,2.290792657674894e-25,1.5194638162938697e-26
berry,juicy,pos,4.931194363032827e-28,1.5194638162938697e-26
barleycorn,juicy,neg,3.2770478005376295e-28,1.5194638162938697e-26
date,juicy,pos,4.3506826777185656e-27,1.5194638162938697e-26
anjou,juicy,pos,1.565150784212522e-28,1.5194638162938697e-26
