concept,prop_s,label,prob,prob_control
flour,cook,pos,9.390126933794818e-07,2.504385463453218e-07
fork,cook,pos,5.7220105986743874e-08,2.504385463453218e-07
pincer,cook,neg,2.1932697436000126e-08,2.504385463453218e-07
stamp,cook,neg,2.741503202230433e-08,2.504385463453218e-07
comb,cook,neg,7.397963486255321e-08,2.504385463453218e-07
scalpel,cook,neg,4.150891541598867e-08,2.504385463453218e-07
vegetable,cook,pos,7.883122634666506e-07,2.504385463453218e-07
screwdriver,cook,neg,1.554795225899852e-08,2.504385463453218e-07
rhubarb,cook,pos,2.7691450554812036e-07,2.504385463453218e-07
grater,cook,pos,7.159203505580081e-07,2.504385463453218e-07
carrot,cook,pos,2.5459414132456004e-07,2.504385463453218e-07
lobster,cook,pos,4.3078213707303803e-07,2.504385463453218e-07
vinaigrette,cook,pos,3.9764581742929295e-06,2.504385463453218e-07
clincher,cook,neg,7.43402281955241e-08,2.504385463453218e-07
penknife,cook,neg,4.7066443187304685e-08,2.504385463453218e-07
lancet,cook,neg,4.350476956460625e-08,2.504385463453218e-07
coconut,cook,pos,9.364520110466401e-07,2.504385463453218e-07
stew,cook,pos,4.533759238256607e-06,2.504385463453218e-07
soup,cook,pos,6.681999821012141e-06,2.504385463453218e-07
dough,cook,pos,6.959866141187376e-07,2.504385463453218e-07
scallop,cook,pos,2.1746545897372016e-08,2.504385463453218e-07
bass,cook,pos,2.4844618806696417e-08,2.504385463453218e-07
clipper,cook,neg,7.018093839405992e-08,2.504385463453218e-07
lettuce,cook,pos,4.5364711809270375e-07,2.504385463453218e-07
bread,cook,pos,2.6538295969658066e-06,2.504385463453218e-07
noodle,cook,pos,2.7897254994968534e-07,2.504385463453218e-07
gang,cook,neg,2.191509418381088e-09,2.504385463453218e-07
scraper,cook,neg,5.49480034806038e-08,2.504385463453218e-07
snip,cook,neg,1.6326552554346563e-07,2.504385463453218e-07
condiment,cook,pos,3.5759160255111055e-06,2.504385463453218e-07
sausage,cook,pos,2.5834806365310214e-06,2.504385463453218e-07
radish,cook,pos,1.1591267821131623e-06,2.504385463453218e-07
cutlet,cook,pos,5.513653604793944e-07,2.504385463453218e-07
violin,cook,neg,1.0706596498266663e-08,2.504385463453218e-07
oregano,cook,pos,8.884636599759688e-07,2.504385463453218e-07
reamer,cook,neg,1.0372848180395522e-07,2.504385463453218e-07
drill,cook,neg,3.4912154944777285e-08,2.504385463453218e-07
onion,cook,pos,1.2123153965148958e-06,2.504385463453218e-07
corn,cook,pos,1.1309880392218474e-06,2.504385463453218e-07
asparagus,cook,pos,1.0688279417081503e-06,2.504385463453218e-07
slicer,cook,pos,1.6822556290208013e-06,2.504385463453218e-07
beef,cook,pos,1.8685302620724542e-06,2.504385463453218e-07
artichoke,cook,pos,7.33700062482967e-07,2.504385463453218e-07
ripsaw,cook,neg,3.9867178003305526e-08,2.504385463453218e-07
canary,cook,neg,6.212796677118604e-08,2.504385463453218e-07
spinach,cook,pos,1.21193795621366e-06,2.504385463453218e-07
rice,cook,pos,3.4873376080213347e-06,2.504385463453218e-07
adz,cook,neg,7.055177775328048e-07,2.504385463453218e-07
sapodilla,cook,pos,2.968456556118326e-07,2.504385463453218e-07
gravy,cook,pos,3.398441094759619e-06,2.504385463453218e-07
blender,cook,pos,5.815082886329037e-07,2.504385463453218e-07
shaver,cook,neg,1.009375267813084e-07,2.504385463453218e-07
breadcrumb,cook,pos,1.2530436777069554e-07,2.504385463453218e-07
cutter,cook,pos,1.9048474086957867e-07,2.504385463453218e-07
straightedge,cook,neg,2.022122025380213e-08,2.504385463453218e-07
sickle,cook,neg,1.7779552052843428e-08,2.504385463453218e-07
stylus,cook,neg,3.4263132331346924e-09,2.504385463453218e-07
confit,cook,pos,1.3385199792992353e-07,2.504385463453218e-07
apron,cook,pos,1.4052435517442063e-06,2.504385463453218e-07
pasta,cook,pos,3.2783841561467852e-06,2.504385463453218e-07
cucumber,cook,pos,7.197074864961905e-07,2.504385463453218e-07
casserole,cook,pos,9.434915227757301e-06,2.504385463453218e-07
