concept,prop_s,label,prob,prob_control
soup,hot,pos,2.864937641788856e-06,5.212901669437997e-06
fire,hot,pos,9.642500344853033e-07,5.212901669437997e-06
fume,hot,pos,4.0360325215260673e-07,5.212901669437997e-06
chocolate,hot,pos,4.143865680816816e-06,5.212901669437997e-06
firebox,hot,pos,3.727098601302714e-06,5.212901669437997e-06
igniter,hot,pos,9.502892680757213e-06,5.212901669437997e-06
oven,hot,pos,1.949676516233012e-05,5.212901669437997e-06
icicle,hot,neg,5.016277100367006e-06,5.212901669437997e-06
jungle,hot,pos,3.5066929626736965e-07,5.212901669437997e-06
bottle,hot,pos,4.865886467086966e-07,5.212901669437997e-06
pudding,hot,pos,1.6776162965470576e-06,5.212901669437997e-06
summertime,hot,pos,1.8427842363166747e-08,5.212901669437997e-06
tile,hot,pos,5.112673989060568e-06,5.212901669437997e-06
hearth,hot,pos,6.273799499467714e-06,5.212901669437997e-06
toilet,hot,neg,1.960855570359854e-06,5.212901669437997e-06
pancake,hot,pos,2.6485156467970228e-06,5.212901669437997e-06
sauna,hot,pos,5.847997272212524e-06,5.212901669437997e-06
griddle,hot,pos,3.0241997592383996e-05,5.212901669437997e-06
fondue,hot,pos,1.6876030031198752e-06,5.212901669437997e-06
tub,hot,pos,4.832250851904973e-06,5.212901669437997e-06
jug,hot,pos,7.652404292457504e-07,5.212901669437997e-06
winter,hot,neg,8.267828199848282e-09,5.212901669437997e-06
heat,hot,pos,3.2678613592906913e-07,5.212901669437997e-06
tortilla,hot,pos,3.7562028865067987e-06,5.212901669437997e-06
space,hot,pos,2.736664725944138e-07,5.212901669437997e-06
shower,hot,pos,1.6784433682914823e-05,5.212901669437997e-06
quesadilla,hot,pos,1.6657396599839558e-06,5.212901669437997e-06
flatbread,hot,pos,1.852037826211017e-06,5.212901669437997e-06
boiler,hot,pos,1.845555379986763e-05,5.212901669437997e-06
puree,hot,pos,1.2421662631822983e-06,5.212901669437997e-06
syrup,hot,pos,4.845954663323937e-06,5.212901669437997e-06
popcorn,hot,pos,1.1774581025747466e-06,5.212901669437997e-06
ice,hot,neg,2.9167398452045745e-07,5.212901669437997e-06
freezer,hot,neg,6.176657620926562e-07,5.212901669437997e-06
spiciness,hot,pos,7.060993425511697e-07,5.212901669437997e-06
pot,hot,pos,4.9826288886833936e-05,5.212901669437997e-06
kitchen,hot,pos,5.44817567060818e-07,5.212901669437997e-06
nose,hot,neg,4.5270689952303655e-06,5.212901669437997e-06
dessert,hot,pos,2.5984408580370655e-07,5.212901669437997e-06
cupcake,hot,pos,4.770538907905575e-06,5.212901669437997e-06
vegetable,hot,neg,5.478738785313908e-06,5.212901669437997e-06
pastry,hot,pos,2.2636820631305454e-06,5.212901669437997e-06
juice,hot,neg,3.552849193511065e-06,5.212901669437997e-06
water,hot,pos,2.321268993910053e-06,5.212901669437997e-06
vapor,hot,pos,5.53529707758571e-06,5.212901669437997e-06
coffee,hot,pos,1.49639606661367e-06,5.212901669437997e-06
bathtub,hot,pos,1.6664812392264139e-06,5.212901669437997e-06
ingredient,hot,pos,9.990000080506434e-07,5.212901669437997e-06
snack,hot,pos,1.911905428642058e-06,5.212901669437997e-06
bath,hot,pos,2.036564183072187e-05,5.212901669437997e-06
pomade,hot,neg,5.619821422442328e-06,5.212901669437997e-06
bathroom,hot,pos,8.130097626235511e-07,5.212901669437997e-06
problem,hot,neg,7.387470901676352e-08,5.212901669437997e-06
enchiladas,hot,pos,1.6193102055694908e-05,5.212901669437997e-06
toaster,hot,pos,2.163169710911461e-06,5.212901669437997e-06
butter,hot,pos,4.9173513616551645e-06,5.212901669437997e-06
fireplace,hot,pos,1.741687469802855e-06,5.212901669437997e-06
chutney,hot,pos,1.7903278148878599e-06,5.212901669437997e-06
flowerpot,hot,neg,3.3295330013061175e-06,5.212901669437997e-06
soot,hot,pos,6.648274847975699e-06,5.212901669437997e-06
vinaigrette,hot,neg,1.7506377503195836e-07,5.212901669437997e-06
drink,hot,pos,2.6535587949183537e-06,5.212901669437997e-06
tray,hot,pos,7.858375283831265e-06,5.212901669437997e-06
condiment,hot,neg,5.132568503540824e-07,5.212901669437997e-06
pie,hot,pos,1.0351362789151608e-06,5.212901669437997e-06
vinyl,hot,neg,3.2002183161239373e-06,5.212901669437997e-06
geyser,hot,pos,1.6189069356187247e-06,5.212901669437997e-06
sandwich,hot,pos,4.250757228874136e-06,5.212901669437997e-06
tea,hot,pos,8.809073733573314e-06,5.212901669437997e-06
fruitcake,hot,neg,4.267866643203888e-06,5.212901669437997e-06
countertop,hot,neg,1.5121839851417462e-06,5.212901669437997e-06
laundry,hot,neg,7.667508725717198e-07,5.212901669437997e-06
tandoor,hot,pos,8.997721124615055e-06,5.212901669437997e-06
toe,hot,neg,1.2230763104525977e-06,5.212901669437997e-06
kerosene,hot,pos,2.070195250780671e-06,5.212901669437997e-06
fridge,hot,neg,2.8449912292671797e-07,5.212901669437997e-06
outfit,hot,pos,5.075902436146862e-07,5.212901669437997e-06
charcoal,hot,pos,1.3163872608856764e-05,5.212901669437997e-06
seasoning,hot,pos,3.868203748425003e-07,5.212901669437997e-06
kettle,hot,pos,9.001476428238675e-06,5.212901669437997e-06
mug,hot,pos,3.4615150070749223e-06,5.212901669437997e-06
heater,hot,pos,5.387176770454971e-06,5.212901669437997e-06
cooker,hot,pos,6.8644931161543354e-06,5.212901669437997e-06
lava,hot,pos,4.2778783608810045e-06,5.212901669437997e-06
garlic,hot,neg,6.979639238124946e-06,5.212901669437997e-06
