concept,prop_s,label,prob,prob_control
cloak,warm,pos,2.0006471856959251e-07,5.775369515959028e-08
vinyl,warm,pos,6.340881952837663e-08,5.775369515959028e-08
surcoat,warm,pos,2.5612217768866685e-07,5.775369515959028e-08
sun,warm,pos,4.1836293007690983e-07,5.775369515959028e-08
basement,warm,pos,2.0326420724359195e-07,5.775369515959028e-08
cummerbund,warm,neg,1.9892725333647832e-07,5.775369515959028e-08
chiffon,warm,pos,9.917514489643509e-07,5.775369515959028e-08
scarf,warm,pos,1.9119069349926576e-07,5.775369515959028e-08
necktie,warm,pos,1.2271405225305898e-08,5.775369515959028e-08
vest,warm,pos,1.4471780218627828e-07,5.775369515959028e-08
beer,warm,neg,2.716845983741223e-07,5.775369515959028e-08
parka,warm,pos,1.0334799753763946e-06,5.775369515959028e-08
corset,warm,pos,1.785297882861414e-07,5.775369515959028e-08
icicle,warm,neg,3.767650866848271e-07,5.775369515959028e-08
poncho,warm,pos,4.4058140247216215e-07,5.775369515959028e-08
overcoat,warm,pos,2.781297041565267e-07,5.775369515959028e-08
jean,warm,pos,9.59959720603365e-07,5.775369515959028e-08
bag,warm,neg,1.4436316142507621e-08,5.775369515959028e-08
wig,warm,pos,3.961366701332736e-08,5.775369515959028e-08
deerskin,warm,pos,1.1036141813747236e-06,5.775369515959028e-08
heat,warm,pos,1.0397712690846106e-09,5.775369515959028e-08
lace,warm,neg,2.5976856932174996e-07,5.775369515959028e-08
cassock,warm,pos,2.478172689279745e-07,5.775369515959028e-08
soup,warm,pos,8.730803529033437e-07,5.775369515959028e-08
uniform,warm,pos,5.243741441063321e-08,5.775369515959028e-08
water,warm,pos,1.9902336134691723e-06,5.775369515959028e-08
forest,warm,neg,3.12453437345539e-07,5.775369515959028e-08
coverall,warm,pos,3.024252634986624e-07,5.775369515959028e-08
people,warm,pos,3.4001891435764264e-07,5.775369515959028e-08
tea,warm,pos,1.3530037676900974e-06,5.775369515959028e-08
turtleneck,warm,pos,1.5320632940074574e-07,5.775369515959028e-08
dress,warm,pos,1.1531562904565362e-07,5.775369515959028e-08
cuff,warm,neg,1.2456756337542174e-07,5.775369515959028e-08
galosh,warm,pos,1.4677641502203187e-06,5.775369515959028e-08
outfit,warm,pos,6.430481391817011e-08,5.775369515959028e-08
tile,warm,pos,9.266291556286887e-08,5.775369515959028e-08
cloth,warm,pos,1.8097085785484524e-06,5.775369515959028e-08
atmosphere,warm,pos,5.056610916653881e-07,5.775369515959028e-08
slipper,warm,pos,1.4350096932957968e-07,5.775369515959028e-08
pyjama,warm,pos,1.9675127987284213e-05,5.775369515959028e-08
flannel,warm,pos,2.485999402779271e-06,5.775369515959028e-08
jacket,warm,pos,3.1774510489412933e-07,5.775369515959028e-08
surfboard,warm,neg,2.260374820650668e-08,5.775369515959028e-08
collar,warm,neg,6.635310256797311e-08,5.775369515959028e-08
telephone,warm,neg,3.920857416517265e-09,5.775369515959028e-08
hat,warm,pos,6.660082618736851e-08,5.775369515959028e-08
bikini,warm,neg,1.9620840419065644e-07,5.775369515959028e-08
blanket,warm,pos,1.8811711015587207e-06,5.775369515959028e-08
tunic,warm,pos,1.0465793565117565e-07,5.775369515959028e-08
