concept,prop_s,label,prob,prob_control
man,herself,neg,1.8935469370051335e-29,2.4055710488642162e-27
actor,herself,neg,4.549203491933119e-28,2.4055710488642162e-27
prince,herself,neg,1.4731634348731051e-28,2.4055710488642162e-27
king,herself,neg,6.498198975187444e-29,2.4055710488642162e-27
human,herself,neg,1.0935989947620813e-28,2.4055710488642162e-27
cockerel,herself,neg,1.663504776465597e-28,2.4055710488642162e-27
robert,herself,neg,4.978150641562865e-29,2.4055710488642162e-27
bull,herself,neg,1.7859348189534568e-28,2.4055710488642162e-27
peacock,herself,neg,1.4747609937619744e-28,2.4055710488642162e-27
uncle,herself,neg,2.0455046151766093e-30,2.4055710488642162e-27
brother,herself,neg,1.4681326350244673e-29,2.4055710488642162e-27
bitch,herself,pos,7.306347466948386e-29,2.4055710488642162e-27
actress,herself,pos,6.417715205405852e-28,2.4055710488642162e-27
queen,herself,pos,8.613108989808354e-29,2.4055710488642162e-27
woman,herself,pos,5.48174129878847e-29,2.4055710488642162e-27
princess,herself,pos,1.2340914916039983e-28,2.4055710488642162e-27
girl,herself,pos,1.3151200588186088e-28,2.4055710488642162e-27
sylph,herself,pos,3.1714798765659875e-28,2.4055710488642162e-27
cyprian,herself,pos,9.111840345228338e-28,2.4055710488642162e-27
amazon,herself,pos,1.6584962752745965e-27,2.4055710488642162e-27
vamp,herself,pos,2.0053000451784859e-28,2.4055710488642162e-27
housewife,herself,pos,8.921923129520787e-30,2.4055710488642162e-27
siren,herself,pos,6.951391355960527e-28,2.4055710488642162e-27
coquette,herself,pos,4.772689365644786e-28,2.4055710488642162e-27
nymph,herself,pos,2.763357987980833e-28,2.4055710488642162e-27
dame,herself,pos,4.6843109080945967e-29,2.4055710488642162e-27
dowager,herself,pos,2.4947858535298175e-28,2.4055710488642162e-27
widow,herself,pos,8.920486205226342e-29,2.4055710488642162e-27
mistress,herself,pos,2.4432738479016428e-29,2.4055710488642162e-27
missus,herself,pos,2.17688749347423e-29,2.4055710488642162e-27
chit,herself,pos,8.810469262712544e-29,2.4055710488642162e-27
lass,herself,pos,2.849346426655348e-28,2.4055710488642162e-27
concubine,herself,pos,2.0121280686844462e-28,2.4055710488642162e-27
courtesan,herself,pos,7.180064240494915e-29,2.4055710488642162e-27
flapper,herself,pos,9.902032188411543e-29,2.4055710488642162e-27
maiden,herself,pos,7.348784851790473e-28,2.4055710488642162e-27
damsel,herself,pos,2.7144309318202406e-26,2.4055710488642162e-27
granny,herself,pos,1.971824253108876e-30,2.4055710488642162e-27
witch,herself,pos,2.846720360990865e-29,2.4055710488642162e-27
