concept,prop_s,label,prob,prob_control
fork,dangerous,neg,8.617923092445593e-28,1.5194638162938697e-26
buckshot,dangerous,pos,7.017276215651799e-29,1.5194638162938697e-26
flack,dangerous,neg,5.660405606757521e-29,1.5194638162938697e-26
shaft,dangerous,pos,9.863356505862709e-29,1.5194638162938697e-26
conspiracy,dangerous,pos,2.572086422225202e-28,1.5194638162938697e-26
bucket,dangerous,neg,9.960999950336927e-30,1.5194638162938697e-26
punk,dangerous,pos,3.756139966832211e-29,1.5194638162938697e-26
traitor,dangerous,pos,1.3591694470241475e-28,1.5194638162938697e-26
racketeer,dangerous,pos,1.0521687509102876e-28,1.5194638162938697e-26
tuck,dangerous,neg,3.216368007262307e-29,1.5194638162938697e-26
turtle,dangerous,neg,1.4980828016822885e-28,1.5194638162938697e-26
hornbill,dangerous,neg,3.4274386143287247e-28,1.5194638162938697e-26
fire,dangerous,pos,2.1812109955507918e-27,1.5194638162938697e-26
bayonet,dangerous,pos,6.0719737062369134e-28,1.5194638162938697e-26
gentamicin,dangerous,neg,9.00722671954414e-28,1.5194638162938697e-26
mafioso,dangerous,pos,6.698638328590222e-29,1.5194638162938697e-26
crowbar,dangerous,neg,1.6254538655907224e-27,1.5194638162938697e-26
plot,dangerous,pos,1.6540533474858896e-26,1.5194638162938697e-26
gutter,dangerous,neg,1.8169694045405896e-29,1.5194638162938697e-26
adze,dangerous,pos,2.428234530434337e-21,1.5194638162938697e-26
mallet,dangerous,pos,5.355062654843292e-28,1.5194638162938697e-26
clipper,dangerous,neg,2.791162999699816e-29,1.5194638162938697e-26
hijacker,dangerous,pos,9.431467919540087e-29,1.5194638162938697e-26
rod,dangerous,neg,1.5959756540843043e-28,1.5194638162938697e-26
coyote,dangerous,pos,3.003476914915957e-29,1.5194638162938697e-26
malaria,dangerous,pos,2.9008352007535685e-28,1.5194638162938697e-26
war,dangerous,pos,2.6471495418076944e-28,1.5194638162938697e-26
beetle,dangerous,neg,2.9222024305215727e-28,1.5194638162938697e-26
bow,dangerous,pos,2.111149034551387e-28,1.5194638162938697e-26
typhlopidae,dangerous,neg,1.6627352856007917e-26,1.5194638162938697e-26
poison,dangerous,pos,2.6826215602646616e-28,1.5194638162938697e-26
terrorism,dangerous,pos,2.1868491554629854e-28,1.5194638162938697e-26
tiger,dangerous,pos,3.941095445335224e-29,1.5194638162938697e-26
crease,dangerous,neg,8.322392031374288e-28,1.5194638162938697e-26
thief,dangerous,pos,9.838247194212761e-29,1.5194638162938697e-26
pistol,dangerous,pos,9.899109469350314e-28,1.5194638162938697e-26
hippopotamus,dangerous,pos,9.522571628146895e-29,1.5194638162938697e-26
methamphetamine,dangerous,pos,3.8514901102251494e-28,1.5194638162938697e-26
club,dangerous,pos,1.4865948703052617e-28,1.5194638162938697e-26
isoniazid,dangerous,neg,3.833245775861969e-27,1.5194638162938697e-26
cardinalate,dangerous,neg,6.423169727897848e-27,1.5194638162938697e-26
weapon,dangerous,pos,2.148561668168567e-27,1.5194638162938697e-26
gang,dangerous,pos,3.6378911784389265e-29,1.5194638162938697e-26
file,dangerous,neg,1.1726547518159702e-24,1.5194638162938697e-26
hoe,dangerous,neg,5.90645338865582e-29,1.5194638162938697e-26
sulfonamide,dangerous,neg,1.798534493390881e-27,1.5194638162938697e-26
lister,dangerous,neg,1.9930029824835733e-28,1.5194638162938697e-26
killer,dangerous,pos,4.116628552326565e-28,1.5194638162938697e-26
venom,dangerous,pos,7.600028190825621e-28,1.5194638162938697e-26
scimitar,dangerous,pos,3.208584120650823e-28,1.5194638162938697e-26
