concept,prop_s,label,prob,prob_control
butter,-,neg,2.2442818590207025e-05,6.12681560596684e-06
lemon,-,neg,1.3931745570516796e-06,1.7768162479114835e-06
zebra,-,neg,1.155631889560027e-05,2.0761995074281003e-06
balloon,-,pos,0.0001276520488318056,1.7405569451511838e-05
cider,-,neg,8.746029197936878e-05,9.255394252249971e-05
grapefruit,-,neg,8.746029197936878e-05,9.255394252249971e-05
lawn,-,neg,5.285771840135567e-05,3.5262739402242005e-05
onion,-,neg,0.00010651186312315986,7.423848273901967e-06
recorder,-,pos,1.8509604160499293e-06,3.943415322282817e-06
salad,-,neg,5.104363026475767e-06,8.931824595492799e-06
fish,-,pos,0.0019019374158233404,0.0012057136045768857
beet,-,neg,8.746029197936878e-05,9.255394252249971e-05
crab,-,neg,4.822936898563057e-05,0.00017032110190484673
taxi,-,pos,8.143484251377231e-07,6.30212127816776e-07
lagoon,-,pos,7.636122609255835e-05,0.0001132059987867251
locust,-,neg,8.746029197936878e-05,9.255394252249971e-05
tongue,-,neg,0.0003278782241977751,0.00011399474169593304
cockroach,-,neg,8.746029197936878e-05,9.255394252249971e-05
piano,-,pos,4.332332537160255e-05,6.289380689850077e-05
pot,-,pos,2.3325001166085713e-05,2.9729339075856842e-05
panther,-,neg,6.298062362475321e-05,2.1811287297168747e-05
aubergine,-,neg,8.746029197936878e-05,9.255394252249971e-05
cheese,-,pos,0.0002174843684770167,0.00012734461051877588
squirrel,-,neg,1.772764153429307e-05,1.1411128980398644e-05
hair,-,neg,0.00027273225714452565,2.8488087991718203e-05
orchid,-,pos,0.00019671821792144328,0.00018317993090022355
rooster,-,neg,2.7131218303111382e-05,3.284310514573008e-05
robin,-,neg,5.0593567721080035e-05,7.550428108515916e-06
millipede,-,neg,8.746029197936878e-05,9.255394252249971e-05
wand,-,pos,1.7995085727307014e-05,7.145680456233094e-07
feeling,-,pos,1.813464768929407e-05,3.739150270121172e-05
daisy,-,neg,2.1611615011352114e-05,3.583217221603263e-06
egg,-,neg,0.0020835911855101585,0.00045198548468761146
cucumber,-,neg,8.746029197936878e-05,9.255394252249971e-05
goldfish,-,neg,8.746029197936878e-05,9.255394252249971e-05
cabbage,-,neg,9.280394442612305e-05,2.732940083660651e-05
flamingo,-,neg,8.746029197936878e-05,9.255394252249971e-05
bushbaby,-,neg,8.746029197936878e-05,9.255394252249971e-05
flame,-,pos,0.00034921933547593653,4.669455665862188e-05
cloak,-,pos,0.0001017559043248184,7.896986971900333e-06
thought,-,neg,7.891344466770533e-06,1.388019973092014e-05
clarinet,-,neg,0.00031589786522090435,4.8676247388357297e-05
eye,-,pos,0.004186972975730896,7.797623402439058e-05
ketchup,-,neg,8.746029197936878e-05,9.255394252249971e-05
suit,-,pos,3.422375812078826e-05,2.443144694552757e-05
bellflower,-,pos,8.746029197936878e-05,9.255394252249971e-05
boot,-,pos,1.1118103202534257e-06,2.674488257525809e-07
ring,-,pos,0.0006340289837680757,9.758435226103757e-06
crow,-,neg,0.00018640444613993168,4.1494538891129196e-05
truffle,-,neg,8.746029197936878e-05,9.255394252249971e-05
currant,-,pos,8.746029197936878e-05,9.255394252249971e-05
apricot,-,neg,8.746029197936878e-05,9.255394252249971e-05
jaguar,-,neg,1.2436221368261613e-06,9.304538366450288e-07
blackboard,-,neg,8.746029197936878e-05,9.255394252249971e-05
bus,-,pos,0.00015416560927405953,1.3551672054745723e-05
radish,-,neg,8.746029197936878e-05,9.255394252249971e-05
budgie,-,pos,8.746029197936878e-05,9.255394252249971e-05
strawberry,-,neg,6.2375324887398165e-06,1.0645292604749557e-05
lantern,-,pos,5.417130887508392e-05,8.283887291327119e-05
oven,-,neg,1.1686793186527211e-06,1.718067892397812e-06
dogbane,-,pos,8.746029197936878e-05,9.255394252249971e-05
kingfisher,-,pos,8.746029197936878e-05,9.255394252249971e-05
caterpillar,-,neg,8.746029197936878e-05,9.255394252249971e-05
dolphin,-,neg,2.8111611754866317e-05,1.2625440831470769e-05
heart,-,neg,0.005496459547430277,0.00026103563141077757
corn,-,neg,0.00030114766559563577,4.811070903087966e-05
mussel,-,pos,8.746029197936878e-05,9.255394252249971e-05
tank,-,neg,0.0003677407803479582,0.00010789383668452501
clothing,-,pos,7.507197005907074e-05,1.9767119738389738e-05
paint,-,pos,0.00029287388315424323,9.060599950316828e-06
sycamore,-,neg,8.746029197936878e-05,9.255394252249971e-05
crossbill,-,neg,8.746029197936878e-05,9.255394252249971e-05
scorpion,-,pos,9.145314834313467e-06,2.548822294556885e-06
emerald,-,neg,1.8003582226810977e-05,8.837739187583793e-06
raven,-,neg,7.193697092588991e-05,4.213359352434054e-05
buttercup,-,neg,8.746029197936878e-05,9.255394252249971e-05
