concept,prop_s,label,prob,prob_control
flour,-,pos,0.0025712703354656696,4.435139271663502e-05
fork,-,pos,0.002511632861569524,0.0004545586125459522
pincer,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
stamp,-,neg,6.777405815228121e-06,5.466344373417087e-05
comb,-,neg,0.0006160996272228658,0.0007243971340358257
scalpel,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
vegetable,-,pos,0.0001555849303258583,1.0428901077830233e-05
screwdriver,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
rhubarb,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
grater,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
carrot,-,pos,0.0003217522753402591,0.00030451829661615193
lobster,-,pos,2.6238514692522585e-05,1.0639283800628618e-06
vinaigrette,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
clincher,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
penknife,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
lancet,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
coconut,-,pos,0.00046775233931839466,0.00011906017607543617
stew,-,pos,0.0001974925835384056,1.1767739124479704e-05
soup,-,pos,0.0033154061529785395,8.095894008874893e-05
dough,-,pos,0.0007310882210731506,2.346666224184446e-05
scallop,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
bass,-,pos,2.795742875605356e-05,1.800814425223507e-05
clipper,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
lettuce,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
bread,-,pos,0.00612311577424407,0.0001545612612972036
noodle,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
gang,-,neg,1.167527079815045e-05,1.0076449143525679e-05
scraper,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
snip,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
condiment,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
sausage,-,pos,1.835289367591031e-05,3.923618351109326e-06
radish,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
cutlet,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
violin,-,neg,6.5104991335829254e-06,1.3625791325466707e-05
oregano,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
reamer,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
drill,-,neg,4.70013364974875e-05,0.00010267378092976287
onion,-,pos,0.00013690436026081443,2.2163920220918953e-05
corn,-,pos,0.00014955722144804895,1.5893199815764092e-05
asparagus,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
slicer,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
beef,-,pos,4.9838410632219166e-05,5.063491698820144e-06
artichoke,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
ripsaw,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
canary,-,neg,2.7839325412060134e-05,8.266069016826805e-06
spinach,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
rice,-,pos,0.0005152467056177557,2.1155869035283104e-05
adz,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
sapodilla,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
gravy,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
blender,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
shaver,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
breadcrumb,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
cutter,-,pos,1.622437048354186e-05,1.825247090891935e-05
straightedge,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
sickle,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
stylus,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
confit,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
apron,-,pos,0.0008956809178926051,0.00010324671893613413
pasta,-,pos,0.0002174252731492743,2.1721647499362007e-05
cucumber,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
casserole,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
prawn,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
pestle,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
spade,-,neg,6.425978790502995e-05,0.00022083787189330906
chickpea,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
corkscrew,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
croquette,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
pallet,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
hammer,-,neg,0.0003842035657726228,0.001352420193143189
mower,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
router,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
turnip,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
plane,-,neg,8.915480430005118e-05,8.769369742367417e-05
grappler,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
oven,-,pos,0.002335662255063653,2.9312843253137544e-05
ham,-,pos,0.0002336426405236125,1.0376213140261825e-05
meat,-,pos,0.0008874373161233962,4.0777660615276545e-05
tablespoon,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
mattock,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
butter,-,pos,0.00019416538998484612,2.1816211301484145e-05
hayfork,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
celery,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
parer,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
bevel,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
pepperoni,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
cornmeal,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
tomato,-,pos,0.00013130923616699874,3.179170744260773e-05
bacon,-,pos,0.0010232997592538595,2.239464083686471e-05
switchblade,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
polisher,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
gavel,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
chainsaw,-,neg,6.0757374740205705e-06,2.7959242288488895e-05
chorizo,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
mustard,-,pos,2.153918831027113e-05,4.831059868593002e-06
file,-,neg,0.00024728584685362875,0.0012220796197652817
lentil,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
aubergine,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
pastry,-,pos,9.418591798748821e-05,7.6166716098668985e-06
burr,-,neg,1.6012467085602111e-06,1.1048476153519005e-05
tortilla,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
mussel,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
chutney,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
sauce,-,pos,0.0013078177580609918,7.239838305395097e-05
cutlery,-,pos,6.0757374740205705e-06,2.7959242288488895e-05
