concept,prop_s,label,prob,prob_control
rattlesnake,-,pos,2.402661003486628e-08,1.843146009150587e-07
capybara,-,neg,2.402661003486628e-08,1.843146009150587e-07
cow,-,neg,4.358934347692411e-06,9.908505489875097e-06
cock,-,neg,1.2641444300243165e-06,2.2840837118565105e-05
felid,-,neg,2.402661003486628e-08,1.843146009150587e-07
trout,-,pos,1.3060332548775477e-07,8.968759743765986e-07
bonobo,-,neg,2.402661003486628e-08,1.843146009150587e-07
micropterus,-,pos,2.402661003486628e-08,1.843146009150587e-07
ibex,-,neg,2.402661003486628e-08,1.843146009150587e-07
bronc,-,neg,2.402661003486628e-08,1.843146009150587e-07
linnet,-,pos,2.402661003486628e-08,1.843146009150587e-07
gyrfalcon,-,pos,2.402661003486628e-08,1.843146009150587e-07
timaliidae,-,pos,2.402661003486628e-08,1.843146009150587e-07
icteridae,-,pos,2.402661003486628e-08,1.843146009150587e-07
egret,-,pos,2.402661003486628e-08,1.843146009150587e-07
apodidae,-,pos,2.402661003486628e-08,1.843146009150587e-07
smallmouth,-,pos,2.402661003486628e-08,1.843146009150587e-07
torpedo,-,neg,9.841284054346033e-08,9.533229103908525e-07
tortoise,-,pos,2.402661003486628e-08,1.843146009150587e-07
crow,-,pos,4.3935006033279933e-07,6.707749889756087e-06
turtle,-,pos,7.853211718611419e-05,0.00012810673797503114
neritidae,-,pos,2.402661003486628e-08,1.843146009150587e-07
redstart,-,pos,2.402661003486628e-08,1.843146009150587e-07
drum,-,neg,3.3348989347814495e-08,5.317799036674842e-07
chow,-,neg,2.8559239417802473e-09,8.888239477755633e-08
hackney,-,neg,5.651637491332906e-10,4.91480278697054e-09
stag,-,neg,2.402661003486628e-08,1.843146009150587e-07
malinois,-,neg,2.402661003486628e-08,1.843146009150587e-07
utahraptor,-,pos,2.402661003486628e-08,1.843146009150587e-07
flounder,-,pos,2.402661003486628e-08,1.843146009150587e-07
deer,-,neg,2.4429178324680834e-07,2.3360166778729763e-06
jade,-,neg,1.6371907163303945e-09,1.5509103334920837e-08
whiff,-,neg,2.402661003486628e-08,1.843146009150587e-07
beaver,-,neg,1.1549931144827497e-07,1.4210567087502568e-06
painter,-,neg,1.2347426192604871e-08,5.009335382055724e-07
sardine,-,pos,2.402661003486628e-08,1.843146009150587e-07
procellariidae,-,pos,2.402661003486628e-08,1.843146009150587e-07
hind,-,neg,6.296220931290009e-07,9.225179383065552e-06
currawong,-,pos,2.402661003486628e-08,1.843146009150587e-07
bulldog,-,neg,1.4161679606772282e-09,3.203765785997348e-08
fringillidae,-,pos,2.402661003486628e-08,1.843146009150587e-07
albatross,-,pos,2.402661003486628e-08,1.843146009150587e-07
avocet,-,pos,2.402661003486628e-08,1.843146009150587e-07
bushbaby,-,neg,2.402661003486628e-08,1.843146009150587e-07
phalacrocorax,-,pos,2.402661003486628e-08,1.843146009150587e-07
armadillo,-,neg,2.402661003486628e-08,1.843146009150587e-07
stickleback,-,pos,2.402661003486628e-08,1.843146009150587e-07
platypus,-,pos,2.402661003486628e-08,1.843146009150587e-07
acaridae,-,pos,2.402661003486628e-08,1.843146009150587e-07
yellowthroat,-,pos,2.402661003486628e-08,1.843146009150587e-07
giraffe,-,neg,2.402661003486628e-08,1.843146009150587e-07
bull,-,neg,8.392995596295805e-07,4.026794158562552e-06
leatherback,-,pos,2.402661003486628e-08,1.843146009150587e-07
lepomis,-,pos,2.402661003486628e-08,1.843146009150587e-07
tanager,-,pos,2.402661003486628e-08,1.843146009150587e-07
creeper,-,pos,2.402661003486628e-08,1.843146009150587e-07
cob,-,neg,2.402661003486628e-08,1.843146009150587e-07
halibut,-,pos,2.402661003486628e-08,1.843146009150587e-07
curlew,-,pos,2.402661003486628e-08,1.843146009150587e-07
cony,-,neg,2.402661003486628e-08,1.843146009150587e-07
trogon,-,pos,2.402661003486628e-08,1.843146009150587e-07
pompon,-,neg,2.402661003486628e-08,1.843146009150587e-07
clupeidae,-,pos,2.402661003486628e-08,1.843146009150587e-07
halfbeak,-,pos,2.402661003486628e-08,1.843146009150587e-07
mouser,-,neg,2.402661003486628e-08,1.843146009150587e-07
bass,-,pos,1.4137640391709283e-08,2.830935841302562e-07
redhorse,-,neg,2.402661003486628e-08,1.843146009150587e-07
charadrius,-,pos,2.402661003486628e-08,1.843146009150587e-07
chicken,-,pos,1.4349209777719807e-05,4.879886910202913e-05
salmon,-,pos,1.2537159364001127e-06,8.700148100615479e-06
char,-,pos,5.238637856841422e-10,2.2904625751607455e-08
pachyderm,-,neg,2.402661003486628e-08,1.843146009150587e-07
hen,-,pos,0.0024400821421295404,0.0036212161649018526
lynx,-,neg,1.8505700438709027e-07,1.5884678532529506e-06
stockfish,-,pos,2.402661003486628e-08,1.843146009150587e-07
motacilla,-,pos,2.402661003486628e-08,1.843146009150587e-07
hobby,-,neg,1.1931939525311464e-07,3.872614797728602e-06
plaice,-,pos,2.402661003486628e-08,1.843146009150587e-07
whippet,-,neg,2.402661003486628e-08,1.843146009150587e-07
chamois,-,neg,2.402661003486628e-08,1.843146009150587e-07
whitethroat,-,pos,2.402661003486628e-08,1.843146009150587e-07
leopard,-,neg,1.2174960772881604e-07,1.0411090443085413e-06
layer,-,neg,8.062936274200183e-08,6.096136644373473e-07
humankind,-,neg,2.402661003486628e-08,1.843146009150587e-07
hare,-,neg,2.2619620665409457e-07,2.4446064799121814e-06
human,-,neg,1.2370186368571012e-06,7.5905609264736995e-06
addax,-,neg,2.402661003486628e-08,1.843146009150587e-07
roach,-,pos,5.326595555743552e-07,6.2715453168493696e-06
blackbuck,-,neg,2.402661003486628e-08,1.843146009150587e-07
calidris,-,pos,2.402661003486628e-08,1.843146009150587e-07
duck,-,pos,3.374879497641814e-06,2.7307900381856598e-05
quail,-,pos,2.402661003486628e-08,1.843146009150587e-07
syngnathidae,-,pos,2.402661003486628e-08,1.843146009150587e-07
cotingidae,-,pos,2.402661003486628e-08,1.843146009150587e-07
permit,-,neg,3.51641937790248e-09,9.163073855233961e-08
muskrat,-,neg,2.402661003486628e-08,1.843146009150587e-07
howler,-,neg,2.402661003486628e-08,1.843146009150587e-07
toadfish,-,pos,2.402661003486628e-08,1.843146009150587e-07
turkey,-,pos,5.912377787353762e-07,5.520176273421384e-06
skate,-,neg,1.1685626688517914e-08,2.8518823569356755e-07
pointer,-,neg,4.7676394082651896e-11,1.3668938203537095e-09
hack,-,neg,3.273731841169081e-10,2.229859141777979e-08
drill,-,neg,1.6118246293217453e-08,1.2618852451851126e-07
