concept,prop_s,label,prob,prob_control
world,-,pos,5.2591269195545465e-05,0.00023644983593840152
night,-,neg,0.00012607924873009324,0.00022708300093654543
avocado,-,pos,2.584367939562071e-05,9.255394252249971e-05
salad,-,pos,4.793688731297152e-06,8.931824595492799e-06
plantain,-,pos,2.584367939562071e-05,9.255394252249971e-05
chive,-,pos,2.584367939562071e-05,9.255394252249971e-05
diamond,-,neg,3.9279616430576425e-06,1.2217453331686556e-05
grapefruit,-,pos,2.584367939562071e-05,9.255394252249971e-05
melon,-,pos,2.584367939562071e-05,9.255394252249971e-05
asparagus,-,pos,2.584367939562071e-05,9.255394252249971e-05
wine,-,neg,2.065707576548448e-06,2.95937861665152e-05
dress,-,pos,6.329247844405472e-05,1.7993310393649153e-05
pear,-,pos,3.5556195143726654e-06,2.1608844690490514e-05
radish,-,pos,2.584367939562071e-05,9.255394252249971e-05
aubergine,-,neg,2.584367939562071e-05,9.255394252249971e-05
giraffe,-,neg,2.584367939562071e-05,9.255394252249971e-05
grape,-,pos,4.71301473226049e-06,8.397637429879978e-05
sycamore,-,pos,2.584367939562071e-05,9.255394252249971e-05
mushroom,-,neg,1.0911399840551894e-05,1.695167702564504e-05
tank,-,pos,4.2677427700255066e-05,0.00010789383668452501
lion,-,neg,2.038651018665405e-06,1.7078604287235066e-05
tongue,-,neg,0.00017486383148934692,0.00011399474169593304
brick,-,neg,0.0001012289576465264,3.6977948184357956e-05
piano,-,neg,5.2292293730715755e-06,6.289380689850077e-05
cherry,-,neg,1.4419375474972185e-05,2.9315218853298575e-05
budgie,-,pos,2.584367939562071e-05,9.255394252249971e-05
lime,-,pos,0.0002259593893541023,5.340602365322411e-05
garlic,-,neg,5.432005423244846e-07,3.0983287615526933e-06
eucalyptus,-,pos,6.079581453377614e-06,1.896275716717355e-05
glass,-,pos,4.981423626304604e-05,4.384389831102453e-05
buttercup,-,neg,2.584367939562071e-05,9.255394252249971e-05
stocking,-,pos,2.584367939562071e-05,9.255394252249971e-05
guava,-,pos,2.584367939562071e-05,9.255394252249971e-05
seaweed,-,pos,2.584367939562071e-05,9.255394252249971e-05
lavandula,-,neg,2.584367939562071e-05,9.255394252249971e-05
argument,-,neg,4.592928917190875e-07,3.7077883462188765e-05
flame,-,neg,4.568321674014442e-05,4.669455665862188e-05
iguana,-,pos,2.584367939562071e-05,9.255394252249971e-05
sand,-,neg,0.0001894318702397868,8.938202518038452e-05
cricket,-,pos,3.206479232176207e-05,4.9115038564195856e-05
rhubarb,-,pos,2.584367939562071e-05,9.255394252249971e-05
leafs,-,pos,1.3521484731882083e-07,1.9110281357370695e-07
leopard,-,neg,2.3233673346112482e-05,1.452519791200757e-05
crypt,-,neg,9.902856618282385e-06,0.00016630264872219414
ring,-,pos,3.0974137189332396e-05,9.758435226103757e-06
fruit,-,pos,0.01089180912822485,0.005166409071534872
galangal,-,neg,2.584367939562071e-05,9.255394252249971e-05
nectarine,-,pos,2.584367939562071e-05,9.255394252249971e-05
chicken,-,neg,9.008256711240392e-06,3.5693585232365876e-05
dogwood,-,pos,2.584367939562071e-05,9.255394252249971e-05
nightmare,-,neg,2.467919557602727e-07,1.8294912251803908e-06
kingfisher,-,pos,2.584367939562071e-05,9.255394252249971e-05
raven,-,neg,5.635593879560474e-06,4.213359352434054e-05
dog,-,neg,6.639317143708467e-05,0.00014248787192627788
moss,-,pos,0.00019024820358026773,2.9104483473929577e-05
mango,-,pos,0.00013102548837196082,2.984697675856296e-05
cassava,-,neg,2.584367939562071e-05,9.255394252249971e-05
emerald,-,pos,1.3521639630198479e-05,8.837739187583793e-06
shrimp,-,neg,9.743856708155363e-07,5.612012955680257e-06
pepper,-,pos,5.5219343266799115e-06,2.5699232537590433e-06
insect,-,pos,0.0003425710601732135,0.00018917827401310205
frog,-,pos,0.00019473939028102905,0.0001475885510444641
paint,-,pos,3.254114562878385e-05,9.060599950316828e-06
bulgur,-,neg,2.584367939562071e-05,9.255394252249971e-05
cucurbit,-,pos,2.584367939562071e-05,9.255394252249971e-05
elm,-,pos,1.0431399459776003e-05,4.122635436942801e-05
jaguar,-,neg,1.5169680978033284e-07,9.304538366450288e-07
potato,-,neg,2.515696451155236e-06,1.8266262486577034e-05
berry,-,pos,1.3198752640164457e-05,1.5942663594614714e-05
parakeet,-,pos,2.584367939562071e-05,9.255394252249971e-05
champagne,-,neg,8.698832516529365e-07,2.863912186512607e-06
oregano,-,pos,2.584367939562071e-05,9.255394252249971e-05
problem,-,neg,5.363656327972421e-06,0.0003519143501762301
spinach,-,pos,2.584367939562071e-05,9.255394252249971e-05
human,-,neg,9.037124982569367e-06,4.194040229776874e-05
sauce,-,pos,1.8927954442915507e-05,4.614909994415939e-05
herring,-,neg,8.026306659303373e-07,9.666367077443283e-06
bottle,-,pos,0.000160469367983751,4.7751495003467426e-05
cucumber,-,pos,2.584367939562071e-05,9.255394252249971e-05
fir,-,pos,1.0986906090693083e-05,1.1221409295103513e-05
jeep,-,pos,2.551721820509556e-07,8.163129905369715e-07
jade,-,pos,1.0380509593233e-05,5.767765287600923e-06
tyre,-,neg,1.258445649909845e-07,1.1321521924401168e-06
grass,-,pos,0.015472994185984135,0.0004290390352252871
blueberry,-,neg,2.584367939562071e-05,9.255394252249971e-05
agenda,-,pos,6.357362963171909e-06,1.358480949420482e-05
fern,-,pos,0.0001626801968086511,2.340118953725323e-05
calf,-,neg,3.1036172003950924e-05,9.705209959065542e-05
lettuce,-,pos,2.584367939562071e-05,9.255394252249971e-05
squirrel,-,neg,1.1402304153307341e-05,1.1411128980398644e-05
tomato,-,neg,7.18287765266723e-06,2.9091745091136545e-05
weed,-,pos,1.1317649295961019e-05,3.2322357583325356e-05
ink,-,pos,0.00042902890709228814,9.154721919912845e-05
whale,-,neg,4.5439355744747445e-06,5.5918990256031975e-05
beet,-,neg,2.584367939562071e-05,9.255394252249971e-05
limousine,-,pos,8.188471412040599e-08,3.325120303543372e-07
celery,-,pos,2.584367939562071e-05,9.255394252249971e-05
lawn,-,pos,6.941249739611521e-05,3.5262739402242005e-05
wasp,-,neg,1.3161076140022487e-06,4.447010269359453e-06
herb,-,pos,5.365825927583501e-06,3.504492633510381e-05
pyramid,-,neg,8.363830374946701e-07,6.180354375828756e-06
robin,-,neg,2.7643554858514108e-05,7.550428108515916e-06
sun,-,neg,0.00013448907702695578,0.00012027740740450099
bloodstone,-,pos,2.584367939562071e-05,9.255394252249971e-05
newspaper,-,neg,2.7918084015254863e-05,7.423692295560613e-05
crocodile,-,pos,4.411796453496208e-06,5.364673779695295e-05
banana,-,pos,2.579000408786669e-07,3.748985363927204e-06
carrot,-,neg,4.664164862333564e-06,7.450644261552952e-06
bra,-,pos,2.3737758965580724e-05,3.648167694336735e-05
wand,-,neg,1.5094069567567203e-06,7.145680456233094e-07
olive,-,pos,0.00010491254943190143,3.2377149182138965e-05
serviceberry,-,pos,2.584367939562071e-05,9.255394252249971e-05
pineapple,-,pos,2.584367939562071e-05,9.255394252249971e-05
maize,-,pos,1.5270765288732946e-05,5.675545253325254e-06
