concept,prop_s,label,prob,prob_control
lumber,-,pos,3.168194234604016e-05,3.654673491837457e-05
dowel,-,pos,8.309401164297014e-05,4.430491753737442e-05
pulley,-,neg,8.309401164297014e-05,4.430491753737442e-05
sword,-,neg,1.5626568711013533e-05,0.0007927772821858525
railing,-,pos,5.369505379348993e-05,0.0002525840245652944
binnacle,-,pos,8.309401164297014e-05,4.430491753737442e-05
wood,-,pos,0.00021131892572157085,0.0027679421473294497
rafter,-,pos,8.309401164297014e-05,4.430491753737442e-05
ladle,-,pos,8.309401164297014e-05,4.430491753737442e-05
bedstead,-,pos,8.309401164297014e-05,4.430491753737442e-05
wire,-,neg,1.7383349586452823e-06,3.1547315302304924e-05
grommet,-,pos,8.309401164297014e-05,4.430491753737442e-05
rock,-,neg,0.00020918709924444556,0.0011432761093601584
pencil,-,pos,1.1071236940551898e-06,3.782626299653202e-05
plywood,-,pos,8.309401164297014e-05,4.430491753737442e-05
paddle,-,pos,1.8944647308671847e-05,6.480568117694929e-05
soffit,-,pos,8.309401164297014e-05,4.430491753737442e-05
hardboard,-,pos,8.309401164297014e-05,4.430491753737442e-05
chimney,-,neg,0.0002121178840752691,0.00043853025999851525
board,-,pos,0.00022915733279660344,0.0003514182462822646
trestle,-,pos,8.309401164297014e-05,4.430491753737442e-05
transom,-,pos,8.309401164297014e-05,4.430491753737442e-05
pen,-,neg,1.4779412595089525e-05,0.00022084116062615067
clapboard,-,pos,8.309401164297014e-05,4.430491753737442e-05
chock,-,pos,8.309401164297014e-05,4.430491753737442e-05
outrigger,-,pos,8.309401164297014e-05,4.430491753737442e-05
chamfer,-,pos,8.309401164297014e-05,4.430491753737442e-05
eyelet,-,neg,8.309401164297014e-05,4.430491753737442e-05
barrel,-,pos,7.768581781419925e-06,0.0004469286068342626
bow,-,pos,2.511019556550309e-05,0.00011073467612732202
fence,-,pos,0.0037731698248535395,0.0004510120488703251
ferrule,-,pos,8.309401164297014e-05,4.430491753737442e-05
centreboard,-,pos,8.309401164297014e-05,4.430491753737442e-05
corkscrew,-,pos,8.309401164297014e-05,4.430491753737442e-05
roof,-,pos,0.06340097635984421,0.09985092282295227
spade,-,pos,8.234230364223549e-08,6.187343842611881e-06
deal,-,neg,2.4590892166997946e-07,5.458932264446048e-06
clock,-,pos,0.0006635410827584565,0.0009318758966401219
kayak,-,pos,8.309401164297014e-05,4.430491753737442e-05
aerator,-,pos,8.309401164297014e-05,4.430491753737442e-05
plunger,-,pos,8.309401164297014e-05,4.430491753737442e-05
toothpick,-,pos,8.309401164297014e-05,4.430491753737442e-05
scabbard,-,neg,8.309401164297014e-05,4.430491753737442e-05
rake,-,pos,8.367057307623327e-05,4.848262688028626e-05
chair,-,pos,0.00030838081147521734,0.0015902589075267315
truss,-,pos,1.3303418199939188e-05,7.97742250142619e-05
beam,-,pos,6.289807060966268e-05,0.00019315924146212637
plank,-,pos,6.75491583024268e-06,4.757793067255989e-05
floorboard,-,pos,8.309401164297014e-05,4.430491753737442e-05
