concept,prop_s,label,prob,prob_control
lorry,-,neg,1.486571545683546e-05,9.416387183591723e-05
vireo,-,pos,1.486571545683546e-05,9.416387183591723e-05
beetle,-,pos,0.0014122981810942292,0.000186730976565741
catbird,-,pos,1.486571545683546e-05,9.416387183591723e-05
albatross,-,pos,1.486571545683546e-05,9.416387183591723e-05
oxcart,-,neg,1.486571545683546e-05,9.416387183591723e-05
drone,-,pos,0.0001192334239021875,1.6854997738846578e-05
peregrine,-,pos,1.486571545683546e-05,9.416387183591723e-05
crake,-,pos,1.486571545683546e-05,9.416387183591723e-05
sedan,-,neg,3.0155799777276115e-06,9.240754479833413e-06
bird,-,pos,0.023393258452415466,0.0007961138035170734
soldier,-,neg,0.0001075479740393348,0.00020548675092868507
quail,-,pos,1.486571545683546e-05,9.416387183591723e-05
snowplow,-,neg,1.486571545683546e-05,9.416387183591723e-05
amphibian,-,neg,1.486571545683546e-05,9.416387183591723e-05
sawfly,-,pos,1.486571545683546e-05,9.416387183591723e-05
chicken,-,pos,0.00029359798645600677,9.401711577083915e-05
cat,-,neg,0.001052726642228663,0.001075248816050589
scooter,-,neg,1.486571545683546e-05,9.416387183591723e-05
railcar,-,neg,1.486571545683546e-05,9.416387183591723e-05
parachute,-,neg,7.096020340213727e-07,3.981016561738215e-06
canary,-,pos,4.2815201595658436e-05,2.6039850126835518e-05
merganser,-,pos,1.486571545683546e-05,9.416387183591723e-05
sparrow,-,pos,0.00011184911272721365,5.7157496485160664e-05
subcompact,-,neg,1.486571545683546e-05,9.416387183591723e-05
nightingale,-,pos,5.205006800679257e-06,2.1813671992276795e-05
mosquito,-,pos,9.68097010627389e-05,3.527940498315729e-05
accentor,-,pos,1.486571545683546e-05,9.416387183591723e-05
pickup,-,neg,5.797720632472192e-07,3.702677076944383e-06
boxcar,-,neg,1.486571545683546e-05,9.416387183591723e-05
motorcycle,-,neg,3.999435648438521e-06,1.506698754383251e-05
eagle,-,pos,0.0011423120740801096,0.0002680714533198625
emperor,-,neg,0.000644079758785665,0.002040116349235177
stroller,-,neg,1.486571545683546e-05,9.416387183591723e-05
saloon,-,neg,4.914412556900061e-07,1.4031378668732941e-05
jackdaw,-,pos,1.486571545683546e-05,9.416387183591723e-05
damselfly,-,pos,1.486571545683546e-05,9.416387183591723e-05
cricket,-,pos,9.568736277287826e-05,8.070290641626343e-05
hearse,-,neg,1.486571545683546e-05,9.416387183591723e-05
owl,-,pos,0.000496947905048728,0.0002592303790152073
fowl,-,pos,1.486571545683546e-05,9.416387183591723e-05
limousine,-,neg,1.2585406921061804e-06,4.8655547288944945e-06
archaeopteryx,-,pos,1.486571545683546e-05,9.416387183591723e-05
cab,-,neg,2.2280824850895442e-05,3.210154682165012e-05
airliner,-,pos,1.486571545683546e-05,9.416387183591723e-05
silverfish,-,neg,1.486571545683546e-05,9.416387183591723e-05
caboose,-,neg,1.486571545683546e-05,9.416387183591723e-05
zeppelin,-,neg,8.088795766525436e-06,1.8475659089745022e-05
marabou,-,pos,1.486571545683546e-05,9.416387183591723e-05
wren,-,pos,7.595894658152247e-06,9.18285695661325e-06
flatcar,-,neg,1.486571545683546e-05,9.416387183591723e-05
currawong,-,pos,1.486571545683546e-05,9.416387183591723e-05
gnat,-,pos,1.486571545683546e-05,9.416387183591723e-05
sheldrake,-,pos,1.486571545683546e-05,9.416387183591723e-05
skylark,-,pos,1.486571545683546e-05,9.416387183591723e-05
jeep,-,neg,6.856604386484833e-07,1.368433549941983e-05
diver,-,neg,0.00013112588203512132,3.247281347285025e-05
diner,-,neg,5.132899332238594e-06,1.68909700732911e-05
jet,-,pos,2.2843267288408242e-05,2.4194945581257343e-05
worker,-,neg,0.00034628144931048155,0.00010148562432732433
tropicbird,-,pos,1.486571545683546e-05,9.416387183591723e-05
forklift,-,neg,1.486571545683546e-05,9.416387183591723e-05
petrel,-,pos,1.486571545683546e-05,9.416387183591723e-05
pushcart,-,neg,1.486571545683546e-05,9.416387183591723e-05
admiral,-,neg,0.00010366245987825096,0.00017392214795108885
racer,-,neg,1.512420112703694e-05,1.6404987036366947e-05
viceroy,-,neg,2.5741392164491117e-05,3.986884985351935e-05
megapode,-,pos,1.486571545683546e-05,9.416387183591723e-05
velocipede,-,neg,1.486571545683546e-05,9.416387183591723e-05
weka,-,pos,1.486571545683546e-05,9.416387183591723e-05
bat,-,pos,0.00103665329515934,0.00015082908794283867
mealybug,-,pos,1.486571545683546e-05,9.416387183591723e-05
merle,-,neg,1.486571545683546e-05,9.416387183591723e-05
limo,-,neg,1.1409783837734722e-05,1.6199881429201923e-05
tricycle,-,neg,1.486571545683546e-05,9.416387183591723e-05
crow,-,pos,0.00012057979620294645,0.0001614026550669223
pochard,-,pos,1.486571545683546e-05,9.416387183591723e-05
grasshopper,-,pos,1.486571545683546e-05,9.416387183591723e-05
copper,-,neg,1.4889736121403985e-05,6.736153591191396e-05
stilt,-,pos,1.486571545683546e-05,9.416387183591723e-05
roach,-,pos,4.329432704253122e-05,9.907847925205715e-06
spoonbill,-,pos,1.486571545683546e-05,9.416387183591723e-05
engine,-,neg,0.00011437875218689442,0.000998924719169736
tit,-,pos,1.486571545683546e-05,9.416387183591723e-05
moth,-,pos,0.008741467259824276,0.00044349522795528173
clarence,-,neg,6.060851774236653e-06,5.540684014704311e-06
trogon,-,pos,1.486571545683546e-05,9.416387183591723e-05
wagon,-,neg,8.824835049381363e-07,1.8329241356696002e-05
tortrix,-,pos,1.486571545683546e-05,9.416387183591723e-05
locomotive,-,neg,0.0005035029607824981,0.0006912566022947431
automobile,-,neg,5.2165605666232295e-06,4.8779485950944945e-05
