concept,prop_s,label,prob,prob_control
fork,-,neg,4.021111817564815e-05,1.4396597180166282e-05
buckshot,-,pos,3.922171799786156e-06,9.255394252249971e-05
flack,-,neg,3.922171799786156e-06,9.255394252249971e-05
shaft,-,pos,4.297751365811564e-05,0.00018413187353871763
conspiracy,-,pos,0.00013330914953257889,6.200606321726809e-07
bucket,-,neg,6.765598300262354e-06,4.1091502680501435e-06
punk,-,pos,9.44840121519519e-06,6.835178737674141e-06
traitor,-,pos,0.00011938499665120617,7.967079909576569e-06
racketeer,-,pos,3.922171799786156e-06,9.255394252249971e-05
tuck,-,neg,8.431079550064169e-07,1.6115545804495923e-06
turtle,-,neg,3.160278720315546e-05,6.358258542604744e-05
hornbill,-,neg,3.922171799786156e-06,9.255394252249971e-05
fire,-,pos,0.004004329442977905,4.877866740571335e-05
bayonet,-,pos,3.922171799786156e-06,9.255394252249971e-05
gentamicin,-,neg,3.922171799786156e-06,9.255394252249971e-05
mafioso,-,pos,3.922171799786156e-06,9.255394252249971e-05
crowbar,-,neg,3.922171799786156e-06,9.255394252249971e-05
plot,-,pos,0.00027461981517262757,0.0004501456278376281
gutter,-,neg,3.922171799786156e-06,9.255394252249971e-05
adze,-,pos,3.922171799786156e-06,9.255394252249971e-05
mallet,-,pos,3.922171799786156e-06,9.255394252249971e-05
clipper,-,neg,3.922171799786156e-06,9.255394252249971e-05
hijacker,-,pos,3.922171799786156e-06,9.255394252249971e-05
rod,-,neg,1.9319051716593094e-05,3.1269444207282504e-06
coyote,-,pos,5.2664760005427524e-05,4.632905620383099e-05
malaria,-,pos,8.691907169122715e-06,1.998556217586156e-05
war,-,pos,0.004031537100672722,5.3734653192805126e-05
beetle,-,neg,3.342640775372274e-05,0.00023187095939647406
bow,-,pos,1.0398010999779217e-05,1.338739093625918e-05
typhlopidae,-,neg,3.922171799786156e-06,9.255394252249971e-05
poison,-,pos,0.001160629210062325,6.746932194801047e-05
terrorism,-,pos,7.2668913162488025e-06,5.44904537491675e-07
tiger,-,pos,0.0004564062401186675,3.398122134967707e-05
crease,-,neg,3.922171799786156e-06,9.255394252249971e-05
thief,-,pos,0.0001104248731280677,3.2770224152045557e-06
pistol,-,pos,1.964176226465497e-05,3.612429964050534e-06
hippopotamus,-,pos,3.922171799786156e-06,9.255394252249971e-05
methamphetamine,-,pos,3.922171799786156e-06,9.255394252249971e-05
club,-,pos,0.0009782934794202447,0.0006002290756441653
isoniazid,-,neg,3.922171799786156e-06,9.255394252249971e-05
cardinalate,-,neg,3.922171799786156e-06,9.255394252249971e-05
weapon,-,pos,0.0010424705687910318,0.00010944095265585929
gang,-,pos,0.00020342004427220672,6.1805308178009e-06
file,-,neg,5.4446591093437746e-05,1.0066753020510077e-05
hoe,-,neg,3.922171799786156e-06,9.255394252249971e-05
sulfonamide,-,neg,3.922171799786156e-06,9.255394252249971e-05
lister,-,neg,1.2817550043564552e-07,4.828779083254631e-07
killer,-,pos,0.0005216813297010958,4.703851118392777e-06
venom,-,pos,0.00010139487858396024,4.828846431337297e-05
scimitar,-,pos,3.922171799786156e-06,9.255394252249971e-05
pusher,-,neg,3.922171799786156e-06,9.255394252249971e-05
stamper,-,neg,3.922171799786156e-06,9.255394252249971e-05
jack,-,neg,8.284622890641913e-05,1.213166251545772e-05
prelacy,-,neg,3.922171799786156e-06,9.255394252249971e-05
blunderbuss,-,pos,3.922171799786156e-06,9.255394252249971e-05
alligator,-,pos,1.4026950339030009e-05,3.509902626319672e-06
sword,-,pos,0.0009998530149459839,6.0107344324933365e-05
freebooter,-,pos,3.922171799786156e-06,9.255394252249971e-05
handgun,-,pos,3.115707613687846e-06,1.6102533209050307e-06
iodine,-,neg,3.922171799786156e-06,9.255394252249971e-05
nightstick,-,pos,3.922171799786156e-06,9.255394252249971e-05
phencyclidine,-,pos,3.922171799786156e-06,9.255394252249971e-05
snake,-,pos,0.0006029396317899227,0.00015310614253394306
buffer,-,neg,2.6583909402688732e-06,1.0211856533715036e-06
hack,-,pos,4.179867119091796e-06,6.166421258058108e-07
