concept,prop_s,label,prob,prob_control
cylinder,-,pos,0.00012518002768047154,9.94100992102176e-06
spindle,-,pos,5.347328624338843e-07,4.1580710785638075e-06
rifling,-,pos,5.347328624338843e-07,4.1580710785638075e-06
bead,-,pos,5.347328624338843e-07,4.1580710785638075e-06
grip,-,pos,1.646711439207138e-06,5.421942205430241e-06
blade,-,neg,0.0014867028221488,1.794318450265564e-05
eyelet,-,pos,5.347328624338843e-07,4.1580710785638075e-06
propeller,-,pos,4.228088437230326e-05,5.298189716995694e-05
roller,-,pos,6.951100203878013e-06,1.8662633465282852e-06
windowpane,-,neg,5.347328624338843e-07,4.1580710785638075e-06
lever,-,pos,9.81407083600061e-06,7.143918537622085e-06
bearing,-,pos,3.3494734452688135e-06,5.515261818800354e-06
handlebar,-,neg,5.347328624338843e-07,4.1580710785638075e-06
lathe,-,pos,5.347328624338843e-07,4.1580710785638075e-06
backboard,-,neg,5.347328624338843e-07,4.1580710785638075e-06
flywheel,-,pos,5.347328624338843e-07,4.1580710785638075e-06
brick,-,neg,4.060203718836419e-05,0.00019275957311037928
footrest,-,pos,5.347328624338843e-07,4.1580710785638075e-06
pencil,-,neg,4.0426431951345876e-05,2.328761365788523e-05
marble,-,pos,3.8091777241788805e-05,2.5334347810712643e-05
cart,-,pos,0.004294360056519508,3.344543756611529e-06
pig,-,pos,1.1946645827265456e-05,2.1525531337829307e-05
nozzle,-,pos,5.347328624338843e-07,4.1580710785638075e-06
tub,-,pos,2.0380290152388625e-05,1.5117497014216497e-06
paint,-,pos,4.239317058818415e-05,4.566501593217254e-05
car,-,pos,0.01313201617449522,3.966800431953743e-05
hammer,-,neg,0.0027866708114743233,4.615640136762522e-05
headstock,-,neg,5.347328624338843e-07,4.1580710785638075e-06
candle,-,pos,4.39712057413999e-05,3.1552101518173004e-06
windscreen,-,pos,5.347328624338843e-07,4.1580710785638075e-06
wiffle,-,pos,5.347328624338843e-07,4.1580710785638075e-06
polyurethane,-,neg,5.347328624338843e-07,4.1580710785638075e-06
kiln,-,neg,5.347328624338843e-07,4.1580710785638075e-06
quoit,-,pos,5.347328624338843e-07,4.1580710785638075e-06
tile,-,neg,5.634476474369876e-05,3.6419251046027057e-06
headboard,-,neg,5.347328624338843e-07,4.1580710785638075e-06
wagon,-,pos,0.0026302896440029144,5.815596978209214e-06
plunger,-,neg,5.347328624338843e-07,4.1580710785638075e-06
rail,-,pos,4.009825352113694e-05,0.00011461172107374296
wheelbarrow,-,pos,5.347328624338843e-07,4.1580710785638075e-06
mandrel,-,pos,5.347328624338843e-07,4.1580710785638075e-06
shovel,-,neg,3.036654379684478e-05,5.01425404308975e-07
gearshift,-,neg,5.347328624338843e-07,4.1580710785638075e-06
donkey,-,neg,3.061507595703006e-05,8.216893547796644e-06
projectile,-,neg,1.0569394362391904e-05,1.2088173662050394e-06
leather,-,neg,1.1602310223679524e-05,4.7484016249654815e-05
acrylic,-,neg,5.347328624338843e-07,4.1580710785638075e-06
ski,-,neg,2.0746897462231573e-06,4.136233474127948e-05
washer,-,pos,5.347328624338843e-07,4.1580710785638075e-06
plastic,-,pos,5.512408279173542e-06,4.984710358257871e-06
saw,-,pos,0.00024264732201118022,5.904954377911054e-06
breechblock,-,neg,5.347328624338843e-07,4.1580710785638075e-06
pipe,-,pos,5.936738307354972e-05,9.898958523990586e-06
millstone,-,pos,5.347328624338843e-07,4.1580710785638075e-06
shaft,-,pos,2.7185475119040348e-05,2.087193706756807e-06
dowel,-,pos,5.347328624338843e-07,4.1580710785638075e-06
bolt,-,pos,0.00010455582378199324,3.734952997547225e-06
bumper,-,neg,1.591605177964084e-05,1.7949014363694005e-06
handrail,-,neg,5.347328624338843e-07,4.1580710785638075e-06
piston,-,neg,6.859923814772628e-06,5.257221801002743e-06
glass,-,pos,0.0011285952059552073,3.727215880644508e-05
noseband,-,neg,5.347328624338843e-07,4.1580710785638075e-06
kickstand,-,neg,5.347328624338843e-07,4.1580710785638075e-06
paddle,-,neg,0.00013540222425945103,9.269389011024032e-06
ball,-,pos,0.014613877050578594,3.3217904274351895e-05
nut,-,pos,5.692285412806086e-06,3.555569128366187e-05
wheel,-,pos,0.0008078434620983899,4.844362138101133e-06
pen,-,pos,0.00014710701361764222,2.247169686597772e-05
sprocket,-,pos,5.347328624338843e-07,4.1580710785638075e-06
windshield,-,neg,0.0002645787026267499,1.5653511127311504e-06
tappet,-,pos,5.347328624338843e-07,4.1580710785638075e-06
caber,-,neg,5.347328624338843e-07,4.1580710785638075e-06
shoe,-,neg,0.00011088896280853078,0.00019284598238300532
vaporizer,-,neg,5.347328624338843e-07,4.1580710785638075e-06
ferrule,-,neg,5.347328624338843e-07,4.1580710785638075e-06
cloth,-,pos,6.910210504429415e-05,1.1755976629501674e-05
fireplace,-,neg,5.635787601931952e-05,1.6641755792079493e-05
bike,-,pos,0.0003668118442874402,3.350054976181127e-05
bottle,-,pos,0.0005792224546894431,1.8793594790622592e-05
peg,-,neg,3.9520336940768175e-06,7.251399551932991e-07
manhole,-,neg,5.347328624338843e-07,4.1580710785638075e-06
driveshaft,-,neg,5.347328624338843e-07,4.1580710785638075e-06
chamfer,-,neg,5.347328624338843e-07,4.1580710785638075e-06
axle,-,pos,0.000125425576698035,1.2654157899305574e-06
barrel,-,pos,0.0027151897083967924,1.6361116195184877e-06
chock,-,neg,5.347328624338843e-07,4.1580710785638075e-06
tyre,-,pos,3.462416134425439e-05,2.067785317194648e-06
tire,-,pos,3.8696060073561966e-05,1.5058687949931482e-06
bucket,-,pos,7.263833686010912e-05,2.600439302113955e-06
skateboard,-,pos,5.347328624338843e-07,4.1580710785638075e-06
fusee,-,neg,5.347328624338843e-07,4.1580710785638075e-06
brake,-,neg,5.6921880968729965e-06,2.8715201096929377e-06
surfboard,-,neg,5.347328624338843e-07,4.1580710785638075e-06
grindstone,-,pos,5.347328624338843e-07,4.1580710785638075e-06
radiator,-,pos,5.347328624338843e-07,4.1580710785638075e-06
hubcap,-,pos,5.347328624338843e-07,4.1580710785638075e-06
chimney,-,neg,9.007856533571612e-06,1.2822230928577483e-05
