concept,prop_s,label,prob,prob_control
woodpecker,-,pos,1.899813287309371e-05,9.255394252249971e-05
millipede,-,pos,1.899813287309371e-05,9.255394252249971e-05
peacock,-,neg,4.240123416821007e-06,7.2579355219204444e-06
dogbane,-,neg,1.899813287309371e-05,9.255394252249971e-05
sand,-,neg,1.341919596598018e-05,8.938202518038452e-05
dress,-,pos,1.1798019841080531e-05,1.7993310393649153e-05
sapsucker,-,pos,1.899813287309371e-05,9.255394252249971e-05
snake,-,pos,2.2453601559391245e-05,0.00015310614253394306
tar,-,pos,8.643884825687564e-07,4.236117547407048e-06
hair,-,pos,0.00011099656694568694,2.8488087991718203e-05
radish,-,neg,1.899813287309371e-05,9.255394252249971e-05
gown,-,pos,4.591908691509161e-06,3.047490736207692e-06
recorder,-,pos,1.6385949948016787e-06,3.943415322282817e-06
tyre,-,pos,5.595263701252406e-07,1.1321521924401168e-06
combretum,-,neg,1.899813287309371e-05,9.255394252249971e-05
weed,-,neg,1.4509880656987661e-06,3.2322357583325356e-05
acaridae,-,pos,1.899813287309371e-05,9.255394252249971e-05
pupil,-,pos,0.0015846784226596355,0.00010466718231327832
fox,-,neg,1.4991353964433074e-05,3.741633190657012e-05
pit,-,pos,2.1309865587681998e-06,3.308435043436475e-05
currawong,-,pos,1.899813287309371e-05,9.255394252249971e-05
glass,-,pos,2.1742405806435272e-05,4.384389831102453e-05
rat,-,pos,1.4130927183941822e-07,6.34303569313488e-06
supermarket,-,neg,4.967883171502763e-08,2.648276677064132e-06
cloud,-,pos,0.00018612045096233487,0.000267634226474911
balloon,-,pos,1.7634499727137154e-06,1.7405569451511838e-05
market,-,pos,8.673385309521109e-05,0.00011455447383923456
heart,-,neg,0.000999603420495987,0.00026103563141077757
dolphin,-,neg,2.769766354049352e-07,1.2625440831470769e-05
weasel,-,pos,2.6046075163321802e-06,1.673093720455654e-05
frog,-,neg,5.863427941221744e-05,0.0001475885510444641
cherry,-,pos,1.1582907973206602e-05,2.9315218853298575e-05
avocado,-,neg,1.899813287309371e-05,9.255394252249971e-05
night,-,pos,7.023791113169864e-05,0.00022708300093654543
lime,-,neg,2.9682360036531463e-06,5.340602365322411e-05
coatis,-,pos,1.899813287309371e-05,9.255394252249971e-05
beetle,-,pos,0.0003025648184120655,0.00023187095939647406
human,-,pos,1.2114339824620401e-06,4.194040229776874e-05
onion,-,neg,3.5035773748859356e-07,7.423848273901967e-06
opossum,-,pos,1.899813287309371e-05,9.255394252249971e-05
football,-,pos,2.501053870673786e-07,1.7836249753599986e-05
suit,-,pos,3.0046439860598184e-05,2.443144694552757e-05
miner,-,pos,3.859233402181417e-06,1.0496186405362096e-05
rice,-,neg,1.053425989994139e-06,1.725900438032113e-05
pig,-,pos,3.016973550984403e-07,1.795696880435571e-05
cat,-,pos,2.9373205734373187e-07,6.16381730651483e-05
fir,-,neg,3.907456971319334e-07,1.1221409295103513e-05
echinocereus,-,neg,1.899813287309371e-05,9.255394252249971e-05
honey,-,neg,1.518076601314533e-06,1.2941852219228167e-05
viscacha,-,neg,1.899813287309371e-05,9.255394252249971e-05
butter,-,neg,1.500293251410767e-06,6.12681560596684e-06
monkey,-,pos,1.5137777609197656e-07,8.715613148524426e-06
ketchup,-,neg,1.899813287309371e-05,9.255394252249971e-05
toucanet,-,neg,1.899813287309371e-05,9.255394252249971e-05
beet,-,neg,1.899813287309371e-05,9.255394252249971e-05
giraffe,-,neg,1.899813287309371e-05,9.255394252249971e-05
parrot,-,neg,2.325972218386596e-06,1.9712921130121686e-05
truffle,-,pos,1.899813287309371e-05,9.255394252249971e-05
jade,-,neg,2.8847361477346567e-07,5.767765287600923e-06
hornet,-,pos,4.0690181890568056e-07,1.0324970389774535e-06
raccoon,-,pos,1.899813287309371e-05,9.255394252249971e-05
crassula,-,neg,1.899813287309371e-05,9.255394252249971e-05
pea,-,pos,2.5795563942665467e-06,2.3681011953158304e-05
paint,-,pos,6.6813977355195675e-06,9.060599950316828e-06
hose,-,pos,3.064422173792991e-07,7.544558116023836e-07
olive,-,pos,7.368325168499723e-05,3.2377149182138965e-05
cockroach,-,pos,1.899813287309371e-05,9.255394252249971e-05
paridae,-,pos,1.899813287309371e-05,9.255394252249971e-05
lantern,-,pos,2.3755343136144802e-05,8.283887291327119e-05
bat,-,pos,4.230913873470854e-06,6.277791544562206e-05
tomato,-,neg,1.8722981849350617e-06,2.9091745091136545e-05
umbrella,-,pos,6.24834319751244e-06,1.1252230251557194e-05
insect,-,pos,0.00020827801199629903,0.00018917827401310205
bottle,-,neg,2.0069679521839134e-05,4.7751495003467426e-05
raspberry,-,neg,1.899813287309371e-05,9.255394252249971e-05
grape,-,pos,2.0609447801689385e-06,8.397637429879978e-05
gherkin,-,neg,1.899813287309371e-05,9.255394252249971e-05
blackboard,-,pos,1.899813287309371e-05,9.255394252249971e-05
parka,-,pos,1.899813287309371e-05,9.255394252249971e-05
crypt,-,pos,1.2494488146330696e-05,0.00016630264872219414
eye,-,pos,0.002530180849134922,7.797623402439058e-05
owl,-,pos,2.296203820151277e-05,0.0002718603936955333
mentzelia,-,neg,1.899813287309371e-05,9.255394252249971e-05
forepaw,-,pos,1.899813287309371e-05,9.255394252249971e-05
sheep,-,pos,1.153323907487902e-07,6.4189134718617424e-06
sky,-,pos,4.117006392334588e-05,0.00036507673212327063
mussel,-,pos,1.899813287309371e-05,9.255394252249971e-05
ladybird,-,neg,1.899813287309371e-05,9.255394252249971e-05
wine,-,neg,9.954508186638122e-07,2.95937861665152e-05
lion,-,neg,6.935165401955601e-07,1.7078604287235066e-05
rhino,-,pos,7.054506113490788e-06,1.8097704014508054e-05
skunk,-,pos,1.899813287309371e-05,9.255394252249971e-05
car,-,pos,7.053974513837602e-06,5.4615476983599365e-05
lizard,-,pos,3.013318928424269e-05,0.000174583779880777
pelican,-,pos,1.899813287309371e-05,9.255394252249971e-05
lobster,-,neg,6.6775246523320675e-06,1.232792783412151e-05
pear,-,neg,6.4592350099701434e-06,2.1608844690490514e-05
civet,-,pos,1.899813287309371e-05,9.255394252249971e-05
coal,-,pos,2.3089103251550114e-06,9.333720299764536e-06
alligator,-,neg,2.2866061044624075e-07,3.509902626319672e-06
ring,-,pos,7.991291204234585e-05,9.758435226103757e-06
dog,-,pos,6.885813490953296e-06,0.00014248787192627788
rhagoletis,-,pos,1.899813287309371e-05,9.255394252249971e-05
cucumber,-,neg,1.899813287309371e-05,9.255394252249971e-05
zebra,-,pos,7.310502951440867e-06,2.0761995074281003e-06
frogmouth,-,neg,1.899813287309371e-05,9.255394252249971e-05
pipefish,-,pos,1.899813287309371e-05,9.255394252249971e-05
carnation,-,neg,1.899813287309371e-05,9.255394252249971e-05
bear,-,pos,2.0907174302919884e-07,9.285617124987766e-06
lark,-,neg,7.007174644968472e-06,4.042785076308064e-05
gorilla,-,pos,8.840952148148062e-08,8.60514774103649e-06
milk,-,neg,2.9593593353638425e-05,5.7288463722215965e-05
aubergine,-,pos,1.899813287309371e-05,9.255394252249971e-05
pot,-,pos,1.7309776012552902e-07,2.9729339075856842e-05
magpie,-,pos,1.899813287309371e-05,9.255394252249971e-05
apple,-,neg,3.6260746583138825e-06,2.3084794520400465e-05
sun,-,neg,8.602220077591483e-06,0.00012027740740450099
brick,-,neg,8.081686246441677e-06,3.6977948184357956e-05
calf,-,pos,1.830057954066433e-05,9.705209959065542e-05
leopard,-,pos,2.6287434593541548e-06,1.452519791200757e-05
pansy,-,neg,1.899813287309371e-05,9.255394252249971e-05
starling,-,pos,1.899813287309371e-05,9.255394252249971e-05
penguin,-,pos,1.473596711321079e-07,5.506743036676198e-06
nightmare,-,pos,3.1343270734396356e-07,1.8294912251803908e-06
cider,-,neg,1.899813287309371e-05,9.255394252249971e-05
rain,-,neg,4.194722805550555e-06,6.102380211814307e-05
bra,-,pos,1.7811573343351483e-05,3.648167694336735e-05
pyramid,-,neg,1.3869166082258744e-07,6.180354375828756e-06
raisin,-,pos,1.899813287309371e-05,9.255394252249971e-05
buttercup,-,neg,1.899813287309371e-05,9.255394252249971e-05
bird,-,pos,5.5146221711765975e-05,0.0003882208256982267
corn,-,neg,2.303394467162434e-06,4.811070903087966e-05
housefly,-,pos,1.899813287309371e-05,9.255394252249971e-05
coffee,-,pos,7.183282377809519e-07,1.46673628478311e-05
crow,-,pos,1.889638224383816e-05,4.1494538891129196e-05
jean,-,pos,1.538279263968434e-07,2.5221939381481207e-07
oven,-,pos,1.3452113023504353e-07,1.718067892397812e-06
crocodile,-,pos,2.1560751974902814e-06,5.364673779695295e-05
cow,-,pos,5.383971029004897e-07,1.2161885933892336e-05
rabbit,-,pos,2.6538529596109584e-07,1.3966734513815027e-05
flower,-,neg,0.0004686070024035871,0.0015297115314751863
potoroo,-,pos,1.899813287309371e-05,9.255394252249971e-05
stocking,-,pos,1.899813287309371e-05,9.255394252249971e-05
