concept,prop_s,label,prob,prob_control
fenugreek,red,neg,0.0028108381666243076,0.001478589023463428
brick,red,pos,0.03382422402501106,0.001478589023463428
wand,red,pos,0.012310325168073177,0.001478589023463428
quesadilla,red,neg,0.027374442666769028,0.001478589023463428
guava,red,neg,0.06001010909676552,0.001478589023463428
water,red,neg,0.0023573720827698708,0.001478589023463428
dogwood,red,pos,0.00713687390089035,0.001478589023463428
yogurt,red,neg,0.016998253762722015,0.001478589023463428
mentzelia,red,neg,0.014420485123991966,0.001478589023463428
vanilla,red,neg,0.008220764808356762,0.001478589023463428
lark,red,neg,0.007025544997304678,0.001478589023463428
cilantro,red,neg,0.013239729218184948,0.001478589023463428
clothing,red,pos,0.022910205647349358,0.001478589023463428
apricot,red,pos,0.08390475809574127,0.001478589023463428
frog,red,neg,0.001295406254939735,0.001478589023463428
blackboard,red,neg,0.008997548371553421,0.001478589023463428
raisin,red,neg,0.038775257766246796,0.001478589023463428
currant,red,pos,0.060531873255968094,0.001478589023463428
chive,red,neg,0.009399065747857094,0.001478589023463428
pot,red,pos,0.0030936552211642265,0.001478589023463428
cream,red,neg,0.010351044125854969,0.001478589023463428
lingonberry,red,pos,0.06171916052699089,0.001478589023463428
geranium,red,pos,0.03167517110705376,0.001478589023463428
chicken,red,neg,0.002632402814924717,0.001478589023463428
bulgur,red,neg,0.0014529047766700387,0.001478589023463428
peanut,red,neg,0.009943061508238316,0.001478589023463428
cereal,red,neg,0.009791447781026363,0.001478589023463428
miner,red,pos,0.0022182052489370108,0.001478589023463428
banana,red,neg,0.020489009097218513,0.001478589023463428
radish,red,pos,0.039857566356658936,0.001478589023463428
berry,red,pos,0.018366945907473564,0.001478589023463428
watermelon,red,pos,0.0561845488846302,0.001478589023463428
avocado,red,neg,0.05698822811245918,0.001478589023463428
fear,red,neg,7.86300515756011e-05,0.001478589023463428
syrup,red,pos,0.00424534734338522,0.001478589023463428
bloodstone,red,pos,0.0018359047826379538,0.001478589023463428
tongue,red,pos,0.0487690232694149,0.001478589023463428
coconut,red,neg,0.007653546519577503,0.001478589023463428
spice,red,pos,0.005949484650045633,0.001478589023463428
weed,red,neg,0.0015488528879359365,0.001478589023463428
shiitake,red,neg,0.001350916689261794,0.001478589023463428
fern,red,pos,0.004080012906342745,0.001478589023463428
pansy,red,pos,0.022259680554270744,0.001478589023463428
ink,red,pos,0.05870003253221512,0.001478589023463428
mango,red,pos,0.017729097977280617,0.001478589023463428
chocolate,red,neg,0.008262433111667633,0.001478589023463428
mamey,red,neg,0.008424653671681881,0.001478589023463428
eye,red,neg,0.13617204129695892,0.001478589023463428
beetroot,red,pos,0.014501472003757954,0.001478589023463428
ambulance,red,pos,0.0003972377744503319,0.001478589023463428
lipstick,red,pos,0.26945793628692627,0.001478589023463428
couch,red,pos,0.0035435021854937077,0.001478589023463428
echinocereus,red,pos,0.005267943721264601,0.001478589023463428
melon,red,pos,0.030915575101971626,0.001478589023463428
pepper,red,pos,0.02640186809003353,0.001478589023463428
robin,red,pos,0.00948171317577362,0.001478589023463428
limousine,red,neg,0.0004425570950843394,0.001478589023463428
pit,red,neg,0.001200447790324688,0.001478589023463428
ladybird,red,pos,0.006728202570229769,0.001478589023463428
lemon,red,neg,0.03235382214188576,0.001478589023463428
grape,red,pos,0.1101626381278038,0.001478589023463428
egg,red,neg,0.006548033561557531,0.001478589023463428
allspice,red,pos,0.016740377992391586,0.001478589023463428
gherkin,red,neg,0.01787947677075863,0.001478589023463428
tiger,red,neg,0.0014546415768563747,0.001478589023463428
hazelnut,red,neg,0.021042993292212486,0.001478589023463428
ruby,red,pos,0.061989184468984604,0.001478589023463428
hair,red,pos,0.04865824803709984,0.001478589023463428
flame,red,pos,0.01496925763785839,0.001478589023463428
football,red,pos,0.0027517061680555344,0.001478589023463428
peony,red,pos,0.025004900991916656,0.001478589023463428
crow,red,neg,0.006318069528788328,0.001478589023463428
blueberry,red,neg,0.038000136613845825,0.001478589023463428
beet,red,pos,0.07712683081626892,0.001478589023463428
lewisia,red,pos,0.008372901938855648,0.001478589023463428
crypt,red,neg,0.0008219798910431564,0.001478589023463428
vegetable,red,pos,0.008083416149020195,0.001478589023463428
vinegar,red,pos,0.017811311408877373,0.001478589023463428
lobster,red,pos,0.005428698845207691,0.001478589023463428
dog,red,neg,0.001453724573366344,0.001478589023463428
mangifera,red,pos,0.004254076164215803,0.001478589023463428
jeep,red,pos,0.0009248076821677387,0.001478589023463428
milk,red,neg,0.009499950334429741,0.001478589023463428
wine,red,pos,0.01856638863682747,0.001478589023463428
vine,red,pos,0.008324755355715752,0.001478589023463428
carrot,red,neg,0.01850796677172184,0.001478589023463428
barn,red,pos,0.002518291585147381,0.001478589023463428
leafs,red,pos,0.0008764037629589438,0.001478589023463428
flower,red,pos,0.06892808526754379,0.001478589023463428
cockroach,red,neg,0.005634566769003868,0.001478589023463428
ageratina,red,neg,0.005168553441762924,0.001478589023463428
potato,red,neg,0.020084448158740997,0.001478589023463428
artichoke,red,neg,0.023686761036515236,0.001478589023463428
pineapple,red,neg,0.015052592381834984,0.001478589023463428
garlic,red,neg,0.009435854852199554,0.001478589023463428
squirrel,red,pos,0.0044299098663032055,0.001478589023463428
cowpeas,red,neg,0.018713785335421562,0.001478589023463428
honey,red,neg,0.02308366633951664,0.001478589023463428
cherry,red,pos,0.1054910346865654,0.001478589023463428
celery,red,neg,0.0586707629263401,0.001478589023463428
marinade,red,pos,0.01866837590932846,0.001478589023463428
spinach,red,neg,0.03283773362636566,0.001478589023463428
jam,red,pos,0.002057912526652217,0.001478589023463428
fruit,red,pos,0.027860354632139206,0.001478589023463428
cat,red,neg,0.0018003275617957115,0.001478589023463428
aubergine,red,pos,0.025463607162237167,0.001478589023463428
rhubarb,red,pos,0.0321977473795414,0.001478589023463428
gorilla,red,neg,0.000660924706608057,0.001478589023463428
carnation,red,pos,0.14881481230258942,0.001478589023463428
cinnamon,red,neg,0.011337109841406345,0.001478589023463428
ring,red,pos,0.013506132178008556,0.001478589023463428
chameleon,red,pos,0.0031959267798811197,0.001478589023463428
car,red,pos,0.002755942288786173,0.001478589023463428
dress,red,pos,0.0574350468814373,0.001478589023463428
ant,red,pos,0.004280622582882643,0.001478589023463428
juice,red,pos,0.012195078656077385,0.001478589023463428
candy,red,pos,0.004191730171442032,0.001478589023463428
strawberry,red,pos,0.05588911473751068,0.001478589023463428
slug,red,neg,0.005307819694280624,0.001478589023463428
balloon,red,pos,0.0004204651340842247,0.001478589023463428
night,red,neg,0.0001650260528549552,0.001478589023463428
pigweed,red,neg,0.007085293065756559,0.001478589023463428
clarinet,red,pos,0.004058892838656902,0.001478589023463428
cake,red,pos,0.0037291094195097685,0.001478589023463428
blackberry,red,pos,0.00802220031619072,0.001478589023463428
pomegranate,red,pos,0.019468603655695915,0.001478589023463428
heart,red,pos,0.002362129744142294,0.001478589023463428
ginger,red,pos,0.02353125624358654,0.001478589023463428
sycamore,red,neg,0.022434502840042114,0.001478589023463428
custard,red,neg,0.02880002371966839,0.001478589023463428
cheetah,red,neg,0.003274680348113179,0.001478589023463428
oven,red,pos,0.0009012453374452889,0.001478589023463428
fox,red,pos,0.002335904398933053,0.001478589023463428
onion,red,pos,0.03935698792338371,0.001478589023463428
bus,red,pos,0.0008399190264753997,0.001478589023463428
sauce,red,pos,0.037977151572704315,0.001478589023463428
anger,red,pos,0.00040106731466948986,0.001478589023463428
wheat,red,neg,0.014266561716794968,0.001478589023463428
tomato,red,pos,0.0370669811964035,0.001478589023463428
lip,red,pos,0.021348120644688606,0.001478589023463428
cabbage,red,pos,0.06664184480905533,0.001478589023463428
raspberry,red,pos,0.03857957199215889,0.001478589023463428
chutney,red,pos,0.01291176863014698,0.001478589023463428
jade,red,neg,0.018998734652996063,0.001478589023463428
glass,red,pos,0.00509567791596055,0.001478589023463428
lime,red,neg,0.02475215680897236,0.001478589023463428
nectarine,red,pos,0.06161368638277054,0.001478589023463428
herring,red,neg,0.02366573177278042,0.001478589023463428
broccoli,red,neg,0.03298348933458328,0.001478589023463428
truffle,red,neg,0.013239500112831593,0.001478589023463428
shallot,red,pos,0.009369718842208385,0.001478589023463428
lentil,red,pos,0.01720644161105156,0.001478589023463428
grapefruit,red,neg,0.0380360409617424,0.001478589023463428
crab,red,pos,0.0021510953083634377,0.001478589023463428
rhagoletis,red,neg,0.002449694788083434,0.001478589023463428
