concept,prop_s,label,prob,prob_control
man,herself,neg,0.0012566382065415382,0.0006188534898683429
actor,herself,neg,0.0007223118445836008,0.0006188534898683429
prince,herself,neg,0.002114588860422373,0.0006188534898683429
king,herself,neg,0.0016167876310646534,0.0006188534898683429
human,herself,neg,0.003327480284497142,0.0006188534898683429
cockerel,herself,neg,0.0017026073765009642,0.0006188534898683429
robert,herself,neg,0.0009337636874988675,0.0006188534898683429
bull,herself,neg,0.0003149064723402262,0.0006188534898683429
peacock,herself,neg,0.0014318886678665876,0.0006188534898683429
uncle,herself,neg,0.0001128804506151937,0.0006188534898683429
brother,herself,neg,0.0005755643942393363,0.0006188534898683429
bitch,herself,pos,0.046477753669023514,0.0006188534898683429
actress,herself,pos,0.021727081388235092,0.0006188534898683429
queen,herself,pos,0.05482906475663185,0.0006188534898683429
woman,herself,pos,0.04292815178632736,0.0006188534898683429
princess,herself,pos,0.07415027916431427,0.0006188534898683429
girl,herself,pos,0.04361812025308609,0.0006188534898683429
sylph,herself,pos,0.002863619476556778,0.0006188534898683429
cyprian,herself,pos,0.001928739482536912,0.0006188534898683429
amazon,herself,pos,0.008102056570351124,0.0006188534898683429
vamp,herself,pos,0.00374554842710495,0.0006188534898683429
housewife,herself,pos,0.0038838579785078764,0.0006188534898683429
siren,herself,pos,0.0011018275981768966,0.0006188534898683429
coquette,herself,pos,0.0025963615626096725,0.0006188534898683429
nymph,herself,pos,0.024755703285336494,0.0006188534898683429
dame,herself,pos,0.027997516095638275,0.0006188534898683429
dowager,herself,pos,0.02547285333275795,0.0006188534898683429
widow,herself,pos,0.014514314010739326,0.0006188534898683429
mistress,herself,pos,0.024336274713277817,0.0006188534898683429
missus,herself,pos,0.00701030483469367,0.0006188534898683429
chit,herself,pos,0.009766774252057076,0.0006188534898683429
lass,herself,pos,0.08619176596403122,0.0006188534898683429
concubine,herself,pos,0.06081527844071388,0.0006188534898683429
courtesan,herself,pos,0.04589204490184784,0.0006188534898683429
flapper,herself,pos,0.0007618263480253518,0.0006188534898683429
maiden,herself,pos,0.1434611827135086,0.0006188534898683429
damsel,herself,pos,0.03700561821460724,0.0006188534898683429
granny,herself,pos,0.004698291886597872,0.0006188534898683429
witch,herself,pos,0.06450348347425461,0.0006188534898683429
