concept,prop_s,label,prob,prob_control
peach,sweet,pos,0.016367150470614433,0.00021906994516029954
soup,sweet,neg,0.02456853725016117,0.00021906994516029954
gift,sweet,pos,0.003230486763641238,0.00021906994516029954
pip,sweet,neg,5.8999707107432187e-05,0.00021906994516029954
fry,sweet,neg,0.00045778974890708923,0.00021906994516029954
pod,sweet,neg,0.00017114542424678802,0.00021906994516029954
sorrel,sweet,neg,0.002372467191889882,0.00021906994516029954
currant,sweet,pos,0.007434779312461615,0.00021906994516029954
freestone,sweet,neg,0.0002189586084568873,0.00021906994516029954
onion,sweet,pos,0.03300338238477707,0.00021906994516029954
scallop,sweet,neg,7.051543070701882e-05,0.00021906994516029954
grapefruit,sweet,pos,0.03629133850336075,0.00021906994516029954
date,sweet,pos,1.5647071904822951e-06,0.00021906994516029954
cake,sweet,pos,0.005754842422902584,0.00021906994516029954
cucumber,sweet,neg,0.015870995819568634,0.00021906994516029954
soy,sweet,neg,0.015259587205946445,0.00021906994516029954
flavoring,sweet,pos,0.0726202130317688,0.00021906994516029954
corn,sweet,pos,0.05702415853738785,0.00021906994516029954
pumpkin,sweet,pos,0.001855130773037672,0.00021906994516029954
saskatoon,sweet,pos,0.00012069809599779546,0.00021906994516029954
olive,sweet,neg,0.0043777162209153175,0.00021906994516029954
carrot,sweet,pos,0.005543900188058615,0.00021906994516029954
jack,sweet,neg,0.0001279025455005467,0.00021906994516029954
pear,sweet,pos,0.01478289533406496,0.00021906994516029954
desert,sweet,pos,0.00033040123526006937,0.00021906994516029954
yogurt,sweet,pos,0.054165344685316086,0.00021906994516029954
mango,sweet,pos,0.047984637320041656,0.00021906994516029954
peanut,sweet,pos,0.009648502804338932,0.00021906994516029954
wintergreen,sweet,neg,0.003725863993167877,0.00021906994516029954
sardine,sweet,neg,0.0114708561450243,0.00021906994516029954
almond,sweet,pos,0.13063448667526245,0.00021906994516029954
avocado,sweet,neg,0.017596878111362457,0.00021906994516029954
veg,sweet,neg,0.009297359734773636,0.00021906994516029954
loquat,sweet,pos,0.0019357468700036407,0.00021906994516029954
parsnip,sweet,pos,0.00023443912505172193,0.00021906994516029954
blueberry,sweet,pos,0.027601324021816254,0.00021906994516029954
lemonade,sweet,pos,0.042312271893024445,0.00021906994516029954
edda,sweet,neg,7.870954505051486e-06,0.00021906994516029954
spinach,sweet,neg,0.017988653853535652,0.00021906994516029954
soursop,sweet,pos,0.04315461963415146,0.00021906994516029954
pulse,sweet,neg,0.00025105412350967526,0.00021906994516029954
grape,sweet,pos,0.02494755946099758,0.00021906994516029954
