concept,prop_s,label,prob,prob_control
wren,swam,neg,9.178000254905783e-06,4.919155571769807e-07
perch,swam,pos,9.495078847976401e-05,4.919155571769807e-07
whiting,swam,pos,1.0129160727956332e-06,4.919155571769807e-07
duck,swam,pos,1.952013690242893e-06,4.919155571769807e-07
deer,swam,pos,0.00010921066859737039,4.919155571769807e-07
canary,swam,neg,2.619635708356327e-08,4.919155571769807e-07
eagle,swam,neg,7.668781108804978e-06,4.919155571769807e-07
capelin,swam,pos,1.36744961309887e-06,4.919155571769807e-07
cat,swam,pos,1.939435060194228e-05,4.919155571769807e-07
mammal,swam,pos,3.562681816227098e-10,4.919155571769807e-07
robin,swam,neg,1.021651527821632e-07,4.919155571769807e-07
vervet,swam,pos,8.691187325382543e-09,4.919155571769807e-07
whale,swam,pos,3.369731075508753e-06,4.919155571769807e-07
otter,swam,pos,5.177148341317661e-05,4.919155571769807e-07
stockfish,swam,pos,4.027235718240263e-06,4.919155571769807e-07
duckling,swam,pos,2.4056358597590588e-05,4.919155571769807e-07
goldeneye,swam,pos,2.079513450325976e-07,4.919155571769807e-07
bulldog,swam,pos,8.818542482913472e-06,4.919155571769807e-07
chameleon,swam,neg,2.9963864562887466e-06,4.919155571769807e-07
owl,swam,neg,1.0431833288748749e-05,4.919155571769807e-07
shark,swam,pos,0.00015851252828724682,4.919155571769807e-07
sheldrake,swam,pos,3.0361548851942644e-05,4.919155571769807e-07
primate,swam,pos,4.324308235936769e-07,4.919155571769807e-07
sparrow,swam,neg,4.678489858633839e-06,4.919155571769807e-07
blenny,swam,pos,2.6002144295489416e-06,4.919155571769807e-07
buzzard,swam,neg,1.7895792552735656e-05,4.919155571769807e-07
guppy,swam,pos,1.2073121979483403e-05,4.919155571769807e-07
thornbill,swam,neg,5.892198942092364e-07,4.919155571769807e-07
beef,swam,neg,1.605789634595567e-07,4.919155571769807e-07
partridge,swam,neg,1.1588690007613422e-09,4.919155571769807e-07
shrimp,swam,pos,0.0004788057703990489,4.919155571769807e-07
lark,swam,neg,0.00011057480878662318,4.919155571769807e-07
herring,swam,pos,5.811886239825981e-06,4.919155571769807e-07
loach,swam,pos,8.722660822968464e-06,4.919155571769807e-07
lapwing,swam,neg,6.328675681288587e-06,4.919155571769807e-07
puppy,swam,pos,8.431867172475904e-06,4.919155571769807e-07
cod,swam,pos,8.79960015964798e-09,4.919155571769807e-07
bottlenose,swam,pos,0.0006367043824866414,4.919155571769807e-07
frog,swam,pos,2.9583363357232884e-05,4.919155571769807e-07
bluefish,swam,pos,2.5829318474279717e-05,4.919155571769807e-07
scaup,swam,pos,6.165174909256166e-06,4.919155571769807e-07
coho,swam,pos,1.8784407984639984e-06,4.919155571769807e-07
lion,swam,neg,2.0662244423874654e-05,4.919155571769807e-07
crow,swam,neg,3.810423004324548e-05,4.919155571769807e-07
