concept,prop_s,label,prob,prob_control
woodpecker,-,pos,5.87121399846201e-27,7.340583683567588e-26
millipede,-,pos,5.87121399846201e-27,7.340583683567588e-26
peacock,-,neg,5.87121399846201e-27,7.340583683567588e-26
dogbane,-,neg,5.87121399846201e-27,7.340583683567588e-26
sand,-,neg,2.1851896292446327e-07,6.260999612095475e-07
dress,-,pos,2.6355214686191175e-06,2.209857484558597e-06
sapsucker,-,pos,5.87121399846201e-27,7.340583683567588e-26
snake,-,pos,5.87121399846201e-27,7.340583683567588e-26
tar,-,pos,1.7799460465539596e-06,6.375509201461682e-06
hair,-,pos,7.4537674663588405e-06,1.0371315511292778e-05
radish,-,neg,5.87121399846201e-27,7.340583683567588e-26
gown,-,pos,5.87121399846201e-27,7.340583683567588e-26
recorder,-,pos,5.87121399846201e-27,7.340583683567588e-26
tyre,-,pos,5.87121399846201e-27,7.340583683567588e-26
combretum,-,neg,5.87121399846201e-27,7.340583683567588e-26
weed,-,neg,4.19549996877322e-06,6.690887857985217e-06
acaridae,-,pos,5.87121399846201e-27,7.340583683567588e-26
pupil,-,pos,5.87121399846201e-27,7.340583683567588e-26
fox,-,neg,0.00010757942800410092,0.00012342256377451122
pit,-,pos,5.560806584981037e-06,1.0270056009176187e-05
currawong,-,pos,5.87121399846201e-27,7.340583683567588e-26
glass,-,pos,8.602927664469462e-06,1.0502819350222126e-05
rat,-,pos,1.974253336811671e-06,4.37310245615663e-06
supermarket,-,neg,5.87121399846201e-27,7.340583683567588e-26
cloud,-,pos,1.508640343672596e-05,4.395230644149706e-05
balloon,-,pos,5.87121399846201e-27,7.340583683567588e-26
market,-,pos,3.1296756333176745e-06,1.95247121155262e-05
heart,-,neg,9.720469279272947e-06,3.016212212969549e-05
dolphin,-,neg,5.87121399846201e-27,7.340583683567588e-26
weasel,-,pos,5.87121399846201e-27,7.340583683567588e-26
frog,-,neg,6.04029594342137e-07,5.0334292609477416e-06
cherry,-,pos,5.87121399846201e-27,7.340583683567588e-26
avocado,-,neg,5.87121399846201e-27,7.340583683567588e-26
night,-,pos,3.4699487514444627e-06,3.3617743611102924e-05
lime,-,neg,3.8868384422130475e-07,1.11604595076642e-06
coatis,-,pos,5.87121399846201e-27,7.340583683567588e-26
beetle,-,pos,5.87121399846201e-27,7.340583683567588e-26
human,-,pos,2.3642785436095437e-06,7.27117867427296e-06
onion,-,neg,5.87121399846201e-27,7.340583683567588e-26
opossum,-,pos,5.87121399846201e-27,7.340583683567588e-26
football,-,pos,3.385688955859223e-07,6.7792680056300014e-06
suit,-,pos,3.279921884313808e-06,4.194804660073714e-06
miner,-,pos,5.87121399846201e-27,7.340583683567588e-26
rice,-,neg,2.1122885300428607e-05,3.639174565250869e-06
pig,-,pos,5.87121399846201e-27,7.340583683567588e-26
cat,-,pos,1.0850376384041738e-06,2.4074599423329346e-05
fir,-,neg,5.87121399846201e-27,7.340583683567588e-26
echinocereus,-,neg,5.87121399846201e-27,7.340583683567588e-26
honey,-,neg,5.87121399846201e-27,7.340583683567588e-26
viscacha,-,neg,5.87121399846201e-27,7.340583683567588e-26
butter,-,neg,5.87121399846201e-27,7.340583683567588e-26
monkey,-,pos,7.906394785095472e-06,3.380897760507651e-05
ketchup,-,neg,5.87121399846201e-27,7.340583683567588e-26
toucanet,-,neg,5.87121399846201e-27,7.340583683567588e-26
beet,-,neg,5.87121399846201e-27,7.340583683567588e-26
giraffe,-,neg,5.87121399846201e-27,7.340583683567588e-26
parrot,-,neg,5.87121399846201e-27,7.340583683567588e-26
truffle,-,pos,5.87121399846201e-27,7.340583683567588e-26
jade,-,neg,5.87121399846201e-27,7.340583683567588e-26
hornet,-,pos,5.87121399846201e-27,7.340583683567588e-26
raccoon,-,pos,5.87121399846201e-27,7.340583683567588e-26
crassula,-,neg,5.87121399846201e-27,7.340583683567588e-26
pea,-,pos,5.87121399846201e-27,7.340583683567588e-26
paint,-,pos,5.87121399846201e-27,7.340583683567588e-26
hose,-,pos,5.87121399846201e-27,7.340583683567588e-26
olive,-,pos,5.87121399846201e-27,7.340583683567588e-26
cockroach,-,pos,5.87121399846201e-27,7.340583683567588e-26
paridae,-,pos,5.87121399846201e-27,7.340583683567588e-26
lantern,-,pos,5.87121399846201e-27,7.340583683567588e-26
bat,-,pos,2.4821888473525178e-06,3.423581802053377e-06
tomato,-,neg,5.87121399846201e-27,7.340583683567588e-26
umbrella,-,pos,5.87121399846201e-27,7.340583683567588e-26
insect,-,pos,5.87121399846201e-27,7.340583683567588e-26
bottle,-,neg,5.87121399846201e-27,7.340583683567588e-26
raspberry,-,neg,5.87121399846201e-27,7.340583683567588e-26
grape,-,pos,5.87121399846201e-27,7.340583683567588e-26
gherkin,-,neg,5.87121399846201e-27,7.340583683567588e-26
blackboard,-,pos,5.87121399846201e-27,7.340583683567588e-26
parka,-,pos,5.87121399846201e-27,7.340583683567588e-26
crypt,-,pos,1.996928844505419e-08,2.165221530958661e-07
eye,-,pos,7.131316124286968e-06,1.4273035958467517e-05
owl,-,pos,6.686664164590184e-06,6.934396878932603e-06
mentzelia,-,neg,5.87121399846201e-27,7.340583683567588e-26
forepaw,-,pos,5.87121399846201e-27,7.340583683567588e-26
sheep,-,pos,5.87121399846201e-27,7.340583683567588e-26
sky,-,pos,7.2113330134016e-06,8.05571016826434e-06
mussel,-,pos,5.87121399846201e-27,7.340583683567588e-26
ladybird,-,neg,5.87121399846201e-27,7.340583683567588e-26
wine,-,neg,3.8130435768835014e-06,3.3626961339905392e-06
lion,-,neg,5.87121399846201e-27,7.340583683567588e-26
rhino,-,pos,5.87121399846201e-27,7.340583683567588e-26
skunk,-,pos,5.87121399846201e-27,7.340583683567588e-26
car,-,pos,1.0295021638739854e-05,1.9342491214047186e-05
lizard,-,pos,5.87121399846201e-27,7.340583683567588e-26
pelican,-,pos,5.87121399846201e-27,7.340583683567588e-26
lobster,-,neg,5.87121399846201e-27,7.340583683567588e-26
pear,-,neg,5.87121399846201e-27,7.340583683567588e-26
civet,-,pos,5.87121399846201e-27,7.340583683567588e-26
coal,-,pos,2.9321283818717347e-06,2.949061354229343e-06
alligator,-,neg,5.87121399846201e-27,7.340583683567588e-26
ring,-,pos,1.493865238444414e-05,1.7815196770243347e-05
dog,-,pos,5.287973181111738e-06,3.958449451602064e-05
rhagoletis,-,pos,5.87121399846201e-27,7.340583683567588e-26
cucumber,-,neg,5.87121399846201e-27,7.340583683567588e-26
zebra,-,pos,5.87121399846201e-27,7.340583683567588e-26
frogmouth,-,neg,5.87121399846201e-27,7.340583683567588e-26
pipefish,-,pos,5.87121399846201e-27,7.340583683567588e-26
carnation,-,neg,5.87121399846201e-27,7.340583683567588e-26
bear,-,pos,1.2732547247651382e-06,4.030627678730525e-06
lark,-,neg,5.87121399846201e-27,7.340583683567588e-26
gorilla,-,pos,5.87121399846201e-27,7.340583683567588e-26
milk,-,neg,5.87121399846201e-27,7.340583683567588e-26
aubergine,-,pos,5.87121399846201e-27,7.340583683567588e-26
pot,-,pos,1.1574865084185149e-06,1.2407300346239936e-05
magpie,-,pos,5.87121399846201e-27,7.340583683567588e-26
apple,-,neg,8.133351911965292e-06,2.9430617360048927e-05
sun,-,neg,4.722889570984989e-06,5.622140179184498e-06
brick,-,neg,5.87121399846201e-27,7.340583683567588e-26
calf,-,pos,5.87121399846201e-27,7.340583683567588e-26
leopard,-,pos,5.87121399846201e-27,7.340583683567588e-26
pansy,-,neg,5.87121399846201e-27,7.340583683567588e-26
starling,-,pos,5.87121399846201e-27,7.340583683567588e-26
penguin,-,pos,5.87121399846201e-27,7.340583683567588e-26
nightmare,-,pos,5.87121399846201e-27,7.340583683567588e-26
cider,-,neg,5.87121399846201e-27,7.340583683567588e-26
rain,-,neg,2.2757185433874838e-05,3.0885742035025032e-06
bra,-,pos,3.085836169702816e-06,1.298082793255162e-06
pyramid,-,neg,5.87121399846201e-27,7.340583683567588e-26
raisin,-,pos,5.87121399846201e-27,7.340583683567588e-26
buttercup,-,neg,5.87121399846201e-27,7.340583683567588e-26
bird,-,pos,3.383678267709911e-05,4.039387931698002e-05
corn,-,neg,1.1458975677669514e-05,2.3587530449731275e-05
housefly,-,pos,5.87121399846201e-27,7.340583683567588e-26
coffee,-,pos,5.87121399846201e-27,7.340583683567588e-26
crow,-,pos,1.2145640539529268e-05,1.604172939551063e-05
jean,-,pos,5.87121399846201e-27,7.340583683567588e-26
oven,-,pos,2.0333050088083837e-06,3.856422097214818e-07
crocodile,-,pos,5.87121399846201e-27,7.340583683567588e-26
cow,-,pos,1.2704358596238308e-06,5.659690032189246e-06
rabbit,-,pos,5.87121399846201e-27,7.340583683567588e-26
flower,-,neg,8.000325578905176e-06,2.361948190809926e-06
potoroo,-,pos,5.87121399846201e-27,7.340583683567588e-26
stocking,-,pos,5.87121399846201e-27,7.340583683567588e-26
