concept,prop_s,label,prob,prob_control
bracelet,-,neg,8.34214552444189e-27,7.340583683567588e-26
photocopier,-,pos,8.34214552444189e-27,7.340583683567588e-26
hardware,-,pos,8.34214552444189e-27,7.340583683567588e-26
computer,-,pos,7.979578526828845e-07,1.7006450434564613e-05
tart,-,pos,8.34214552444189e-27,7.340583683567588e-26
floppy,-,pos,8.34214552444189e-27,7.340583683567588e-26
file,-,pos,2.7449821573100053e-05,0.00022621096286457032
snack,-,pos,8.34214552444189e-27,7.340583683567588e-26
mainframe,-,pos,8.34214552444189e-27,7.340583683567588e-26
pantry,-,pos,8.34214552444189e-27,7.340583683567588e-26
tortilla,-,neg,8.34214552444189e-27,7.340583683567588e-26
barrel,-,neg,8.34214552444189e-27,7.340583683567588e-26
bookmark,-,pos,8.34214552444189e-27,7.340583683567588e-26
disk,-,neg,2.461645863149897e-06,1.9369360870769015e-06
restroom,-,pos,8.34214552444189e-27,7.340583683567588e-26
typewriter,-,pos,8.34214552444189e-27,7.340583683567588e-26
gameboard,-,pos,8.34214552444189e-27,7.340583683567588e-26
workroom,-,pos,8.34214552444189e-27,7.340583683567588e-26
shelf,-,pos,8.34214552444189e-27,7.340583683567588e-26
card,-,pos,1.2434819609552505e-06,7.970340811880305e-05
bookshelf,-,pos,8.34214552444189e-27,7.340583683567588e-26
desk,-,pos,8.34214552444189e-27,7.340583683567588e-26
washroom,-,pos,8.34214552444189e-27,7.340583683567588e-26
luggage,-,pos,8.34214552444189e-27,7.340583683567588e-26
locker,-,pos,8.34214552444189e-27,7.340583683567588e-26
screen,-,pos,1.5044475730974227e-05,8.249357961176429e-06
doorbell,-,pos,8.34214552444189e-27,7.340583683567588e-26
countertop,-,pos,8.34214552444189e-27,7.340583683567588e-26
window,-,pos,1.2653883914026665e-06,7.282754722837126e-06
kitchenette,-,pos,8.34214552444189e-27,7.340583683567588e-26
bedroom,-,pos,4.870527092748489e-08,9.915343071043026e-07
notebook,-,pos,8.34214552444189e-27,7.340583683567588e-26
subdirectory,-,neg,8.34214552444189e-27,7.340583683567588e-26
room,-,pos,2.209748163295444e-05,4.788281148648821e-05
console,-,pos,7.23997644058727e-08,2.2832871309219627e-06
egg,-,neg,2.0232655515428632e-06,8.063181667239405e-06
desktop,-,pos,2.341614901979483e-09,3.5648525908982265e-07
cupboard,-,pos,8.34214552444189e-27,7.340583683567588e-26
diskette,-,pos,8.34214552444189e-27,7.340583683567588e-26
keypad,-,pos,8.34214552444189e-27,7.340583683567588e-26
mug,-,neg,8.34214552444189e-27,7.340583683567588e-26
classroom,-,pos,8.34214552444189e-27,7.340583683567588e-26
floor,-,pos,9.061629498319235e-06,2.583614786999533e-06
ball,-,neg,0.00011682557669701055,4.960728983860463e-05
blackboard,-,pos,8.34214552444189e-27,7.340583683567588e-26
cabinet,-,pos,8.34214552444189e-27,7.340583683567588e-26
rack,-,pos,4.8843194235814735e-06,1.7813963495427743e-06
sphere,-,neg,8.34214552444189e-27,7.340583683567588e-26
recliner,-,pos,8.34214552444189e-27,7.340583683567588e-26
server,-,pos,1.8439187954299996e-07,3.818569894065149e-05
apartment,-,pos,8.34214552444189e-27,7.340583683567588e-26
hallway,-,pos,8.34214552444189e-27,7.340583683567588e-26
couch,-,pos,8.34214552444189e-27,7.340583683567588e-26
kitchen,-,pos,8.34214552444189e-27,7.340583683567588e-26
parlor,-,pos,8.34214552444189e-27,7.340583683567588e-26
sideboard,-,pos,8.34214552444189e-27,7.340583683567588e-26
button,-,pos,1.750242290654569e-06,6.602504436159506e-05
tape,-,neg,8.34214552444189e-27,7.340583683567588e-26
cube,-,pos,0.00015369617904070765,3.732801360456506e-06
bucket,-,neg,8.34214552444189e-27,7.340583683567588e-26
door,-,neg,2.1978525182930753e-05,1.8933602405013517e-05
workspace,-,pos,8.34214552444189e-27,7.340583683567588e-26
foyer,-,pos,8.34214552444189e-27,7.340583683567588e-26
laptop,-,pos,8.34214552444189e-27,7.340583683567588e-26
sunroom,-,pos,8.34214552444189e-27,7.340583683567588e-26
box,-,pos,0.0003146983217447996,3.6702662328025326e-05
table,-,pos,2.189651240769308e-05,6.922639295225963e-05
cds,-,neg,8.34214552444189e-27,7.340583683567588e-26
stairwell,-,pos,8.34214552444189e-27,7.340583683567588e-26
marble,-,pos,8.34214552444189e-27,7.340583683567588e-26
circle,-,neg,7.442390051437542e-05,1.4280606592365075e-05
armrest,-,pos,8.34214552444189e-27,7.340583683567588e-26
refrigerator,-,pos,8.34214552444189e-27,7.340583683567588e-26
playroom,-,pos,8.34214552444189e-27,7.340583683567588e-26
drawer,-,pos,8.34214552444189e-27,7.340583683567588e-26
footrest,-,pos,8.34214552444189e-27,7.340583683567588e-26
dresser,-,pos,8.34214552444189e-27,7.340583683567588e-26
macintosh,-,pos,8.34214552444189e-27,7.340583683567588e-26
basement,-,pos,8.34214552444189e-27,7.340583683567588e-26
globe,-,neg,8.34214552444189e-27,7.340583683567588e-26
bathroom,-,pos,8.34214552444189e-27,7.340583683567588e-26
sharpener,-,pos,8.34214552444189e-27,7.340583683567588e-26
fireplace,-,pos,8.34214552444189e-27,7.340583683567588e-26
dining,-,pos,8.34214552444189e-27,7.340583683567588e-26
phone,-,pos,5.8460768741497304e-06,4.9966052756644785e-05
doorknob,-,neg,8.34214552444189e-27,7.340583683567588e-26
cubicle,-,pos,8.34214552444189e-27,7.340583683567588e-26
page,-,pos,1.082902144844411e-05,0.0007926863618195057
pen,-,neg,1.3605349522549659e-05,3.2521329558221623e-06
frisbee,-,neg,8.34214552444189e-27,7.340583683567588e-26
clipboard,-,pos,8.34214552444189e-27,7.340583683567588e-26
planet,-,neg,7.037176601443207e-06,6.331354234134778e-05
dumbwaiter,-,pos,8.34214552444189e-27,7.340583683567588e-26
toilet,-,pos,8.34214552444189e-27,7.340583683567588e-26
armoire,-,pos,8.34214552444189e-27,7.340583683567588e-26
wheel,-,neg,8.19906472315779e-06,5.5205964599736035e-06
wallpaper,-,pos,8.34214552444189e-27,7.340583683567588e-26
balcony,-,pos,8.34214552444189e-27,7.340583683567588e-26
lavatory,-,pos,8.34214552444189e-27,7.340583683567588e-26
lounge,-,pos,8.34214552444189e-27,7.340583683567588e-26
cafeteria,-,pos,8.34214552444189e-27,7.340583683567588e-26
dongle,-,pos,8.34214552444189e-27,7.340583683567588e-26
workstation,-,pos,8.34214552444189e-27,7.340583683567588e-26
folder,-,pos,2.493740502984565e-08,1.5303147620215896e-06
closet,-,pos,8.34214552444189e-27,7.340583683567588e-26
orange,-,neg,4.6567934077756945e-06,3.8038692764530424e-06
bookcase,-,pos,8.34214552444189e-27,7.340583683567588e-26
apple,-,neg,1.5773994164192118e-05,2.9430617360048927e-05
tray,-,pos,8.34214552444189e-27,7.340583683567588e-26
suite,-,pos,8.34214552444189e-27,7.340583683567588e-26
carrel,-,pos,8.34214552444189e-27,7.340583683567588e-26
newspaper,-,pos,8.34214552444189e-27,7.340583683567588e-26
