concept,prop_s,label,prob,prob_control
lumber,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
dowel,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
pulley,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
sword,-,neg,2.747968574112747e-05,1.1366403668944258e-05
railing,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
binnacle,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
wood,-,pos,0.0012462192680686712,0.00046888881479389966
rafter,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
ladle,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
bedstead,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
wire,-,neg,3.3744659049261827e-06,1.559904012538027e-05
grommet,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
rock,-,neg,5.977004911983386e-05,0.00024020136334002018
pencil,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
plywood,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
paddle,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
soffit,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
hardboard,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
chimney,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
board,-,pos,0.000664130668155849,0.00017004652181640267
trestle,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
transom,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
pen,-,neg,0.0003279831144027412,1.888708538899664e-05
clapboard,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
chock,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
outrigger,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
chamfer,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
eyelet,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
barrel,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
bow,-,pos,5.338269693311304e-05,1.9437922674114816e-05
fence,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
ferrule,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
centreboard,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
corkscrew,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
roof,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
spade,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
deal,-,neg,1.1427429171817494e-06,8.619242180429865e-06
clock,-,pos,2.8851352908532135e-05,5.102587238070555e-05
kayak,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
aerator,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
plunger,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
toothpick,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
scabbard,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
rake,-,pos,1.7797599866753444e-05,1.2461666301533114e-05
chair,-,pos,0.00014643823669757694,2.2006062863511033e-05
truss,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
beam,-,pos,3.3397245715605095e-05,2.0293980924179778e-05
plank,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
floorboard,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
spindle,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
stool,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
pintle,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
rudder,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
shaft,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
bagpipe,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
stick,-,pos,0.00015265728870872408,6.922300235601142e-05
bamboo,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
deck,-,pos,1.4151050891086925e-05,4.077052835782524e-06
staysail,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
rope,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
wheelbarrow,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
strake,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
brush,-,pos,4.799123416887596e-05,2.6116402295883745e-05
kickstand,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
oak,-,pos,3.746625588973984e-05,5.403896466305014e-06
armrest,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
blade,-,neg,2.0106101146666333e-05,7.884248589107301e-06
tray,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
centerboard,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
broom,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
gun,-,neg,5.9004563809139654e-05,2.1382284103310667e-05
plough,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
fuselage,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
rail,-,neg,0.00015422183787450194,5.087932004244067e-05
noseband,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
trumpet,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
bookcase,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
flatcar,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
axe,-,pos,5.279801553115249e-05,2.539335036999546e-05
modillion,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
window,-,pos,9.10251219465863e-06,6.871833193144994e-06
washtub,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
girder,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
strap,-,neg,1.9879807950928807e-06,5.157693067303626e-06
headstock,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
lath,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
rod,-,pos,1.1338030162733048e-05,1.3603337720269337e-05
crosshead,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
fir,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
pin,-,pos,2.644742744450923e-05,2.0502988263615407e-05
holster,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
pedal,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
gunwale,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
fingerboard,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
oar,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
windshield,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
ladder,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
guitar,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
carabiner,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
button,-,pos,2.070084974548081e-06,1.1843652828247286e-05
timber,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
joist,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
saxophone,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
mop,-,pos,5.289311388878559e-07,4.385464649203641e-07
bass,-,pos,1.8762611944111995e-06,4.62591924588196e-06
anchor,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
pine,-,pos,2.307489739905577e-05,7.576569259981625e-06
arrow,-,pos,3.567725798347965e-05,2.739555566222407e-05
wheel,-,neg,4.387875378597528e-05,1.7765665688784793e-05
cushion,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
boat,-,pos,0.0002109700144501403,3.586299862945452e-05
bridge,-,pos,0.00030678516486659646,7.117532368283719e-05
hutch,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
flute,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
tappet,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
cannon,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
peg,-,pos,1.1308311513857916e-05,9.780415894056205e-06
microtome,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
drum,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
spear,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
date,-,neg,3.650642668162618e-07,3.776012135858764e-06
breechblock,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
fipple,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
footrest,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
knife,-,neg,2.2542260921909474e-05,1.6192059774766676e-05
table,-,pos,3.055819615838118e-05,2.5693856514408253e-05
turnbuckle,-,neg,1.1464295209191327e-26,1.4747830119560636e-26
houseboat,-,pos,1.1464295209191327e-26,1.4747830119560636e-26
