concept,prop_s,label,prob,prob_control
wren,-,neg,5.921222502804975e-28,5.303977293734943e-24
perch,-,pos,5.921222502804975e-28,5.303977293734943e-24
whiting,-,pos,5.921222502804975e-28,5.303977293734943e-24
duck,-,pos,5.921222502804975e-28,5.303977293734943e-24
deer,-,pos,5.921222502804975e-28,5.303977293734943e-24
canary,-,neg,5.921222502804975e-28,5.303977293734943e-24
eagle,-,neg,5.921222502804975e-28,5.303977293734943e-24
capelin,-,pos,5.921222502804975e-28,5.303977293734943e-24
cat,-,pos,2.373311508563347e-05,5.403936484071892e-06
mammal,-,pos,5.921222502804975e-28,5.303977293734943e-24
robin,-,neg,5.921222502804975e-28,5.303977293734943e-24
vervet,-,pos,5.921222502804975e-28,5.303977293734943e-24
whale,-,pos,5.921222502804975e-28,5.303977293734943e-24
otter,-,pos,5.921222502804975e-28,5.303977293734943e-24
stockfish,-,pos,5.921222502804975e-28,5.303977293734943e-24
duckling,-,pos,5.921222502804975e-28,5.303977293734943e-24
goldeneye,-,pos,5.921222502804975e-28,5.303977293734943e-24
bulldog,-,pos,5.921222502804975e-28,5.303977293734943e-24
chameleon,-,neg,5.921222502804975e-28,5.303977293734943e-24
owl,-,neg,9.441821021027863e-06,1.589966268511489e-05
shark,-,pos,5.921222502804975e-28,5.303977293734943e-24
sheldrake,-,pos,5.921222502804975e-28,5.303977293734943e-24
primate,-,pos,5.921222502804975e-28,5.303977293734943e-24
sparrow,-,neg,5.921222502804975e-28,5.303977293734943e-24
blenny,-,pos,5.921222502804975e-28,5.303977293734943e-24
buzzard,-,neg,5.921222502804975e-28,5.303977293734943e-24
guppy,-,pos,5.921222502804975e-28,5.303977293734943e-24
thornbill,-,neg,5.921222502804975e-28,5.303977293734943e-24
beef,-,neg,5.921222502804975e-28,5.303977293734943e-24
partridge,-,neg,5.921222502804975e-28,5.303977293734943e-24
shrimp,-,pos,5.921222502804975e-28,5.303977293734943e-24
lark,-,neg,5.921222502804975e-28,5.303977293734943e-24
herring,-,pos,5.921222502804975e-28,5.303977293734943e-24
loach,-,pos,5.921222502804975e-28,5.303977293734943e-24
lapwing,-,neg,5.921222502804975e-28,5.303977293734943e-24
puppy,-,pos,5.921222502804975e-28,5.303977293734943e-24
cod,-,pos,2.490530732757179e-06,1.5986015569069423e-06
bottlenose,-,pos,5.921222502804975e-28,5.303977293734943e-24
frog,-,pos,1.3497518011718057e-05,1.8146618003811454e-06
bluefish,-,pos,5.921222502804975e-28,5.303977293734943e-24
scaup,-,pos,5.921222502804975e-28,5.303977293734943e-24
coho,-,pos,5.921222502804975e-28,5.303977293734943e-24
lion,-,neg,5.921222502804975e-28,5.303977293734943e-24
crow,-,neg,3.548507083905861e-05,1.446620103706664e-06
chamois,-,neg,5.921222502804975e-28,5.303977293734943e-24
skylark,-,neg,5.921222502804975e-28,5.303977293734943e-24
mouse,-,pos,5.228208124208322e-07,4.730145803932828e-07
bloodhound,-,pos,5.921222502804975e-28,5.303977293734943e-24
catfish,-,pos,5.921222502804975e-28,5.303977293734943e-24
glutton,-,pos,5.921222502804975e-28,5.303977293734943e-24
armadillo,-,pos,5.921222502804975e-28,5.303977293734943e-24
cobia,-,pos,5.921222502804975e-28,5.303977293734943e-24
llama,-,neg,5.921222502804975e-28,5.303977293734943e-24
mankind,-,pos,5.921222502804975e-28,5.303977293734943e-24
toucanet,-,neg,5.921222502804975e-28,5.303977293734943e-24
dunnock,-,neg,5.921222502804975e-28,5.303977293734943e-24
