concept,prop_s,label,prob,prob_control
rattlesnake,-,pos,4.730021928470842e-27,2.794245089463943e-27
capybara,-,neg,4.730021928470842e-27,2.794245089463943e-27
cow,-,neg,0.00038210616912692785,6.601184395549353e-06
cock,-,neg,0.0006055586854927242,9.495489939581603e-05
felid,-,neg,4.730021928470842e-27,2.794245089463943e-27
trout,-,pos,4.730021928470842e-27,2.794245089463943e-27
bonobo,-,neg,4.730021928470842e-27,2.794245089463943e-27
micropterus,-,pos,4.730021928470842e-27,2.794245089463943e-27
ibex,-,neg,4.730021928470842e-27,2.794245089463943e-27
bronc,-,neg,4.730021928470842e-27,2.794245089463943e-27
linnet,-,pos,4.730021928470842e-27,2.794245089463943e-27
gyrfalcon,-,pos,4.730021928470842e-27,2.794245089463943e-27
timaliidae,-,pos,4.730021928470842e-27,2.794245089463943e-27
icteridae,-,pos,4.730021928470842e-27,2.794245089463943e-27
egret,-,pos,4.730021928470842e-27,2.794245089463943e-27
apodidae,-,pos,4.730021928470842e-27,2.794245089463943e-27
smallmouth,-,pos,4.730021928470842e-27,2.794245089463943e-27
torpedo,-,neg,4.730021928470842e-27,2.794245089463943e-27
tortoise,-,pos,4.730021928470842e-27,2.794245089463943e-27
crow,-,pos,0.00011208633804926649,5.143599264556542e-05
turtle,-,pos,4.730021928470842e-27,2.794245089463943e-27
neritidae,-,pos,4.730021928470842e-27,2.794245089463943e-27
redstart,-,pos,4.730021928470842e-27,2.794245089463943e-27
drum,-,neg,4.730021928470842e-27,2.794245089463943e-27
chow,-,neg,4.730021928470842e-27,2.794245089463943e-27
hackney,-,neg,4.730021928470842e-27,2.794245089463943e-27
stag,-,neg,4.730021928470842e-27,2.794245089463943e-27
malinois,-,neg,4.730021928470842e-27,2.794245089463943e-27
utahraptor,-,pos,4.730021928470842e-27,2.794245089463943e-27
flounder,-,pos,4.730021928470842e-27,2.794245089463943e-27
deer,-,neg,4.730021928470842e-27,2.794245089463943e-27
jade,-,neg,4.730021928470842e-27,2.794245089463943e-27
whiff,-,neg,4.730021928470842e-27,2.794245089463943e-27
beaver,-,neg,4.730021928470842e-27,2.794245089463943e-27
painter,-,neg,4.730021928470842e-27,2.794245089463943e-27
sardine,-,pos,4.730021928470842e-27,2.794245089463943e-27
procellariidae,-,pos,4.730021928470842e-27,2.794245089463943e-27
hind,-,neg,4.730021928470842e-27,2.794245089463943e-27
currawong,-,pos,4.730021928470842e-27,2.794245089463943e-27
bulldog,-,neg,4.730021928470842e-27,2.794245089463943e-27
fringillidae,-,pos,4.730021928470842e-27,2.794245089463943e-27
albatross,-,pos,4.730021928470842e-27,2.794245089463943e-27
avocet,-,pos,4.730021928470842e-27,2.794245089463943e-27
bushbaby,-,neg,4.730021928470842e-27,2.794245089463943e-27
phalacrocorax,-,pos,4.730021928470842e-27,2.794245089463943e-27
armadillo,-,neg,4.730021928470842e-27,2.794245089463943e-27
stickleback,-,pos,4.730021928470842e-27,2.794245089463943e-27
platypus,-,pos,4.730021928470842e-27,2.794245089463943e-27
acaridae,-,pos,4.730021928470842e-27,2.794245089463943e-27
yellowthroat,-,pos,4.730021928470842e-27,2.794245089463943e-27
giraffe,-,neg,4.730021928470842e-27,2.794245089463943e-27
bull,-,neg,9.687949932413176e-05,1.2998955753573682e-05
leatherback,-,pos,4.730021928470842e-27,2.794245089463943e-27
lepomis,-,pos,4.730021928470842e-27,2.794245089463943e-27
tanager,-,pos,4.730021928470842e-27,2.794245089463943e-27
creeper,-,pos,4.730021928470842e-27,2.794245089463943e-27
cob,-,neg,4.730021928470842e-27,2.794245089463943e-27
halibut,-,pos,4.730021928470842e-27,2.794245089463943e-27
curlew,-,pos,4.730021928470842e-27,2.794245089463943e-27
cony,-,neg,4.730021928470842e-27,2.794245089463943e-27
trogon,-,pos,4.730021928470842e-27,2.794245089463943e-27
