concept,prop_s,label,prob,prob_control
lorry,-,neg,4.111967561119905e-29,3.931153506072805e-27
vireo,-,pos,4.111967561119905e-29,3.931153506072805e-27
beetle,-,pos,4.111967561119905e-29,3.931153506072805e-27
catbird,-,pos,4.111967561119905e-29,3.931153506072805e-27
albatross,-,pos,4.111967561119905e-29,3.931153506072805e-27
oxcart,-,neg,4.111967561119905e-29,3.931153506072805e-27
drone,-,pos,4.111967561119905e-29,3.931153506072805e-27
peregrine,-,pos,4.111967561119905e-29,3.931153506072805e-27
crake,-,pos,4.111967561119905e-29,3.931153506072805e-27
sedan,-,neg,4.111967561119905e-29,3.931153506072805e-27
bird,-,pos,6.971389666432515e-05,2.7514624889590777e-05
soldier,-,neg,4.111967561119905e-29,3.931153506072805e-27
quail,-,pos,4.111967561119905e-29,3.931153506072805e-27
snowplow,-,neg,4.111967561119905e-29,3.931153506072805e-27
amphibian,-,neg,4.111967561119905e-29,3.931153506072805e-27
sawfly,-,pos,4.111967561119905e-29,3.931153506072805e-27
chicken,-,pos,4.111967561119905e-29,3.931153506072805e-27
cat,-,neg,3.472824118944118e-06,6.673325970041333e-06
scooter,-,neg,4.111967561119905e-29,3.931153506072805e-27
railcar,-,neg,4.111967561119905e-29,3.931153506072805e-27
parachute,-,neg,4.111967561119905e-29,3.931153506072805e-27
canary,-,pos,4.111967561119905e-29,3.931153506072805e-27
merganser,-,pos,4.111967561119905e-29,3.931153506072805e-27
sparrow,-,pos,4.111967561119905e-29,3.931153506072805e-27
subcompact,-,neg,4.111967561119905e-29,3.931153506072805e-27
nightingale,-,pos,4.111967561119905e-29,3.931153506072805e-27
mosquito,-,pos,4.111967561119905e-29,3.931153506072805e-27
accentor,-,pos,4.111967561119905e-29,3.931153506072805e-27
pickup,-,neg,4.111967561119905e-29,3.931153506072805e-27
boxcar,-,neg,4.111967561119905e-29,3.931153506072805e-27
motorcycle,-,neg,4.111967561119905e-29,3.931153506072805e-27
eagle,-,pos,4.111967561119905e-29,3.931153506072805e-27
emperor,-,neg,4.111967561119905e-29,3.931153506072805e-27
stroller,-,neg,4.111967561119905e-29,3.931153506072805e-27
saloon,-,neg,4.111967561119905e-29,3.931153506072805e-27
jackdaw,-,pos,4.111967561119905e-29,3.931153506072805e-27
