concept,prop_s,label,prob,prob_control
fenugreek,-,neg,1.8557920054515248e-27,7.340583683567588e-26
brick,-,pos,1.8557920054515248e-27,7.340583683567588e-26
wand,-,pos,1.8557920054515248e-27,7.340583683567588e-26
quesadilla,-,neg,1.8557920054515248e-27,7.340583683567588e-26
guava,-,neg,1.8557920054515248e-27,7.340583683567588e-26
water,-,neg,7.132807513698936e-05,7.842907507438213e-06
dogwood,-,pos,1.8557920054515248e-27,7.340583683567588e-26
yogurt,-,neg,1.8557920054515248e-27,7.340583683567588e-26
mentzelia,-,neg,1.8557920054515248e-27,7.340583683567588e-26
vanilla,-,neg,1.8557920054515248e-27,7.340583683567588e-26
lark,-,neg,1.8557920054515248e-27,7.340583683567588e-26
cilantro,-,neg,1.8557920054515248e-27,7.340583683567588e-26
clothing,-,pos,1.8557920054515248e-27,7.340583683567588e-26
apricot,-,pos,1.8557920054515248e-27,7.340583683567588e-26
frog,-,neg,9.374070941703394e-06,5.0334292609477416e-06
blackboard,-,neg,1.8557920054515248e-27,7.340583683567588e-26
raisin,-,neg,1.8557920054515248e-27,7.340583683567588e-26
currant,-,pos,1.8557920054515248e-27,7.340583683567588e-26
chive,-,neg,1.8557920054515248e-27,7.340583683567588e-26
pot,-,pos,3.148051746393321e-06,1.2407300346239936e-05
cream,-,neg,7.1265485530602746e-06,1.1530516530910973e-05
lingonberry,-,pos,1.8557920054515248e-27,7.340583683567588e-26
geranium,-,pos,1.8557920054515248e-27,7.340583683567588e-26
chicken,-,neg,1.8557920054515248e-27,7.340583683567588e-26
bulgur,-,neg,1.8557920054515248e-27,7.340583683567588e-26
peanut,-,neg,1.8557920054515248e-27,7.340583683567588e-26
cereal,-,neg,1.8557920054515248e-27,7.340583683567588e-26
miner,-,pos,1.8557920054515248e-27,7.340583683567588e-26
banana,-,neg,1.8557920054515248e-27,7.340583683567588e-26
radish,-,pos,1.8557920054515248e-27,7.340583683567588e-26
berry,-,pos,0.00010077114711748436,2.7157679141964763e-05
watermelon,-,pos,1.8557920054515248e-27,7.340583683567588e-26
avocado,-,neg,1.8557920054515248e-27,7.340583683567588e-26
fear,-,neg,1.8557920054515248e-27,7.340583683567588e-26
syrup,-,pos,1.8557920054515248e-27,7.340583683567588e-26
bloodstone,-,pos,1.8557920054515248e-27,7.340583683567588e-26
tongue,-,pos,1.8557920054515248e-27,7.340583683567588e-26
coconut,-,neg,1.8557920054515248e-27,7.340583683567588e-26
spice,-,pos,1.8557920054515248e-27,7.340583683567588e-26
weed,-,neg,7.737890882708598e-06,6.690887857985217e-06
shiitake,-,neg,1.8557920054515248e-27,7.340583683567588e-26
fern,-,pos,1.8557920054515248e-27,7.340583683567588e-26
pansy,-,pos,1.8557920054515248e-27,7.340583683567588e-26
ink,-,pos,0.00016664306167513132,1.6496047464897856e-05
mango,-,pos,1.8557920054515248e-27,7.340583683567588e-26
chocolate,-,neg,1.8557920054515248e-27,7.340583683567588e-26
mamey,-,neg,1.8557920054515248e-27,7.340583683567588e-26
eye,-,neg,5.3763676987728104e-05,1.4273035958467517e-05
beetroot,-,pos,1.8557920054515248e-27,7.340583683567588e-26
ambulance,-,pos,1.8557920054515248e-27,7.340583683567588e-26
lipstick,-,pos,1.8557920054515248e-27,7.340583683567588e-26
couch,-,pos,1.8557920054515248e-27,7.340583683567588e-26
echinocereus,-,pos,1.8557920054515248e-27,7.340583683567588e-26
melon,-,pos,3.090947211603634e-05,1.4788090993533842e-05
pepper,-,pos,1.8557920054515248e-27,7.340583683567588e-26
robin,-,pos,1.8557920054515248e-27,7.340583683567588e-26
limousine,-,neg,1.8557920054515248e-27,7.340583683567588e-26
pit,-,neg,1.382995287713129e-05,1.0270056009176187e-05
ladybird,-,pos,1.8557920054515248e-27,7.340583683567588e-26
lemon,-,neg,1.8557920054515248e-27,7.340583683567588e-26
grape,-,pos,1.8557920054515248e-27,7.340583683567588e-26
egg,-,neg,3.3391397664672695e-06,8.063181667239405e-06
allspice,-,pos,1.8557920054515248e-27,7.340583683567588e-26
gherkin,-,neg,1.8557920054515248e-27,7.340583683567588e-26
tiger,-,neg,1.8557920054515248e-27,7.340583683567588e-26
hazelnut,-,neg,1.8557920054515248e-27,7.340583683567588e-26
ruby,-,pos,2.8805379770346917e-07,3.8180417050170945e-07
hair,-,pos,0.00011763062502723187,1.0371315511292778e-05
flame,-,pos,4.028124749311246e-06,9.327509928880318e-07
football,-,pos,4.382237648314913e-07,6.7792680056300014e-06
peony,-,pos,1.8557920054515248e-27,7.340583683567588e-26
crow,-,neg,4.63733340438921e-06,1.604172939551063e-05
blueberry,-,neg,1.8557920054515248e-27,7.340583683567588e-26
beet,-,pos,1.8557920054515248e-27,7.340583683567588e-26
lewisia,-,pos,1.8557920054515248e-27,7.340583683567588e-26
crypt,-,neg,7.356297260230349e-08,2.165221530958661e-07
vegetable,-,pos,1.8557920054515248e-27,7.340583683567588e-26
vinegar,-,pos,1.8557920054515248e-27,7.340583683567588e-26
lobster,-,pos,1.8557920054515248e-27,7.340583683567588e-26
dog,-,neg,1.841019548010081e-05,3.958449451602064e-05
mangifera,-,pos,1.8557920054515248e-27,7.340583683567588e-26
jeep,-,pos,1.8557920054515248e-27,7.340583683567588e-26
milk,-,neg,1.8557920054515248e-27,7.340583683567588e-26
wine,-,pos,1.818773125705775e-05,3.3626961339905392e-06
vine,-,pos,1.273924317501951e-05,5.5961245379876345e-05
carrot,-,neg,1.8557920054515248e-27,7.340583683567588e-26
barn,-,pos,1.8557920054515248e-27,7.340583683567588e-26
leafs,-,pos,1.8557920054515248e-27,7.340583683567588e-26
flower,-,pos,1.7748056052369066e-05,2.361948190809926e-06
cockroach,-,neg,1.8557920054515248e-27,7.340583683567588e-26
ageratina,-,neg,1.8557920054515248e-27,7.340583683567588e-26
potato,-,neg,1.8557920054515248e-27,7.340583683567588e-26
artichoke,-,neg,1.8557920054515248e-27,7.340583683567588e-26
pineapple,-,neg,1.8557920054515248e-27,7.340583683567588e-26
garlic,-,neg,1.8557920054515248e-27,7.340583683567588e-26
squirrel,-,pos,1.8557920054515248e-27,7.340583683567588e-26
cowpeas,-,neg,1.8557920054515248e-27,7.340583683567588e-26
honey,-,neg,1.8557920054515248e-27,7.340583683567588e-26
cherry,-,pos,1.8557920054515248e-27,7.340583683567588e-26
celery,-,neg,1.8557920054515248e-27,7.340583683567588e-26
marinade,-,pos,1.8557920054515248e-27,7.340583683567588e-26
spinach,-,neg,1.8557920054515248e-27,7.340583683567588e-26
jam,-,pos,2.5839796080617816e-07,2.739688397923601e-06
fruit,-,pos,1.0982333151332568e-05,1.2370343029033393e-05
cat,-,neg,7.720288522250485e-06,2.4074599423329346e-05
aubergine,-,pos,1.8557920054515248e-27,7.340583683567588e-26
rhubarb,-,pos,1.8557920054515248e-27,7.340583683567588e-26
gorilla,-,neg,1.8557920054515248e-27,7.340583683567588e-26
carnation,-,pos,1.8557920054515248e-27,7.340583683567588e-26
cinnamon,-,neg,1.8557920054515248e-27,7.340583683567588e-26
ring,-,pos,0.00020990255870856345,1.7815196770243347e-05
chameleon,-,pos,1.8557920054515248e-27,7.340583683567588e-26
car,-,pos,2.2771660951548256e-05,1.9342491214047186e-05
dress,-,pos,5.164525191503344e-06,2.209857484558597e-06
ant,-,pos,0.00012563340715132654,5.376466651796363e-05
juice,-,pos,1.8557920054515248e-27,7.340583683567588e-26
candy,-,pos,1.8557920054515248e-27,7.340583683567588e-26
strawberry,-,pos,1.8557920054515248e-27,7.340583683567588e-26
slug,-,neg,1.8557920054515248e-27,7.340583683567588e-26
balloon,-,pos,1.8557920054515248e-27,7.340583683567588e-26
