concept,prop_s,label,prob,prob_control
cloak,-,pos,5.038105141658193e-28,7.340583683567588e-26
vinyl,-,pos,5.038105141658193e-28,7.340583683567588e-26
surcoat,-,pos,5.038105141658193e-28,7.340583683567588e-26
sun,-,pos,4.3414460378699005e-05,5.622140179184498e-06
basement,-,pos,5.038105141658193e-28,7.340583683567588e-26
cummerbund,-,neg,5.038105141658193e-28,7.340583683567588e-26
chiffon,-,pos,5.038105141658193e-28,7.340583683567588e-26
scarf,-,pos,5.038105141658193e-28,7.340583683567588e-26
necktie,-,pos,5.038105141658193e-28,7.340583683567588e-26
vest,-,pos,4.063283995492384e-06,1.2908290045743342e-06
beer,-,neg,1.2124525710532907e-05,4.0975715819513425e-05
parka,-,pos,5.038105141658193e-28,7.340583683567588e-26
corset,-,pos,5.038105141658193e-28,7.340583683567588e-26
icicle,-,neg,5.038105141658193e-28,7.340583683567588e-26
poncho,-,pos,5.038105141658193e-28,7.340583683567588e-26
overcoat,-,pos,5.038105141658193e-28,7.340583683567588e-26
jean,-,pos,5.038105141658193e-28,7.340583683567588e-26
bag,-,neg,2.053962816717103e-06,1.6001271433196962e-05
wig,-,pos,5.977597794526446e-08,1.5888614370851428e-06
deerskin,-,pos,5.038105141658193e-28,7.340583683567588e-26
heat,-,pos,6.281177320488496e-06,5.14835346621112e-06
lace,-,neg,1.702800602743082e-07,1.9244082523073303e-06
cassock,-,pos,5.038105141658193e-28,7.340583683567588e-26
soup,-,pos,5.038105141658193e-28,7.340583683567588e-26
uniform,-,pos,5.038105141658193e-28,7.340583683567588e-26
water,-,pos,0.0007747680647298694,7.842907507438213e-06
forest,-,neg,5.304800652083941e-06,3.62827927347098e-06
coverall,-,pos,5.038105141658193e-28,7.340583683567588e-26
people,-,pos,4.5921609626020654e-08,5.611684173345566e-06
tea,-,pos,5.038105141658193e-28,7.340583683567588e-26
turtleneck,-,pos,5.038105141658193e-28,7.340583683567588e-26
dress,-,pos,1.000898848246834e-07,2.209857484558597e-06
cuff,-,neg,5.038105141658193e-28,7.340583683567588e-26
galosh,-,pos,5.038105141658193e-28,7.340583683567588e-26
outfit,-,pos,5.038105141658193e-28,7.340583683567588e-26
tile,-,pos,4.903439076997529e-08,1.196479502141301e-06
cloth,-,pos,1.225603227794636e-05,3.0365176826308016e-06
atmosphere,-,pos,5.038105141658193e-28,7.340583683567588e-26
slipper,-,pos,5.038105141658193e-28,7.340583683567588e-26
pyjama,-,pos,5.038105141658193e-28,7.340583683567588e-26
flannel,-,pos,5.038105141658193e-28,7.340583683567588e-26
jacket,-,pos,5.038105141658193e-28,7.340583683567588e-26
surfboard,-,neg,5.038105141658193e-28,7.340583683567588e-26
collar,-,neg,9.727503424983297e-08,6.017149303261249e-07
telephone,-,neg,5.038105141658193e-28,7.340583683567588e-26
hat,-,pos,3.5262180517747765e-06,1.786126449587755e-05
bikini,-,neg,5.038105141658193e-28,7.340583683567588e-26
blanket,-,pos,5.038105141658193e-28,7.340583683567588e-26
tunic,-,pos,5.038105141658193e-28,7.340583683567588e-26
garter,-,neg,5.038105141658193e-28,7.340583683567588e-26
mitten,-,pos,5.038105141658193e-28,7.340583683567588e-26
undershirt,-,pos,5.038105141658193e-28,7.340583683567588e-26
loincloth,-,pos,5.038105141658193e-28,7.340583683567588e-26
glove,-,pos,5.038105141658193e-28,7.340583683567588e-26
suit,-,pos,5.364752269088058e-06,4.194804660073714e-06
calfskin,-,pos,5.038105141658193e-28,7.340583683567588e-26
footwear,-,pos,5.038105141658193e-28,7.340583683567588e-26
jumpsuit,-,pos,5.038105141658193e-28,7.340583683567588e-26
dad,-,pos,1.6877200437193096e-07,1.2746623724524397e-05
grosgrain,-,neg,5.038105141658193e-28,7.340583683567588e-26
nose,-,pos,5.038105141658193e-28,7.340583683567588e-26
bandana,-,neg,5.038105141658193e-28,7.340583683567588e-26
attire,-,pos,5.038105141658193e-28,7.340583683567588e-26
headdress,-,pos,5.038105141658193e-28,7.340583683567588e-26
stocking,-,pos,5.038105141658193e-28,7.340583683567588e-26
bed,-,pos,4.8740181227913126e-05,1.0329936230846215e-05
sandal,-,pos,5.038105141658193e-28,7.340583683567588e-26
sealskin,-,pos,5.038105141658193e-28,7.340583683567588e-26
miniskirt,-,neg,5.038105141658193e-28,7.340583683567588e-26
topcoat,-,pos,5.038105141658193e-28,7.340583683567588e-26
feeling,-,neg,5.038105141658193e-28,7.340583683567588e-26
sunglass,-,pos,5.038105141658193e-28,7.340583683567588e-26
coffee,-,pos,5.038105141658193e-28,7.340583683567588e-26
bootie,-,pos,5.038105141658193e-28,7.340583683567588e-26
garment,-,pos,5.038105141658193e-28,7.340583683567588e-26
sweater,-,pos,5.038105141658193e-28,7.340583683567588e-26
waistcoat,-,pos,5.038105141658193e-28,7.340583683567588e-26
pantie,-,pos,5.038105141658193e-28,7.340583683567588e-26
sword,-,neg,1.5510742912283604e-07,6.777819635317428e-06
wool,-,pos,5.038105141658193e-28,7.340583683567588e-26
frock,-,pos,5.038105141658193e-28,7.340583683567588e-26
waist,-,pos,5.038105141658193e-28,7.340583683567588e-26
feather,-,pos,5.038105141658193e-28,7.340583683567588e-26
kimono,-,pos,5.038105141658193e-28,7.340583683567588e-26
robe,-,pos,1.023615914164111e-05,8.965047300080187e-07
epaulet,-,neg,5.038105141658193e-28,7.340583683567588e-26
towel,-,pos,5.038105141658193e-28,7.340583683567588e-26
fridge,-,neg,5.038105141658193e-28,7.340583683567588e-26
handkerchief,-,neg,5.038105141658193e-28,7.340583683567588e-26
helmet,-,pos,5.038105141658193e-28,7.340583683567588e-26
underwear,-,pos,5.038105141658193e-28,7.340583683567588e-26
mortarboard,-,neg,5.038105141658193e-28,7.340583683567588e-26
blouse,-,pos,5.038105141658193e-28,7.340583683567588e-26
comforter,-,pos,5.038105141658193e-28,7.340583683567588e-26
denim,-,pos,5.038105141658193e-28,7.340583683567588e-26
bathrobe,-,pos,5.038105141658193e-28,7.340583683567588e-26
head,-,pos,4.5112908992450684e-05,8.151450310833752e-05
river,-,pos,1.0086187103297561e-06,3.7610018353007035e-06
leotard,-,pos,5.038105141658193e-28,7.340583683567588e-26
costume,-,pos,5.038105141658193e-28,7.340583683567588e-26
legging,-,pos,5.038105141658193e-28,7.340583683567588e-26
nightgown,-,pos,5.038105141658193e-28,7.340583683567588e-26
shoe,-,pos,5.038105141658193e-28,7.340583683567588e-26
gown,-,pos,5.038105141658193e-28,7.340583683567588e-26
sheepskin,-,pos,5.038105141658193e-28,7.340583683567588e-26
taffeta,-,pos,5.038105141658193e-28,7.340583683567588e-26
bodice,-,pos,5.038105141658193e-28,7.340583683567588e-26
toe,-,pos,8.748373147682287e-06,1.2039882903991384e-06
salwar,-,pos,5.038105141658193e-28,7.340583683567588e-26
shalwar,-,pos,5.038105141658193e-28,7.340583683567588e-26
sleeve,-,pos,5.038105141658193e-28,7.340583683567588e-26
dragon,-,pos,6.487386485787283e-07,1.0861584087251686e-05
winter,-,pos,0.00012504874030128121,1.5799534594407305e-05
mask,-,pos,7.066422114121451e-08,6.418775683414424e-06
boot,-,pos,3.098678860169457e-07,3.5755999761022395e-06
shoelace,-,neg,5.038105141658193e-28,7.340583683567588e-26
skirt,-,pos,5.038105141658193e-28,7.340583683567588e-26
greatcoat,-,pos,5.038105141658193e-28,7.340583683567588e-26
necklace,-,neg,5.038105141658193e-28,7.340583683567588e-26
sporran,-,neg,5.038105141658193e-28,7.340583683567588e-26
headgear,-,pos,5.038105141658193e-28,7.340583683567588e-26
trouser,-,pos,5.038105141658193e-28,7.340583683567588e-26
earmuff,-,pos,5.038105141658193e-28,7.340583683567588e-26
earring,-,neg,5.038105141658193e-28,7.340583683567588e-26
clothing,-,pos,5.038105141658193e-28,7.340583683567588e-26
lemonade,-,neg,5.038105141658193e-28,7.340583683567588e-26
pullover,-,pos,5.038105141658193e-28,7.340583683567588e-26
cincture,-,neg,5.038105141658193e-28,7.340583683567588e-26
cape,-,pos,7.235960879370396e-07,3.1788945307198446e-06
anklet,-,neg,5.038105141658193e-28,7.340583683567588e-26
undergarment,-,pos,5.038105141658193e-28,7.340583683567588e-26
strap,-,neg,7.024307535630214e-08,5.354338554752758e-06
linen,-,pos,5.038105141658193e-28,7.340583683567588e-26
coat,-,pos,1.6223109923885204e-05,2.7470557597553125e-06
ice,-,neg,0.00023216125555336475,7.160365203162655e-05
brogue,-,pos,5.038105141658193e-28,7.340583683567588e-26
shawl,-,pos,5.038105141658193e-28,7.340583683567588e-26
sock,-,pos,5.038105141658193e-28,7.340583683567588e-26
turban,-,pos,5.038105141658193e-28,7.340583683567588e-26
space,-,pos,4.320064306284621e-07,2.490902625140734e-05
cheesecloth,-,pos,5.038105141658193e-28,7.340583683567588e-26
outerwear,-,pos,5.038105141658193e-28,7.340583683567588e-26
leather,-,pos,5.038105141658193e-28,7.340583683567588e-26
idea,-,neg,5.038105141658193e-28,7.340583683567588e-26
flame,-,pos,1.7304274990692647e-07,9.327509928880318e-07
casserole,-,pos,5.038105141658193e-28,7.340583683567588e-26
problem,-,neg,1.4460360375778691e-07,2.8369193387334235e-05
can,-,neg,1.2785934586645453e-06,4.755276677315123e-06
candle,-,pos,5.038105141658193e-28,7.340583683567588e-26
glass,-,pos,7.757846105960198e-06,1.0502819350222126e-05
jungle,-,pos,5.038105141658193e-28,7.340583683567588e-26
juice,-,pos,5.038105141658193e-28,7.340583683567588e-26
toilet,-,pos,5.038105141658193e-28,7.340583683567588e-26
mug,-,pos,5.038105141658193e-28,7.340583683567588e-26
lava,-,pos,5.038105141658193e-28,7.340583683567588e-26
fireplace,-,pos,5.038105141658193e-28,7.340583683567588e-26
kettle,-,pos,5.038105141658193e-28,7.340583683567588e-26
pomade,-,neg,5.038105141658193e-28,7.340583683567588e-26
stove,-,pos,5.038105141658193e-28,7.340583683567588e-26
vapor,-,pos,5.038105141658193e-28,7.340583683567588e-26
heating,-,pos,5.038105141658193e-28,7.340583683567588e-26
tortilla,-,pos,5.038105141658193e-28,7.340583683567588e-26
smoke,-,pos,5.038105141658193e-28,7.340583683567588e-26
candy,-,neg,5.038105141658193e-28,7.340583683567588e-26
bathtub,-,pos,5.038105141658193e-28,7.340583683567588e-26
cake,-,pos,6.610268314943823e-07,9.883706661639735e-05
drink,-,pos,5.038105141658193e-28,7.340583683567588e-26
moon,-,neg,5.9089572459924966e-05,3.8904250686755404e-05
quesadilla,-,pos,5.038105141658193e-28,7.340583683567588e-26
