concept,prop_s,label,prob,prob_control
cds,-,pos,2.8041251100786496e-27,7.340583683567588e-26
matzah,-,pos,2.8041251100786496e-27,7.340583683567588e-26
bucket,-,pos,2.8041251100786496e-27,7.340583683567588e-26
vegetable,-,pos,2.8041251100786496e-27,7.340583683567588e-26
snack,-,pos,2.8041251100786496e-27,7.340583683567588e-26
frisbee,-,pos,2.8041251100786496e-27,7.340583683567588e-26
mozzarella,-,pos,2.8041251100786496e-27,7.340583683567588e-26
nutlet,-,pos,2.8041251100786496e-27,7.340583683567588e-26
banjo,-,pos,2.8041251100786496e-27,7.340583683567588e-26
egg,-,pos,8.075646292127203e-06,8.063181667239405e-06
omelette,-,pos,2.8041251100786496e-27,7.340583683567588e-26
berry,-,pos,2.222759576397948e-05,2.7157679141964763e-05
pen,-,pos,4.2154188122367486e-05,3.2521329558221623e-06
barrel,-,pos,2.8041251100786496e-27,7.340583683567588e-26
doughnut,-,pos,2.8041251100786496e-27,7.340583683567588e-26
world,-,pos,0.0009740281966514885,0.0001443655346520245
cornmeal,-,neg,2.8041251100786496e-27,7.340583683567588e-26
condiment,-,pos,2.8041251100786496e-27,7.340583683567588e-26
pineapple,-,pos,2.8041251100786496e-27,7.340583683567588e-26
bread,-,pos,4.538868597592227e-05,2.6913256078842096e-05
vinaigrette,-,pos,2.8041251100786496e-27,7.340583683567588e-26
patty,-,pos,2.8041251100786496e-27,7.340583683567588e-26
pepperoni,-,pos,2.8041251100786496e-27,7.340583683567588e-26
cheeseburger,-,pos,2.8041251100786496e-27,7.340583683567588e-26
pancake,-,pos,2.8041251100786496e-27,7.340583683567588e-26
dough,-,pos,2.8041251100786496e-27,7.340583683567588e-26
casserole,-,neg,2.8041251100786496e-27,7.340583683567588e-26
box,-,pos,3.538328019203618e-05,3.6702662328025326e-05
almond,-,neg,2.8041251100786496e-27,7.340583683567588e-26
bottle,-,neg,2.8041251100786496e-27,7.340583683567588e-26
soursop,-,neg,2.8041251100786496e-27,7.340583683567588e-26
bracelet,-,pos,2.8041251100786496e-27,7.340583683567588e-26
pizza,-,pos,2.8041251100786496e-27,7.340583683567588e-26
basketball,-,pos,5.198890207225304e-08,4.95991059779044e-07
planet,-,pos,0.00025025420472957194,6.331354234134778e-05
lolly,-,pos,2.8041251100786496e-27,7.340583683567588e-26
button,-,pos,7.310333103305311e-07,6.602504436159506e-05
nut,-,pos,0.0001246475294465199,2.3728316591586918e-05
chocolate,-,pos,2.8041251100786496e-27,7.340583683567588e-26
table,-,pos,6.352496711770073e-05,6.922639295225963e-05
peanut,-,pos,2.8041251100786496e-27,7.340583683567588e-26
marble,-,pos,2.8041251100786496e-27,7.340583683567588e-26
coconut,-,pos,2.8041251100786496e-27,7.340583683567588e-26
pasta,-,pos,2.8041251100786496e-27,7.340583683567588e-26
sapodilla,-,pos,2.8041251100786496e-27,7.340583683567588e-26
enchiladas,-,neg,2.8041251100786496e-27,7.340583683567588e-26
cabbage,-,pos,2.8041251100786496e-27,7.340583683567588e-26
dessert,-,pos,2.8041251100786496e-27,7.340583683567588e-26
cookie,-,pos,2.1330839672373259e-07,1.7855814803624526e-05
breadcrumb,-,pos,2.8041251100786496e-27,7.340583683567588e-26
puree,-,pos,2.8041251100786496e-27,7.340583683567588e-26
chive,-,neg,2.8041251100786496e-27,7.340583683567588e-26
samosa,-,neg,2.8041251100786496e-27,7.340583683567588e-26
bean,-,pos,3.0442181468970375e-06,3.842517344310181e-06
globe,-,pos,2.8041251100786496e-27,7.340583683567588e-26
gourd,-,pos,2.8041251100786496e-27,7.340583683567588e-26
wheel,-,pos,1.6034202417358756e-05,5.5205964599736035e-06
fondant,-,pos,2.8041251100786496e-27,7.340583683567588e-26
chicken,-,neg,2.8041251100786496e-27,7.340583683567588e-26
biscuit,-,pos,2.8041251100786496e-27,7.340583683567588e-26
shape,-,pos,1.1293182069493923e-05,2.308739340151078e-06
potato,-,pos,2.8041251100786496e-27,7.340583683567588e-26
dresser,-,neg,2.8041251100786496e-27,7.340583683567588e-26
butter,-,pos,2.8041251100786496e-27,7.340583683567588e-26
curd,-,pos,2.8041251100786496e-27,7.340583683567588e-26
ball,-,pos,0.0007232676725834608,4.960728983860463e-05
lemon,-,pos,2.8041251100786496e-27,7.340583683567588e-26
popcorn,-,neg,2.8041251100786496e-27,7.340583683567588e-26
sphere,-,pos,2.8041251100786496e-27,7.340583683567588e-26
popsicle,-,pos,2.8041251100786496e-27,7.340583683567588e-26
drumstick,-,neg,2.8041251100786496e-27,7.340583683567588e-26
bedroom,-,pos,5.604404051950951e-08,9.915343071043026e-07
tortilla,-,pos,2.8041251100786496e-27,7.340583683567588e-26
tart,-,pos,2.8041251100786496e-27,7.340583683567588e-26
salad,-,pos,2.8041251100786496e-27,7.340583683567588e-26
plunger,-,pos,2.8041251100786496e-27,7.340583683567588e-26
pumpkin,-,pos,2.8041251100786496e-27,7.340583683567588e-26
ashtray,-,pos,2.8041251100786496e-27,7.340583683567588e-26
onion,-,pos,2.8041251100786496e-27,7.340583683567588e-26
candle,-,pos,2.8041251100786496e-27,7.340583683567588e-26
pastry,-,pos,2.8041251100786496e-27,7.340583683567588e-26
seasoning,-,neg,2.8041251100786496e-27,7.340583683567588e-26
quesadilla,-,pos,2.8041251100786496e-27,7.340583683567588e-26
