concept,prop_s,label,prob,prob_control
velocipede,-,neg,2.846582235702666e-28,5.303977293734943e-24
shark,-,neg,2.846582235702666e-28,5.303977293734943e-24
marabou,-,pos,2.846582235702666e-28,5.303977293734943e-24
penguin,-,neg,2.846582235702666e-28,5.303977293734943e-24
plane,-,pos,0.000118416384793818,1.398426547893905e-06
ship,-,neg,0.00010151047899853438,1.7299062164966017e-05
lemur,-,neg,2.846582235702666e-28,5.303977293734943e-24
owl,-,pos,1.7450865925638936e-05,1.589966268511489e-05
giraffe,-,neg,2.846582235702666e-28,5.303977293734943e-24
damselfish,-,neg,2.846582235702666e-28,5.303977293734943e-24
stallion,-,neg,2.846582235702666e-28,5.303977293734943e-24
phaeton,-,neg,2.846582235702666e-28,5.303977293734943e-24
vulture,-,pos,2.846582235702666e-28,5.303977293734943e-24
woodpecker,-,pos,2.846582235702666e-28,5.303977293734943e-24
helicopter,-,pos,2.846582235702666e-28,5.303977293734943e-24
chow,-,neg,2.846582235702666e-28,5.303977293734943e-24
ostrich,-,neg,2.846582235702666e-28,5.303977293734943e-24
mammal,-,neg,2.846582235702666e-28,5.303977293734943e-24
watchdog,-,neg,2.846582235702666e-28,5.303977293734943e-24
quail,-,pos,2.846582235702666e-28,5.303977293734943e-24
autogyro,-,pos,2.846582235702666e-28,5.303977293734943e-24
clarence,-,neg,2.846582235702666e-28,5.303977293734943e-24
groundhog,-,neg,2.846582235702666e-28,5.303977293734943e-24
crow,-,pos,0.00011875928612425923,1.446620103706664e-06
lion,-,neg,2.846582235702666e-28,5.303977293734943e-24
tiger,-,neg,2.846582235702666e-28,5.303977293734943e-24
toy,-,pos,2.846582235702666e-28,5.303977293734943e-24
loon,-,pos,2.846582235702666e-28,5.303977293734943e-24
saloon,-,neg,2.846582235702666e-28,5.303977293734943e-24
steamer,-,neg,2.846582235702666e-28,5.303977293734943e-24
sausage,-,neg,2.846582235702666e-28,5.303977293734943e-24
forklift,-,neg,2.846582235702666e-28,5.303977293734943e-24
wren,-,pos,2.846582235702666e-28,5.303977293734943e-24
craft,-,pos,9.293084440287203e-05,2.165273872378748e-05
puffin,-,pos,2.846582235702666e-28,5.303977293734943e-24
bomber,-,pos,2.846582235702666e-28,5.303977293734943e-24
butterfly,-,pos,2.846582235702666e-28,5.303977293734943e-24
pheasant,-,pos,2.846582235702666e-28,5.303977293734943e-24
minesweeper,-,neg,2.846582235702666e-28,5.303977293734943e-24
tractor,-,neg,2.846582235702666e-28,5.303977293734943e-24
budgie,-,pos,2.846582235702666e-28,5.303977293734943e-24
minnow,-,neg,2.846582235702666e-28,5.303977293734943e-24
kite,-,pos,2.846582235702666e-28,5.303977293734943e-24
schooner,-,neg,2.846582235702666e-28,5.303977293734943e-24
yellowhammer,-,pos,2.846582235702666e-28,5.303977293734943e-24
coupe,-,neg,2.846582235702666e-28,5.303977293734943e-24
pigeon,-,pos,2.846582235702666e-28,5.303977293734943e-24
gnu,-,neg,2.568235624167414e-10,8.638652815307069e-08
moorcock,-,pos,2.846582235702666e-28,5.303977293734943e-24
sunfish,-,neg,2.846582235702666e-28,5.303977293734943e-24
amberjack,-,neg,2.846582235702666e-28,5.303977293734943e-24
snowbird,-,pos,2.846582235702666e-28,5.303977293734943e-24
carrier,-,neg,2.846582235702666e-28,5.303977293734943e-24
turtle,-,neg,2.846582235702666e-28,5.303977293734943e-24
jalopy,-,neg,2.846582235702666e-28,5.303977293734943e-24
bobcat,-,neg,2.846582235702666e-28,5.303977293734943e-24
sky,-,pos,1.1361215001670644e-05,6.858397227915702e-06
tropicbird,-,pos,2.846582235702666e-28,5.303977293734943e-24
nightingale,-,pos,2.846582235702666e-28,5.303977293734943e-24
bark,-,neg,2.846582235702666e-28,5.303977293734943e-24
ass,-,neg,6.0349316299834754e-06,1.2525717465905473e-05
boat,-,neg,2.9301167160156183e-05,1.4709488596054143e-06
bearcat,-,neg,2.846582235702666e-28,5.303977293734943e-24
gallinule,-,pos,2.846582235702666e-28,5.303977293734943e-24
stork,-,pos,2.846582235702666e-28,5.303977293734943e-24
whitethroat,-,pos,2.846582235702666e-28,5.303977293734943e-24
skimmer,-,neg,2.846582235702666e-28,5.303977293734943e-24
skylark,-,pos,2.846582235702666e-28,5.303977293734943e-24
paridae,-,pos,2.846582235702666e-28,5.303977293734943e-24
basset,-,neg,2.846582235702666e-28,5.303977293734943e-24
jet,-,pos,6.253160790947732e-06,2.1530497633648338e-06
hind,-,neg,2.846582235702666e-28,5.303977293734943e-24
balloon,-,pos,2.846582235702666e-28,5.303977293734943e-24
bream,-,neg,2.846582235702666e-28,5.303977293734943e-24
