concept,prop_s,label,prob,prob_control
cylinder,-,pos,5.4116566840380944e-27,5.303977293734943e-24
spindle,-,pos,5.4116566840380944e-27,5.303977293734943e-24
rifling,-,pos,5.4116566840380944e-27,5.303977293734943e-24
bead,-,pos,5.4116566840380944e-27,5.303977293734943e-24
grip,-,pos,5.4116566840380944e-27,5.303977293734943e-24
blade,-,neg,1.5942657682899153e-06,2.709972022785223e-06
eyelet,-,pos,5.4116566840380944e-27,5.303977293734943e-24
propeller,-,pos,5.4116566840380944e-27,5.303977293734943e-24
roller,-,pos,2.049938848358579e-05,3.9189335439004935e-06
windowpane,-,neg,5.4116566840380944e-27,5.303977293734943e-24
lever,-,pos,5.4116566840380944e-27,5.303977293734943e-24
bearing,-,pos,1.786792580560359e-08,6.829101835137408e-07
handlebar,-,neg,5.4116566840380944e-27,5.303977293734943e-24
lathe,-,pos,5.4116566840380944e-27,5.303977293734943e-24
backboard,-,neg,5.4116566840380944e-27,5.303977293734943e-24
flywheel,-,pos,5.4116566840380944e-27,5.303977293734943e-24
brick,-,neg,5.4116566840380944e-27,5.303977293734943e-24
footrest,-,pos,5.4116566840380944e-27,5.303977293734943e-24
pencil,-,neg,5.4116566840380944e-27,5.303977293734943e-24
marble,-,pos,5.4116566840380944e-27,5.303977293734943e-24
cart,-,pos,6.375265684255282e-07,4.3071449908893555e-06
pig,-,pos,5.4116566840380944e-27,5.303977293734943e-24
nozzle,-,pos,5.4116566840380944e-27,5.303977293734943e-24
tub,-,pos,8.001955364989044e-08,6.533873033731652e-07
paint,-,pos,5.4116566840380944e-27,5.303977293734943e-24
car,-,pos,1.8610293182064197e-06,8.816439731162973e-06
hammer,-,neg,5.9937647165497765e-06,6.901912456669379e-06
headstock,-,neg,5.4116566840380944e-27,5.303977293734943e-24
candle,-,pos,5.4116566840380944e-27,5.303977293734943e-24
windscreen,-,pos,5.4116566840380944e-27,5.303977293734943e-24
wiffle,-,pos,5.4116566840380944e-27,5.303977293734943e-24
polyurethane,-,neg,5.4116566840380944e-27,5.303977293734943e-24
kiln,-,neg,5.4116566840380944e-27,5.303977293734943e-24
quoit,-,pos,5.4116566840380944e-27,5.303977293734943e-24
tile,-,neg,5.033772154661165e-08,1.7271424894715892e-06
headboard,-,neg,5.4116566840380944e-27,5.303977293734943e-24
wagon,-,pos,2.9383948003669502e-06,2.5312479010608513e-06
plunger,-,neg,5.4116566840380944e-27,5.303977293734943e-24
rail,-,pos,1.2258961987754446e-06,1.7329700767731993e-06
wheelbarrow,-,pos,5.4116566840380944e-27,5.303977293734943e-24
mandrel,-,pos,5.4116566840380944e-27,5.303977293734943e-24
shovel,-,neg,5.4116566840380944e-27,5.303977293734943e-24
gearshift,-,neg,5.4116566840380944e-27,5.303977293734943e-24
donkey,-,neg,5.4116566840380944e-27,5.303977293734943e-24
projectile,-,neg,5.4116566840380944e-27,5.303977293734943e-24
leather,-,neg,5.4116566840380944e-27,5.303977293734943e-24
acrylic,-,neg,5.4116566840380944e-27,5.303977293734943e-24
ski,-,neg,2.318555925739929e-05,7.841889555493253e-07
washer,-,pos,8.483444617013447e-06,1.4988224847911624e-06
plastic,-,pos,5.4116566840380944e-27,5.303977293734943e-24
saw,-,pos,9.955028872354887e-07,3.8827423054499377e-07
breechblock,-,neg,5.4116566840380944e-27,5.303977293734943e-24
pipe,-,pos,1.4884869870002149e-06,9.490098591413698e-07
millstone,-,pos,5.4116566840380944e-27,5.303977293734943e-24
shaft,-,pos,5.4116566840380944e-27,5.303977293734943e-24
dowel,-,pos,5.4116566840380944e-27,5.303977293734943e-24
bolt,-,pos,1.0161563750443747e-06,2.156995833502151e-06
bumper,-,neg,5.4116566840380944e-27,5.303977293734943e-24
handrail,-,neg,5.4116566840380944e-27,5.303977293734943e-24
piston,-,neg,5.4116566840380944e-27,5.303977293734943e-24
glass,-,pos,4.261710273567587e-06,1.1385798643459566e-05
noseband,-,neg,5.4116566840380944e-27,5.303977293734943e-24
kickstand,-,neg,5.4116566840380944e-27,5.303977293734943e-24
paddle,-,neg,5.4116566840380944e-27,5.303977293734943e-24
ball,-,pos,0.00031249623862095177,3.0338802389451303e-05
nut,-,pos,8.183509635273367e-06,2.2397327484213747e-05
wheel,-,pos,1.5656439700251212e-06,2.7830242288473528e-06
pen,-,pos,2.7075559046352282e-05,8.43529687699629e-06
sprocket,-,pos,5.4116566840380944e-27,5.303977293734943e-24
windshield,-,neg,5.4116566840380944e-27,5.303977293734943e-24
tappet,-,pos,5.4116566840380944e-27,5.303977293734943e-24
caber,-,neg,5.4116566840380944e-27,5.303977293734943e-24
shoe,-,neg,5.4116566840380944e-27,5.303977293734943e-24
vaporizer,-,neg,5.4116566840380944e-27,5.303977293734943e-24
ferrule,-,neg,5.4116566840380944e-27,5.303977293734943e-24
cloth,-,pos,9.692898572666309e-08,2.1108493797328265e-07
fireplace,-,neg,5.4116566840380944e-27,5.303977293734943e-24
bike,-,pos,1.605304618124137e-07,1.3786221870759618e-06
bottle,-,pos,5.4116566840380944e-27,5.303977293734943e-24
peg,-,neg,8.356474268111924e-07,1.5843105529711465e-06
