concept,prop_s,label,prob,prob_control
radish,yellow,neg,1.7148691995316767e-06,4.976285494784349e-10
boot,yellow,neg,5.535146563317994e-09,4.976285494784349e-10
huckleberry,yellow,neg,1.236778643942671e-07,4.976285494784349e-10
piano,yellow,neg,2.9084246122579316e-09,4.976285494784349e-10
grape,yellow,neg,1.4401147154785576e-06,4.976285494784349e-10
bean,yellow,neg,2.7215503450861434e-07,4.976285494784349e-10
chocolate,yellow,neg,3.578695384476305e-08,4.976285494784349e-10
salad,yellow,neg,3.5957541388853542e-09,4.976285494784349e-10
brick,yellow,neg,6.340545155580912e-08,4.976285494784349e-10
herb,yellow,neg,4.968553184880875e-06,4.976285494784349e-10
lime,yellow,neg,1.1749675650207791e-06,4.976285494784349e-10
bee,yellow,pos,3.172798912487451e-08,4.976285494784349e-10
daffodil,yellow,pos,3.24052280120668e-06,4.976285494784349e-10
car,yellow,neg,1.5932565489151784e-08,4.976285494784349e-10
cheetah,yellow,pos,4.333990091254236e-07,4.976285494784349e-10
berry,yellow,neg,1.317211399509688e-06,4.976285494784349e-10
clarinet,yellow,neg,2.9314360716625742e-08,4.976285494784349e-10
frog,yellow,neg,2.59184560036374e-07,4.976285494784349e-10
emerald,yellow,neg,1.2768496162607335e-06,4.976285494784349e-10
serviceberry,yellow,neg,7.769910048693873e-09,4.976285494784349e-10
cricket,yellow,neg,3.1252729293385073e-09,4.976285494784349e-10
walnut,yellow,neg,7.070078140714031e-07,4.976285494784349e-10
bus,yellow,pos,2.8039643940047654e-09,4.976285494784349e-10
cactus,yellow,neg,6.879935199322063e-07,4.976285494784349e-10
orange,yellow,neg,9.54523329710355e-06,4.976285494784349e-10
peacock,yellow,neg,6.76947209399259e-08,4.976285494784349e-10
crassula,yellow,neg,7.407825819427671e-07,4.976285494784349e-10
orchid,yellow,pos,4.71928342449246e-06,4.976285494784349e-10
water,yellow,neg,2.7393845414280804e-08,4.976285494784349e-10
fir,yellow,neg,1.8502657894714503e-07,4.976285494784349e-10
pansy,yellow,pos,1.1472403826928712e-07,4.976285494784349e-10
bottle,yellow,neg,1.7328734003285717e-08,4.976285494784349e-10
flower,yellow,pos,8.248698577517644e-06,4.976285494784349e-10
gherkin,yellow,neg,6.79222807775659e-07,4.976285494784349e-10
photinia,yellow,neg,5.031905629948596e-07,4.976285494784349e-10
lobster,yellow,neg,1.89441706766047e-08,4.976285494784349e-10
cream,yellow,neg,1.342445017371574e-07,4.976285494784349e-10
