concept,prop_s,label,prob,prob_control
rattlesnake,eggs,pos,3.571199169716266e-10,8.717175425942969e-09
capybara,eggs,neg,1.4878899223802478e-09,8.717175425942969e-09
cow,eggs,neg,6.291699938820727e-10,8.717175425942969e-09
cock,eggs,neg,9.770358966321169e-10,8.717175425942969e-09
felid,eggs,neg,3.391614100678453e-08,8.717175425942969e-09
trout,eggs,pos,1.151383988151622e-09,8.717175425942969e-09
bonobo,eggs,neg,3.1158975399847577e-09,8.717175425942969e-09
micropterus,eggs,pos,3.73552033750002e-09,8.717175425942969e-09
ibex,eggs,neg,8.810597584840707e-09,8.717175425942969e-09
bronc,eggs,neg,3.5943967802154475e-09,8.717175425942969e-09
linnet,eggs,pos,1.7411101449482658e-09,8.717175425942969e-09
gyrfalcon,eggs,pos,8.757556457794635e-09,8.717175425942969e-09
timaliidae,eggs,pos,5.077840231626496e-11,8.717175425942969e-09
icteridae,eggs,pos,3.234797152362745e-11,8.717175425942969e-09
egret,eggs,pos,7.87850140682167e-09,8.717175425942969e-09
apodidae,eggs,pos,2.6516606618787186e-11,8.717175425942969e-09
smallmouth,eggs,pos,7.732138485039286e-09,8.717175425942969e-09
torpedo,eggs,neg,1.6248480338987292e-09,8.717175425942969e-09
tortoise,eggs,pos,5.963080584869829e-10,8.717175425942969e-09
crow,eggs,pos,7.574871285775941e-10,8.717175425942969e-09
turtle,eggs,pos,1.6157311599762636e-10,8.717175425942969e-09
neritidae,eggs,pos,2.1472353062268468e-10,8.717175425942969e-09
redstart,eggs,pos,5.1974877735005975e-09,8.717175425942969e-09
drum,eggs,neg,1.0298828456711817e-09,8.717175425942969e-09
chow,eggs,neg,6.097922167214165e-09,8.717175425942969e-09
hackney,eggs,neg,1.5099020700404253e-08,8.717175425942969e-09
stag,eggs,neg,1.1517643505598585e-09,8.717175425942969e-09
malinois,eggs,neg,5.688613580190349e-09,8.717175425942969e-09
utahraptor,eggs,pos,6.221243520343478e-09,8.717175425942969e-09
flounder,eggs,pos,4.264767206052511e-09,8.717175425942969e-09
