concept,prop_s,label,prob,prob_control
peach,sweet,pos,6.986930856101026e-08,5.913304568228028e-11
soup,sweet,neg,5.84831383321216e-09,5.913304568228028e-11
gift,sweet,pos,1.7886325753835308e-09,5.913304568228028e-11
pip,sweet,neg,1.953116957054135e-08,5.913304568228028e-11
fry,sweet,neg,7.85584219897828e-09,5.913304568228028e-11
pod,sweet,neg,1.907167895831563e-10,5.913304568228028e-11
sorrel,sweet,neg,2.1444013498239656e-07,5.913304568228028e-11
currant,sweet,pos,2.1409316985909754e-08,5.913304568228028e-11
freestone,sweet,neg,1.1928194543209258e-10,5.913304568228028e-11
onion,sweet,pos,4.763763783444119e-08,5.913304568228028e-11
scallop,sweet,neg,7.819556557819851e-09,5.913304568228028e-11
grapefruit,sweet,pos,2.0696769809092075e-07,5.913304568228028e-11
date,sweet,pos,7.733348683647279e-11,5.913304568228028e-11
cake,sweet,pos,1.6579923212134418e-08,5.913304568228028e-11
cucumber,sweet,neg,3.016447180925752e-08,5.913304568228028e-11
soy,sweet,neg,6.954579845341868e-08,5.913304568228028e-11
flavoring,sweet,pos,2.5269963899177128e-08,5.913304568228028e-11
corn,sweet,pos,2.841230752892443e-07,5.913304568228028e-11
pumpkin,sweet,pos,3.319255981182323e-09,5.913304568228028e-11
saskatoon,sweet,pos,7.097594179050759e-10,5.913304568228028e-11
olive,sweet,neg,5.732024419558002e-07,5.913304568228028e-11
carrot,sweet,pos,3.221468958258811e-08,5.913304568228028e-11
jack,sweet,neg,2.958472355985009e-10,5.913304568228028e-11
pear,sweet,pos,2.1293200802574574e-07,5.913304568228028e-11
desert,sweet,pos,6.318467526966742e-09,5.913304568228028e-11
yogurt,sweet,pos,3.7587458479038105e-08,5.913304568228028e-11
mango,sweet,pos,1.3710271673517127e-07,5.913304568228028e-11
peanut,sweet,pos,1.2327377874044032e-07,5.913304568228028e-11
wintergreen,sweet,neg,3.4747184685102184e-08,5.913304568228028e-11
sardine,sweet,neg,3.3879911143230856e-07,5.913304568228028e-11
almond,sweet,pos,8.780932034824218e-07,5.913304568228028e-11
avocado,sweet,neg,3.1082510787427964e-08,5.913304568228028e-11
veg,sweet,neg,7.430045911860361e-08,5.913304568228028e-11
loquat,sweet,pos,2.1887611723059308e-08,5.913304568228028e-11
parsnip,sweet,pos,4.82089774322958e-07,5.913304568228028e-11
blueberry,sweet,pos,3.2350445167139696e-07,5.913304568228028e-11
lemonade,sweet,pos,2.764457995851899e-08,5.913304568228028e-11
edda,sweet,neg,4.3165271357281654e-10,5.913304568228028e-11
spinach,sweet,neg,1.5400829056488874e-08,5.913304568228028e-11
soursop,sweet,pos,6.716836651321501e-07,5.913304568228028e-11
pulse,sweet,neg,3.824665861795751e-10,5.913304568228028e-11
grape,sweet,pos,9.477648177380615e-08,5.913304568228028e-11
chipotle,sweet,neg,1.8112540089987306e-07,5.913304568228028e-11
cottonseed,sweet,neg,2.408905572792719e-07,5.913304568228028e-11
fruit,sweet,pos,2.209383467288717e-07,5.913304568228028e-11
chilli,sweet,pos,1.4109768642356357e-07,5.913304568228028e-11
pepperoni,sweet,neg,7.619706643424706e-09,5.913304568228028e-11
tabasco,sweet,pos,1.144412919984461e-07,5.913304568228028e-11
beetroot,sweet,pos,3.99395986505624e-07,5.913304568228028e-11
cheese,sweet,neg,6.1645937243781646e-09,5.913304568228028e-11
achene,sweet,pos,2.5421240223977293e-08,5.913304568228028e-11
tamarind,sweet,pos,1.6847584447532427e-06,5.913304568228028e-11
breadfruit,sweet,pos,2.0682740853317227e-07,5.913304568228028e-11
cider,sweet,pos,4.3706158692202735e-08,5.913304568228028e-11
allspice,sweet,pos,1.565434182282388e-08,5.913304568228028e-11
