concept,prop_s,label,prob,prob_control
freezer,cold,pos,2.0807345890716533e-07,4.593428137855682e-10
atmosphere,cold,pos,1.3314974900424659e-08,4.593428137855682e-10
vinyl,cold,pos,1.3314662261620924e-08,4.593428137855682e-10
basement,cold,pos,1.2847143793237592e-08,4.593428137855682e-10
toe,cold,pos,1.4767569211926457e-07,4.593428137855682e-10
foam,cold,pos,3.684453275809574e-08,4.593428137855682e-10
cream,cold,pos,3.4141419291700004e-07,4.593428137855682e-10
tea,cold,pos,1.8592659500882291e-07,4.593428137855682e-10
cake,cold,pos,8.2290334546542e-08,4.593428137855682e-10
soda,cold,pos,1.1737020031432621e-06,4.593428137855682e-10
winter,cold,pos,7.325208173369901e-08,4.593428137855682e-10
pie,cold,pos,1.3962255707156146e-07,4.593428137855682e-10
tortilla,cold,pos,4.471369408065584e-08,4.593428137855682e-10
smoke,cold,neg,2.958042921719084e-09,4.593428137855682e-10
pillow,cold,pos,2.0940110800893308e-07,4.593428137855682e-10
glass,cold,pos,1.712518695740073e-07,4.593428137855682e-10
flame,cold,neg,1.578931971835118e-07,4.593428137855682e-10
dogwood,cold,pos,5.7987215029697836e-08,4.593428137855682e-10
kettle,cold,pos,4.510531503854054e-09,4.593428137855682e-10
milk,cold,pos,1.4786182873649523e-06,4.593428137855682e-10
sky,cold,pos,1.7149012876416236e-07,4.593428137855682e-10
heating,cold,neg,3.716432956935023e-07,4.593428137855682e-10
beer,cold,pos,1.3315474234332214e-06,4.593428137855682e-10
casserole,cold,pos,1.872045984896431e-08,4.593428137855682e-10
steam,cold,neg,9.79719985139127e-08,4.593428137855682e-10
dust,cold,neg,7.612748476049092e-08,4.593428137855682e-10
iceberg,cold,pos,3.508290831177874e-07,4.593428137855682e-10
summertime,cold,neg,2.3448774033596465e-09,4.593428137855682e-10
tile,cold,neg,4.733752945185188e-08,4.593428137855682e-10
bathtub,cold,pos,9.687445867712086e-08,4.593428137855682e-10
shoe,cold,pos,1.7792413586903422e-07,4.593428137855682e-10
outfit,cold,neg,1.6018073534240784e-09,4.593428137855682e-10
water,cold,pos,9.338593372376636e-06,4.593428137855682e-10
fireplace,cold,pos,6.231145022184137e-08,4.593428137855682e-10
surface,cold,pos,1.5066245850903215e-07,4.593428137855682e-10
rain,cold,pos,1.9319368504966405e-07,4.593428137855682e-10
finger,cold,pos,2.510324179638701e-07,4.593428137855682e-10
problem,cold,neg,3.4458578213047986e-09,4.593428137855682e-10
lemonade,cold,pos,3.7024284438302857e-07,4.593428137855682e-10
fridge,cold,pos,1.4880890830681892e-07,4.593428137855682e-10
heat,cold,neg,2.225869444316686e-08,4.593428137855682e-10
lightning,cold,neg,9.438770831593501e-08,4.593428137855682e-10
toilet,cold,pos,2.9599103612554245e-08,4.593428137855682e-10
pavement,cold,pos,2.648720567322016e-07,4.593428137855682e-10
hatred,cold,neg,1.0817057471967928e-07,4.593428137855682e-10
puddle,cold,pos,2.674618428955e-07,4.593428137855682e-10
can,cold,pos,2.0922695966874016e-06,4.593428137855682e-10
snow,cold,pos,2.4959453526207653e-07,4.593428137855682e-10
ice,cold,pos,5.334118668542942e-06,4.593428137855682e-10
soup,cold,pos,4.361489800430718e-07,4.593428137855682e-10
juice,cold,pos,5.667544655807433e-07,4.593428137855682e-10
snowdrift,cold,pos,2.4097351669638556e-08,4.593428137855682e-10
icicle,cold,pos,5.066224275651621e-07,4.593428137855682e-10
toaster,cold,pos,6.348848842208099e-07,4.593428137855682e-10
oven,cold,pos,4.741914096939581e-07,4.593428137855682e-10
pomade,cold,neg,3.008903490808734e-07,4.593428137855682e-10
berry,cold,pos,4.267296915827501e-08,4.593428137855682e-10
growler,cold,pos,1.494077110919534e-07,4.593428137855682e-10
snowbank,cold,pos,2.6467506586413947e-07,4.593428137855682e-10
skin,cold,pos,1.7351696612877276e-07,4.593428137855682e-10
coffee,cold,pos,1.5384490836822806e-07,4.593428137855682e-10
people,cold,pos,5.9836198218476966e-09,4.593428137855682e-10
nose,cold,pos,2.1443912601171178e-07,4.593428137855682e-10
quesadilla,cold,neg,4.2689890733527136e-07,4.593428137855682e-10
mug,cold,pos,1.8339063956318569e-07,4.593428137855682e-10
drink,cold,pos,1.8815812836692203e-06,4.593428137855682e-10
sawdust,cold,neg,2.084883554687167e-08,4.593428137855682e-10
river,cold,pos,3.1661608090871596e-07,4.593428137855682e-10
snowfall,cold,pos,5.8885332165914406e-09,4.593428137855682e-10
eggshell,cold,pos,5.386505108617712e-08,4.593428137855682e-10
foot,cold,neg,2.0711092929559527e-06,4.593428137855682e-10
jungle,cold,neg,1.2527754833513427e-08,4.593428137855682e-10
bath,cold,neg,2.909406759954436e-07,4.593428137855682e-10
slime,cold,pos,1.4759881139525532e-07,4.593428137855682e-10
permafrost,cold,pos,2.5061427777473e-07,4.593428137855682e-10
popsicle,cold,pos,2.0785472543138894e-07,4.593428137855682e-10
snowfield,cold,pos,1.5312818391066685e-07,4.593428137855682e-10
bottle,cold,pos,1.8899486065038218e-07,4.593428137855682e-10
vapor,cold,pos,7.896189799794229e-07,4.593428137855682e-10
mud,cold,pos,4.917595788356266e-07,4.593428137855682e-10
forepaw,cold,pos,3.83297091843815e-08,4.593428137855682e-10
hair,cold,pos,5.021485005585191e-09,4.593428137855682e-10
balloon,cold,pos,3.4679505489521034e-08,4.593428137855682e-10
candle,cold,pos,8.56761843692766e-08,4.593428137855682e-10
tummy,cold,neg,4.912705353632418e-09,4.593428137855682e-10
lava,cold,neg,1.5850173440412618e-07,4.593428137855682e-10
idea,cold,neg,2.3846331576038438e-09,4.593428137855682e-10
rock,cold,pos,3.6071338627152727e-07,4.593428137855682e-10
shelf,cold,pos,3.615389587707796e-08,4.593428137855682e-10
lip,cold,neg,3.0932909567127354e-08,4.593428137855682e-10
cheesecloth,cold,neg,1.5591352209298748e-08,4.593428137855682e-10
sundae,cold,pos,1.6060762675351725e-07,4.593428137855682e-10
fire,cold,neg,4.559948807436598e-10,4.593428137855682e-10
curd,cold,pos,6.710095021844609e-07,4.593428137855682e-10
