concept,prop_s,label,prob,prob_control
cloak,warm,pos,3.2181944220610603e-07,1.198617649578182e-09
vinyl,warm,pos,1.1436949165499755e-08,1.198617649578182e-09
surcoat,warm,pos,2.3804423321394097e-08,1.198617649578182e-09
sun,warm,pos,2.0572214509684272e-07,1.198617649578182e-09
basement,warm,pos,5.495354837847799e-09,1.198617649578182e-09
cummerbund,warm,neg,5.122799962009594e-08,1.198617649578182e-09
chiffon,warm,pos,8.960915565126015e-09,1.198617649578182e-09
scarf,warm,pos,4.9963176707024104e-08,1.198617649578182e-09
necktie,warm,pos,1.6894130538958052e-08,1.198617649578182e-09
vest,warm,pos,3.773384094074572e-08,1.198617649578182e-09
beer,warm,neg,8.847933372635453e-07,1.198617649578182e-09
parka,warm,pos,1.2087538081573257e-08,1.198617649578182e-09
corset,warm,pos,2.8092607351482002e-08,1.198617649578182e-09
icicle,warm,neg,2.0657374477650592e-08,1.198617649578182e-09
poncho,warm,pos,3.1141223644226557e-07,1.198617649578182e-09
overcoat,warm,pos,1.1953028433708823e-07,1.198617649578182e-09
jean,warm,pos,1.1468427629779399e-07,1.198617649578182e-09
bag,warm,neg,4.812569898149377e-09,1.198617649578182e-09
wig,warm,pos,2.054713732491109e-08,1.198617649578182e-09
deerskin,warm,pos,1.3802859939460177e-06,1.198617649578182e-09
heat,warm,pos,9.727795458047694e-09,1.198617649578182e-09
lace,warm,neg,8.444305699129018e-09,1.198617649578182e-09
cassock,warm,pos,1.7326857459920575e-07,1.198617649578182e-09
soup,warm,pos,1.0067485618492356e-06,1.198617649578182e-09
uniform,warm,pos,2.2206041450090197e-09,1.198617649578182e-09
water,warm,pos,4.052422355016461e-06,1.198617649578182e-09
forest,warm,neg,1.845941994815803e-07,1.198617649578182e-09
coverall,warm,pos,5.641069833473011e-10,1.198617649578182e-09
people,warm,pos,9.403368039784255e-08,1.198617649578182e-09
tea,warm,pos,3.657557385849941e-07,1.198617649578182e-09
turtleneck,warm,pos,7.20434627510258e-08,1.198617649578182e-09
dress,warm,pos,2.5938788894563913e-08,1.198617649578182e-09
cuff,warm,neg,4.1213720436417134e-08,1.198617649578182e-09
galosh,warm,pos,2.612713672078826e-07,1.198617649578182e-09
