concept,prop_s,label,prob,prob_control
fenugreek,red,neg,1.3806476317768102e-06,1.7372123739534118e-09
brick,red,pos,6.724903300892038e-07,1.7372123739534118e-09
wand,red,pos,2.446936093747354e-07,1.7372123739534118e-09
quesadilla,red,neg,1.1391936283189352e-07,1.7372123739534118e-09
guava,red,neg,1.474109012633562e-06,1.7372123739534118e-09
water,red,neg,2.1447853271183703e-08,1.7372123739534118e-09
dogwood,red,pos,1.226459630743193e-06,1.7372123739534118e-09
yogurt,red,neg,1.471766264415919e-08,1.7372123739534118e-09
mentzelia,red,neg,3.6542758152791066e-07,1.7372123739534118e-09
vanilla,red,neg,1.8352872999116698e-08,1.7372123739534118e-09
lark,red,neg,8.100899435703468e-07,1.7372123739534118e-09
cilantro,red,neg,6.562881793570341e-08,1.7372123739534118e-09
clothing,red,pos,2.3308744800942804e-07,1.7372123739534118e-09
apricot,red,pos,1.4301829196483595e-06,1.7372123739534118e-09
frog,red,neg,2.5220191446351237e-07,1.7372123739534118e-09
blackboard,red,neg,1.6999603114076223e-10,1.7372123739534118e-09
raisin,red,neg,8.849831942825404e-07,1.7372123739534118e-09
currant,red,pos,1.9331896510266233e-06,1.7372123739534118e-09
chive,red,neg,2.023116621785448e-06,1.7372123739534118e-09
pot,red,pos,3.2869643007416016e-08,1.7372123739534118e-09
cream,red,neg,7.026711301705291e-08,1.7372123739534118e-09
lingonberry,red,pos,5.918186047892959e-07,1.7372123739534118e-09
geranium,red,pos,2.33091941481689e-06,1.7372123739534118e-09
chicken,red,neg,3.1627419616597763e-07,1.7372123739534118e-09
bulgur,red,neg,5.144632453379927e-08,1.7372123739534118e-09
peanut,red,neg,2.0797681088424724e-07,1.7372123739534118e-09
cereal,red,neg,5.581701856272048e-08,1.7372123739534118e-09
miner,red,pos,3.691344474532343e-08,1.7372123739534118e-09
banana,red,neg,5.4038125085753563e-08,1.7372123739534118e-09
radish,red,pos,5.334831598702294e-07,1.7372123739534118e-09
berry,red,pos,1.4436333231060416e-06,1.7372123739534118e-09
watermelon,red,pos,1.244007563627747e-07,1.7372123739534118e-09
avocado,red,neg,1.0764711788624481e-07,1.7372123739534118e-09
fear,red,neg,4.64786538145745e-08,1.7372123739534118e-09
syrup,red,pos,9.041915660645827e-09,1.7372123739534118e-09
bloodstone,red,pos,4.990633897250518e-06,1.7372123739534118e-09
tongue,red,pos,2.5292104055552045e-06,1.7372123739534118e-09
coconut,red,neg,2.623898808451486e-06,1.7372123739534118e-09
spice,red,pos,6.471965718901629e-08,1.7372123739534118e-09
weed,red,neg,4.893745497724922e-08,1.7372123739534118e-09
shiitake,red,neg,4.4505227947411186e-07,1.7372123739534118e-09
fern,red,pos,2.995500153701869e-06,1.7372123739534118e-09
pansy,red,pos,2.987122513786744e-07,1.7372123739534118e-09
ink,red,pos,7.0119926931511145e-06,1.7372123739534118e-09
mango,red,pos,2.124918552226518e-07,1.7372123739534118e-09
chocolate,red,neg,6.445191047532717e-08,1.7372123739534118e-09
mamey,red,neg,5.076847173768329e-07,1.7372123739534118e-09
eye,red,neg,3.0293115287349792e-06,1.7372123739534118e-09
beetroot,red,pos,3.1858373858995037e-06,1.7372123739534118e-09
ambulance,red,pos,2.8574673738290812e-09,1.7372123739534118e-09
lipstick,red,pos,5.384492283155851e-07,1.7372123739534118e-09
couch,red,pos,3.802852077683383e-08,1.7372123739534118e-09
echinocereus,red,pos,5.627676728181541e-06,1.7372123739534118e-09
melon,red,pos,4.920336778013734e-07,1.7372123739534118e-09
pepper,red,pos,2.1260063931549666e-07,1.7372123739534118e-09
robin,red,pos,2.3257381087660178e-07,1.7372123739534118e-09
limousine,red,neg,9.71852216480329e-08,1.7372123739534118e-09
pit,red,neg,9.099986186811293e-08,1.7372123739534118e-09
ladybird,red,pos,3.645577066890837e-07,1.7372123739534118e-09
lemon,red,neg,1.815834025364893e-06,1.7372123739534118e-09
grape,red,pos,1.174489852928673e-06,1.7372123739534118e-09
egg,red,neg,1.3788283013127511e-06,1.7372123739534118e-09
allspice,red,pos,1.444739041289722e-06,1.7372123739534118e-09
gherkin,red,neg,4.03146623284556e-06,1.7372123739534118e-09
tiger,red,neg,5.663991942128632e-07,1.7372123739534118e-09
hazelnut,red,neg,6.389960844899178e-07,1.7372123739534118e-09
ruby,red,pos,5.885223117729765e-07,1.7372123739534118e-09
hair,red,pos,1.9863078648540977e-07,1.7372123739534118e-09
flame,red,pos,4.30504655923869e-07,1.7372123739534118e-09
football,red,pos,1.5065386094192945e-07,1.7372123739534118e-09
peony,red,pos,2.9444147457979852e-06,1.7372123739534118e-09
crow,red,neg,5.045087618782418e-07,1.7372123739534118e-09
