concept,prop_s,label,prob,prob_control
bracelet,square,neg,2.2045300696049708e-08,1.4215045807119964e-10
photocopier,square,pos,1.4413030491322587e-10,1.4215045807119964e-10
hardware,square,pos,1.149510486797567e-10,1.4215045807119964e-10
computer,square,pos,7.626965725648915e-11,1.4215045807119964e-10
tart,square,pos,2.8847810806809093e-09,1.4215045807119964e-10
floppy,square,pos,6.045322575864986e-10,1.4215045807119964e-10
file,square,pos,9.299885861402402e-11,1.4215045807119964e-10
snack,square,pos,4.8589486600914e-11,1.4215045807119964e-10
mainframe,square,pos,1.6386566582815565e-12,1.4215045807119964e-10
pantry,square,pos,8.309472554479669e-11,1.4215045807119964e-10
tortilla,square,neg,9.47957978780778e-09,1.4215045807119964e-10
barrel,square,neg,3.2261759930207745e-09,1.4215045807119964e-10
bookmark,square,pos,6.745916603101421e-10,1.4215045807119964e-10
disk,square,neg,1.7483935133011386e-10,1.4215045807119964e-10
restroom,square,pos,1.060283388865102e-10,1.4215045807119964e-10
typewriter,square,pos,9.524041555408758e-10,1.4215045807119964e-10
gameboard,square,pos,3.8293732074201614e-10,1.4215045807119964e-10
workroom,square,pos,2.7478463948682474e-09,1.4215045807119964e-10
shelf,square,pos,3.143038940223164e-09,1.4215045807119964e-10
card,square,pos,1.5722699808762286e-09,1.4215045807119964e-10
bookshelf,square,pos,3.838386941623639e-09,1.4215045807119964e-10
desk,square,pos,3.262258463365697e-09,1.4215045807119964e-10
washroom,square,pos,2.9394514600156185e-10,1.4215045807119964e-10
luggage,square,pos,7.254727374395031e-10,1.4215045807119964e-10
locker,square,pos,1.6116362688833874e-09,1.4215045807119964e-10
screen,square,pos,8.124835526590601e-11,1.4215045807119964e-10
doorbell,square,pos,5.900192660834858e-12,1.4215045807119964e-10
countertop,square,pos,5.076202569398447e-08,1.4215045807119964e-10
window,square,pos,9.052474325699222e-09,1.4215045807119964e-10
kitchenette,square,pos,3.2759434276385946e-08,1.4215045807119964e-10
bedroom,square,pos,2.8692719311607107e-08,1.4215045807119964e-10
notebook,square,pos,1.998128190683346e-10,1.4215045807119964e-10
subdirectory,square,neg,9.496270436670784e-10,1.4215045807119964e-10
room,square,pos,7.928647072219519e-09,1.4215045807119964e-10
console,square,pos,2.2892648887662403e-10,1.4215045807119964e-10
egg,square,neg,6.469899727079564e-09,1.4215045807119964e-10
desktop,square,pos,2.4470861101355545e-11,1.4215045807119964e-10
cupboard,square,pos,2.1895643076419447e-09,1.4215045807119964e-10
diskette,square,pos,3.217870969685066e-10,1.4215045807119964e-10
keypad,square,pos,5.013117476693196e-09,1.4215045807119964e-10
mug,square,neg,1.882788502882704e-08,1.4215045807119964e-10
classroom,square,pos,8.198442480455981e-10,1.4215045807119964e-10
floor,square,pos,1.8649983779539525e-09,1.4215045807119964e-10
ball,square,neg,7.634993437477533e-08,1.4215045807119964e-10
blackboard,square,pos,3.49006185063061e-10,1.4215045807119964e-10
cabinet,square,pos,2.65368260699006e-09,1.4215045807119964e-10
rack,square,pos,2.43856401738185e-09,1.4215045807119964e-10
sphere,square,neg,3.8297671380860265e-06,1.4215045807119964e-10
recliner,square,pos,8.822839347999434e-09,1.4215045807119964e-10
server,square,pos,4.685537374760074e-11,1.4215045807119964e-10
apartment,square,pos,6.468340973952991e-09,1.4215045807119964e-10
hallway,square,pos,6.597378643391494e-09,1.4215045807119964e-10
couch,square,pos,2.521717945569435e-09,1.4215045807119964e-10
kitchen,square,pos,1.7820737108209528e-09,1.4215045807119964e-10
parlor,square,pos,8.246590965654832e-09,1.4215045807119964e-10
sideboard,square,pos,1.1169169766844789e-07,1.4215045807119964e-10
button,square,pos,8.156833430916777e-09,1.4215045807119964e-10
tape,square,neg,9.237215436996848e-10,1.4215045807119964e-10
cube,square,pos,4.222717677748733e-07,1.4215045807119964e-10
bucket,square,neg,3.0012638208010145e-11,1.4215045807119964e-10
door,square,neg,7.809189406238204e-10,1.4215045807119964e-10
workspace,square,pos,6.8261809538228135e-09,1.4215045807119964e-10
foyer,square,pos,4.2245055453804525e-08,1.4215045807119964e-10
laptop,square,pos,1.1965876900443817e-10,1.4215045807119964e-10
sunroom,square,pos,2.6747574821683884e-08,1.4215045807119964e-10
box,square,pos,7.464256435163463e-10,1.4215045807119964e-10
table,square,pos,3.2684477346833773e-09,1.4215045807119964e-10
cds,square,neg,3.102360035533991e-10,1.4215045807119964e-10
stairwell,square,pos,1.1913773967364705e-08,1.4215045807119964e-10
marble,square,pos,1.825489093221222e-08,1.4215045807119964e-10
circle,square,neg,4.063816504640272e-06,1.4215045807119964e-10
armrest,square,pos,7.513277466841828e-08,1.4215045807119964e-10
refrigerator,square,pos,6.677473157745695e-11,1.4215045807119964e-10
