concept,prop_s,label,prob,prob_control
morello,juicy,pos,1.7890460668468222e-08,1.4824005356572911e-09
apricot,juicy,pos,4.649784113297528e-09,1.4824005356572911e-09
tangerine,juicy,pos,7.545398972297335e-09,1.4824005356572911e-09
cantaloupe,juicy,pos,4.452973989543807e-09,1.4824005356572911e-09
lime,juicy,pos,4.269616660224074e-09,1.4824005356572911e-09
juice,juicy,pos,1.6623298293438893e-09,1.4824005356572911e-09
scallop,juicy,pos,3.92501897650277e-09,1.4824005356572911e-09
emotion,juicy,neg,1.1024192225761453e-08,1.4824005356572911e-09
flavor,juicy,neg,2.580424096620959e-09,1.4824005356572911e-09
pineapple,juicy,pos,2.967416978805204e-09,1.4824005356572911e-09
nut,juicy,neg,9.76651737261136e-09,1.4824005356572911e-09
steak,juicy,pos,1.7071504210264266e-09,1.4824005356572911e-09
cucumber,juicy,pos,6.770246585574569e-09,1.4824005356572911e-09
pawpaw,juicy,pos,9.105060705394408e-09,1.4824005356572911e-09
calabash,juicy,pos,2.5243666712526647e-08,1.4824005356572911e-09
fennel,juicy,neg,9.509151688291695e-09,1.4824005356572911e-09
linseed,juicy,neg,2.7872673058482178e-08,1.4824005356572911e-09
chicken,juicy,pos,2.7657600654151793e-09,1.4824005356572911e-09
mussel,juicy,neg,8.022184694311818e-09,1.4824005356572911e-09
citron,juicy,pos,9.47104705772972e-09,1.4824005356572911e-09
oregano,juicy,neg,5.1027684300208875e-09,1.4824005356572911e-09
aubergine,juicy,pos,2.9535627277255116e-09,1.4824005356572911e-09
rumor,juicy,pos,2.343523985981477e-10,1.4824005356572911e-09
grapefruit,juicy,pos,6.556320375494806e-09,1.4824005356572911e-09
fruit,juicy,pos,2.8647768601786083e-09,1.4824005356572911e-09
sardine,juicy,pos,1.024316631514921e-08,1.4824005356572911e-09
peanut,juicy,neg,3.95742150161027e-09,1.4824005356572911e-09
flageolet,juicy,neg,1.60874193966265e-08,1.4824005356572911e-09
cinnamon,juicy,neg,1.1829038859545449e-09,1.4824005356572911e-09
windfall,juicy,neg,2.2821351475244e-09,1.4824005356572911e-09
clementine,juicy,pos,2.4895278727399273e-08,1.4824005356572911e-09
salad,juicy,pos,9.503587916626088e-10,1.4824005356572911e-09
sorbet,juicy,pos,4.209043336089735e-09,1.4824005356572911e-09
melon,juicy,pos,4.279574028487332e-09,1.4824005356572911e-09
cookie,juicy,neg,1.0838621111730617e-09,1.4824005356572911e-09
jack,juicy,neg,1.3296433953868814e-09,1.4824005356572911e-09
tomato,juicy,pos,5.871516606248406e-09,1.4824005356572911e-09
mulberry,juicy,pos,4.644087781002781e-09,1.4824005356572911e-09
cabbage,juicy,neg,3.6187162155698616e-09,1.4824005356572911e-09
