concept,prop_s,label,prob,prob_control
lorry,wings,neg,2.726309134004623e-08,2.5601862296831257e-10
vireo,wings,pos,8.726896982835797e-10,2.5601862296831257e-10
beetle,wings,pos,5.427180894912453e-06,2.5601862296831257e-10
catbird,wings,pos,8.310576049552765e-07,2.5601862296831257e-10
albatross,wings,pos,4.12520563486396e-07,2.5601862296831257e-10
oxcart,wings,neg,3.4146083294217533e-07,2.5601862296831257e-10
drone,wings,pos,2.164341168509054e-07,2.5601862296831257e-10
peregrine,wings,pos,5.495381572018232e-08,2.5601862296831257e-10
crake,wings,pos,7.800399970392391e-08,2.5601862296831257e-10
sedan,wings,neg,3.801384764301474e-06,2.5601862296831257e-10
bird,wings,pos,1.1139725302200532e-06,2.5601862296831257e-10
soldier,wings,neg,4.273217335537538e-09,2.5601862296831257e-10
quail,wings,pos,3.3997173431998817e-07,2.5601862296831257e-10
snowplow,wings,neg,2.965106771224413e-10,2.5601862296831257e-10
amphibian,wings,neg,6.31614511803491e-07,2.5601862296831257e-10
sawfly,wings,pos,1.0309909157513175e-06,2.5601862296831257e-10
chicken,wings,pos,1.4694525134473224e-06,2.5601862296831257e-10
cat,wings,neg,6.416966016331571e-07,2.5601862296831257e-10
scooter,wings,neg,9.273332466364081e-07,2.5601862296831257e-10
railcar,wings,neg,3.553047633886308e-07,2.5601862296831257e-10
parachute,wings,neg,1.4377626866846072e-10,2.5601862296831257e-10
canary,wings,pos,4.432706191437319e-06,2.5601862296831257e-10
merganser,wings,pos,1.0196133644058136e-06,2.5601862296831257e-10
sparrow,wings,pos,9.299398016082705e-07,2.5601862296831257e-10
subcompact,wings,neg,4.316104806889598e-08,2.5601862296831257e-10
nightingale,wings,pos,6.170245114844874e-08,2.5601862296831257e-10
mosquito,wings,pos,1.5223916705053853e-07,2.5601862296831257e-10
accentor,wings,pos,8.545955942906858e-09,2.5601862296831257e-10
pickup,wings,neg,7.046804739729851e-07,2.5601862296831257e-10
boxcar,wings,neg,2.33409741667856e-06,2.5601862296831257e-10
motorcycle,wings,neg,5.906265414523659e-07,2.5601862296831257e-10
eagle,wings,pos,3.506048642520909e-07,2.5601862296831257e-10
emperor,wings,neg,1.1137261113347563e-09,2.5601862296831257e-10
stroller,wings,neg,2.956095670469949e-07,2.5601862296831257e-10
saloon,wings,neg,1.5033878142389767e-08,2.5601862296831257e-10
jackdaw,wings,pos,1.2057529374942533e-07,2.5601862296831257e-10
damselfly,wings,pos,2.3516035341231145e-08,2.5601862296831257e-10
cricket,wings,pos,1.0820553342227868e-07,2.5601862296831257e-10
hearse,wings,neg,3.105663992641894e-08,2.5601862296831257e-10
owl,wings,pos,3.973560467329662e-07,2.5601862296831257e-10
fowl,wings,pos,9.478578135713178e-07,2.5601862296831257e-10
limousine,wings,neg,2.9032685588958884e-08,2.5601862296831257e-10
archaeopteryx,wings,pos,5.816427233185095e-07,2.5601862296831257e-10
cab,wings,neg,5.845357087252978e-09,2.5601862296831257e-10
airliner,wings,pos,1.405332561432715e-08,2.5601862296831257e-10
silverfish,wings,neg,7.062229769871919e-07,2.5601862296831257e-10
caboose,wings,neg,9.156208307103952e-07,2.5601862296831257e-10
zeppelin,wings,neg,4.7350246745736513e-07,2.5601862296831257e-10
marabou,wings,pos,5.662937496708764e-08,2.5601862296831257e-10
wren,wings,pos,4.0990335037349723e-07,2.5601862296831257e-10
flatcar,wings,neg,2.947532038888312e-06,2.5601862296831257e-10
currawong,wings,pos,5.214583875812195e-09,2.5601862296831257e-10
gnat,wings,pos,4.947099228047591e-07,2.5601862296831257e-10
sheldrake,wings,pos,1.0738656186504159e-07,2.5601862296831257e-10
skylark,wings,pos,7.839805249432175e-09,2.5601862296831257e-10
jeep,wings,neg,5.682618393620942e-06,2.5601862296831257e-10
diver,wings,neg,3.082247124197579e-09,2.5601862296831257e-10
diner,wings,neg,5.2755293467043884e-09,2.5601862296831257e-10
jet,wings,pos,1.3042190403211862e-06,2.5601862296831257e-10
worker,wings,neg,1.2424917761322263e-09,2.5601862296831257e-10
tropicbird,wings,pos,1.786402435755008e-06,2.5601862296831257e-10
forklift,wings,neg,3.0172067511102796e-08,2.5601862296831257e-10
petrel,wings,pos,3.512896000756882e-06,2.5601862296831257e-10
pushcart,wings,neg,8.887893727660412e-07,2.5601862296831257e-10
admiral,wings,neg,1.6231593846782744e-09,2.5601862296831257e-10
racer,wings,neg,8.666405193480387e-08,2.5601862296831257e-10
viceroy,wings,neg,2.133487386757338e-09,2.5601862296831257e-10
megapode,wings,pos,1.0886305190638268e-09,2.5601862296831257e-10
velocipede,wings,neg,2.9548295970016625e-06,2.5601862296831257e-10
weka,wings,pos,1.2193905831736629e-06,2.5601862296831257e-10
bat,wings,pos,6.968583875277545e-06,2.5601862296831257e-10
