concept,prop_s,label,prob,prob_control
man,herself,neg,1.230985646749616e-09,9.39827593526843e-09
actor,herself,neg,4.683688548112741e-09,9.39827593526843e-09
prince,herself,neg,2.587991598801409e-09,9.39827593526843e-09
king,herself,neg,3.354025057689114e-09,9.39827593526843e-09
human,herself,neg,2.940900412085057e-09,9.39827593526843e-09
cockerel,herself,neg,9.969410852406213e-10,9.39827593526843e-09
robert,herself,neg,2.231707263433691e-09,9.39827593526843e-09
bull,herself,neg,6.475148195406177e-10,9.39827593526843e-09
peacock,herself,neg,1.3404478638179285e-09,9.39827593526843e-09
uncle,herself,neg,1.624960055401914e-09,9.39827593526843e-09
brother,herself,neg,1.5682483089918264e-09,9.39827593526843e-09
bitch,herself,pos,4.180244761453622e-10,9.39827593526843e-09
actress,herself,pos,3.252168090384089e-09,9.39827593526843e-09
queen,herself,pos,1.900681390054615e-09,9.39827593526843e-09
woman,herself,pos,1.0704481745449357e-09,9.39827593526843e-09
princess,herself,pos,1.8147638947141331e-09,9.39827593526843e-09
girl,herself,pos,2.7615325581820116e-09,9.39827593526843e-09
sylph,herself,pos,3.6013536597323537e-09,9.39827593526843e-09
cyprian,herself,pos,2.4068034232271884e-09,9.39827593526843e-09
amazon,herself,pos,7.830635029293376e-10,9.39827593526843e-09
vamp,herself,pos,2.660695663792012e-09,9.39827593526843e-09
housewife,herself,pos,2.1887799905861982e-10,9.39827593526843e-09
siren,herself,pos,2.4690496869261835e-10,9.39827593526843e-09
coquette,herself,pos,1.9922747895861903e-09,9.39827593526843e-09
nymph,herself,pos,8.656959038511047e-10,9.39827593526843e-09
dame,herself,pos,2.2645472164128932e-09,9.39827593526843e-09
dowager,herself,pos,2.2651456266231662e-09,9.39827593526843e-09
widow,herself,pos,3.8928371637325654e-10,9.39827593526843e-09
mistress,herself,pos,1.6200363273100038e-09,9.39827593526843e-09
missus,herself,pos,7.430522308560228e-10,9.39827593526843e-09
chit,herself,pos,1.9806409845557482e-09,9.39827593526843e-09
lass,herself,pos,2.173095703383865e-09,9.39827593526843e-09
concubine,herself,pos,3.26482979540188e-10,9.39827593526843e-09
courtesan,herself,pos,2.323076175869687e-09,9.39827593526843e-09
flapper,herself,pos,1.1367844443554986e-09,9.39827593526843e-09
maiden,herself,pos,4.290051425215324e-09,9.39827593526843e-09
damsel,herself,pos,4.6001263909190016e-10,9.39827593526843e-09
granny,herself,pos,1.4290289784835153e-10,9.39827593526843e-09
witch,herself,pos,4.6257472852140324e-10,9.39827593526843e-09
temptress,herself,pos,1.4948254856150811e-09,9.39827593526843e-09
marchioness,herself,pos,3.2968667795785223e-09,9.39827593526843e-09
gentlewoman,herself,pos,1.0365477365326115e-09,9.39827593526843e-09
peri,herself,pos,3.3135385990590294e-08,9.39827593526843e-09
begum,herself,pos,6.433381383175174e-09,9.39827593526843e-09
wife,herself,pos,4.57890531047056e-10,9.39827593526843e-09
baby,herself,neg,2.3851076669245685e-10,9.39827593526843e-09
lassie,herself,pos,8.060341838422858e-10,9.39827593526843e-09
maid,herself,pos,3.4386921088369604e-10,9.39827593526843e-09
wench,herself,pos,1.0511039816307743e-09,9.39827593526843e-09
minx,herself,pos,2.928413289637888e-09,9.39827593526843e-09
tomboy,herself,pos,8.058577694036728e-10,9.39827593526843e-09
lady,herself,pos,2.6886630699607394e-09,9.39827593526843e-09
scouter,herself,neg,6.771536109617671e-10,9.39827593526843e-09
skirt,herself,pos,1.8551127300980852e-09,9.39827593526843e-09
rover,herself,neg,4.2453718318569145e-10,9.39827593526843e-09
bachelorette,herself,pos,7.035562410440122e-11,9.39827593526843e-09
mother,herself,pos,7.032089355263338e-10,9.39827593526843e-09
gal,herself,pos,5.962867422049101e-10,9.39827593526843e-09
doll,herself,pos,5.241322043048058e-09,9.39827593526843e-09
ballerina,herself,pos,2.3405084537131415e-09,9.39827593526843e-09
countess,herself,pos,2.891629602430612e-09,9.39827593526843e-09
murderess,herself,pos,7.058590933972653e-10,9.39827593526843e-09
girlfriend,herself,pos,1.9324346289817385e-10,9.39827593526843e-09
daughter,herself,pos,1.9160604214363275e-09,9.39827593526843e-09
duchess,herself,pos,2.3201753851509466e-09,9.39827593526843e-09
niece,herself,pos,5.302696615139268e-10,9.39827593526843e-09
aunt,herself,pos,3.892923761128486e-10,9.39827593526843e-09
heiress,herself,pos,6.753113623858553e-10,9.39827593526843e-09
socialite,herself,neg,1.573102759167e-09,9.39827593526843e-09
molly,herself,pos,5.980914652425895e-10,9.39827593526843e-09
millionairess,herself,pos,1.2056089460088515e-09,9.39827593526843e-09
diva,herself,pos,2.5225981303833578e-09,9.39827593526843e-09
mademoiselle,herself,pos,1.3076185689797626e-09,9.39827593526843e-09
nun,herself,pos,7.476554930718748e-10,9.39827593526843e-09
cinderella,herself,pos,5.449079520936095e-10,9.39827593526843e-09
lover,herself,neg,2.272729116015171e-09,9.39827593526843e-09
adventuress,herself,pos,2.034710400167228e-09,9.39827593526843e-09
governess,herself,pos,6.920268802446117e-10,9.39827593526843e-09
stepmother,herself,pos,1.5432553845950991e-10,9.39827593526843e-09
stepsister,herself,pos,2.911421659312907e-10,9.39827593526843e-09
bride,herself,pos,8.802228390614175e-10,9.39827593526843e-09
grandmother,herself,pos,6.654530260163938e-10,9.39827593526843e-09
hostess,herself,pos,1.5498498318056164e-10,9.39827593526843e-09
ogress,herself,pos,4.568111666714003e-09,9.39827593526843e-09
dancer,herself,neg,2.930207854134892e-09,9.39827593526843e-09
landlady,herself,pos,9.67522173489499e-11,9.39827593526843e-09
granddaughter,herself,pos,2.4388651098661285e-09,9.39827593526843e-09
boyfriend,herself,neg,1.7053376766273942e-10,9.39827593526843e-09
waitress,herself,pos,2.7678023067911894e-11,9.39827593526843e-09
stepdaughter,herself,pos,1.499173424290845e-10,9.39827593526843e-09
suitor,herself,neg,4.802936381942402e-10,9.39827593526843e-09
fiance,herself,neg,2.472448079604561e-10,9.39827593526843e-09
heroine,herself,pos,1.90579063641394e-09,9.39827593526843e-09
husband,herself,neg,5.222869914334183e-10,9.39827593526843e-09
barmaid,herself,pos,3.5798825015476154e-10,9.39827593526843e-09
housemaid,herself,pos,2.9490701547452147e-10,9.39827593526843e-09
seductress,herself,pos,1.3336259874208167e-09,9.39827593526843e-09
noblewoman,herself,pos,1.8063527340572705e-09,9.39827593526843e-09
showgirl,herself,pos,4.919612495157821e-10,9.39827593526843e-09
godmother,herself,pos,2.176357288830033e-10,9.39827593526843e-09
batman,herself,neg,2.7891097764687345e-10,9.39827593526843e-09
batwoman,herself,pos,9.384709676041325e-11,9.39827593526843e-09
boar,herself,neg,7.946173163908554e-10,9.39827593526843e-09
sow,herself,pos,3.6350364940318514e-09,9.39827593526843e-09
boy,herself,neg,5.0890935909819746e-09,9.39827593526843e-09
sister,herself,pos,6.703931298979171e-10,9.39827593526843e-09
buck,herself,neg,6.100517868645738e-10,9.39827593526843e-09
doe,herself,pos,1.3176634228173612e-09,9.39827593526843e-09
cow,herself,pos,1.1950583855835362e-09,9.39827593526843e-09
businessman,herself,neg,2.656221020913563e-09,9.39827593526843e-09
businesswoman,herself,pos,3.473258070041396e-10,9.39827593526843e-09
chairman,herself,neg,7.017726955105275e-10,9.39827593526843e-09
chairwoman,herself,pos,2.079960786938173e-10,9.39827593526843e-09
dad,herself,neg,8.174862453635967e-10,9.39827593526843e-09
mom,herself,pos,2.919117725319609e-10,9.39827593526843e-09
mum,herself,pos,1.2381067282518643e-09,9.39827593526843e-09
daddy,herself,neg,1.3427028378032446e-09,9.39827593526843e-09
mommy,herself,pos,2.2260751575409188e-10,9.39827593526843e-09
duke,herself,neg,1.6625293364214144e-09,9.39827593526843e-09
emperor,herself,neg,3.0320730370902993e-09,9.39827593526843e-09
empress,herself,pos,4.305725553876982e-09,9.39827593526843e-09
