concept,prop_s,label,prob,prob_control
trawler,wheels,neg,4.5949125060396057e-10,2.59596399931894e-10
jeep,wheels,pos,7.8975466166753e-09,2.59596399931894e-10
bus,wheels,pos,2.3282319128181683e-10,2.59596399931894e-10
oxcart,wheels,pos,4.939223696709405e-09,2.59596399931894e-10
sleigh,wheels,neg,2.6961838317518527e-10,2.59596399931894e-10
motorcycle,wheels,pos,1.0142940931601174e-09,2.59596399931894e-10
streamliner,wheels,pos,2.1420204499023043e-10,2.59596399931894e-10
minivan,wheels,pos,3.552751426383338e-09,2.59596399931894e-10
sidecar,wheels,pos,2.751002092793442e-09,2.59596399931894e-10
chassis,wheels,pos,2.1757353696472137e-09,2.59596399931894e-10
tram,wheels,pos,2.6459609503426407e-10,2.59596399931894e-10
wagon,wheels,pos,9.571444747891178e-10,2.59596399931894e-10
truck,wheels,pos,9.914943310818103e-10,2.59596399931894e-10
backhoe,wheels,pos,5.044666351317062e-10,2.59596399931894e-10
heap,wheels,neg,4.3939847316210034e-09,2.59596399931894e-10
windshield,wheels,neg,4.893230612368349e-11,2.59596399931894e-10
train,wheels,pos,1.3710250990062178e-10,2.59596399931894e-10
racer,wheels,pos,3.201227283256003e-09,2.59596399931894e-10
piton,wheels,neg,3.2449545273038893e-09,2.59596399931894e-10
stanhope,wheels,pos,3.81916365199686e-09,2.59596399931894e-10
phaeton,wheels,pos,5.627524224394165e-09,2.59596399931894e-10
bike,wheels,pos,1.3085654781974654e-09,2.59596399931894e-10
auto,wheels,pos,5.311795447937584e-10,2.59596399931894e-10
bicycle,wheels,pos,9.234796816137703e-10,2.59596399931894e-10
ship,wheels,neg,8.471496837358927e-10,2.59596399931894e-10
lorry,wheels,pos,6.655151985057728e-10,2.59596399931894e-10
wheelbase,wheels,pos,1.5199788649944423e-10,2.59596399931894e-10
diesel,wheels,neg,2.1710406805652838e-09,2.59596399931894e-10
ambulance,wheels,pos,3.9226299292094424e-11,2.59596399931894e-10
hearse,wheels,pos,3.0408439655182917e-10,2.59596399931894e-10
streetcar,wheels,pos,1.0631792113358074e-09,2.59596399931894e-10
machine,wheels,pos,9.650497068136588e-10,2.59596399931894e-10
dumper,wheels,pos,2.205361893103941e-09,2.59596399931894e-10
van,wheels,pos,7.636912768838044e-10,2.59596399931894e-10
cat,wheels,neg,1.1543661582180675e-09,2.59596399931894e-10
cabriolet,wheels,pos,5.124009216928016e-09,2.59596399931894e-10
tugboat,wheels,neg,2.0462008476496152e-10,2.59596399931894e-10
winch,wheels,neg,1.0183346388359382e-09,2.59596399931894e-10
vehicle,wheels,pos,6.771195826260623e-10,2.59596399931894e-10
runabout,wheels,pos,6.605754276911568e-10,2.59596399931894e-10
trailer,wheels,pos,1.0729620525395944e-09,2.59596399931894e-10
coach,wheels,pos,1.3994337910716581e-09,2.59596399931894e-10
automobile,wheels,pos,9.168469872200546e-10,2.59596399931894e-10
tramcar,wheels,pos,6.641886485247994e-10,2.59596399931894e-10
boat,wheels,neg,7.724836326161721e-10,2.59596399931894e-10
equipage,wheels,pos,6.877779457070687e-10,2.59596399931894e-10
snowplow,wheels,pos,4.189523380992988e-11,2.59596399931894e-10
garage,wheels,pos,1.2433741813921984e-09,2.59596399931894e-10
driver,wheels,neg,5.038112149691187e-10,2.59596399931894e-10
footrest,wheels,pos,1.115413761354489e-09,2.59596399931894e-10
car,wheels,pos,2.048607061766461e-09,2.59596399931894e-10
unicycle,wheels,pos,1.0484654255904502e-09,2.59596399931894e-10
tank,wheels,pos,1.7894143944374719e-09,2.59596399931894e-10
motorbike,wheels,pos,1.0643201875382147e-09,2.59596399931894e-10
bogie,wheels,pos,6.746005976054903e-10,2.59596399931894e-10
diner,wheels,neg,3.9114311789489875e-10,2.59596399931894e-10
packhorse,wheels,neg,3.715948437843508e-09,2.59596399931894e-10
dray,wheels,pos,6.2452829574510815e-09,2.59596399931894e-10
toboggan,wheels,neg,9.943746936968978e-10,2.59596399931894e-10
pedicab,wheels,pos,1.2463543530571997e-09,2.59596399931894e-10
wheel,wheels,pos,8.038519294650825e-10,2.59596399931894e-10
pram,wheels,pos,1.1990760606650497e-09,2.59596399931894e-10
stagecoach,wheels,pos,5.208939946044211e-10,2.59596399931894e-10
luggage,wheels,pos,5.106521316911028e-10,2.59596399931894e-10
trap,wheels,neg,2.1545839765102492e-11,2.59596399931894e-10
snowmobile,wheels,pos,5.473619335560898e-10,2.59596399931894e-10
cart,wheels,pos,8.811133489494694e-10,2.59596399931894e-10
passenger,wheels,neg,3.5789268770791693e-10,2.59596399931894e-10
hack,wheels,neg,7.069241719781516e-11,2.59596399931894e-10
taxicab,wheels,pos,1.1160526947051608e-09,2.59596399931894e-10
motorbus,wheels,pos,4.4639074658903155e-09,2.59596399931894e-10
railcar,wheels,pos,9.768812425647866e-10,2.59596399931894e-10
rig,wheels,pos,2.152537925681486e-09,2.59596399931894e-10
stage,wheels,neg,4.680885679064772e-10,2.59596399931894e-10
motorcar,wheels,pos,1.3124971109945704e-09,2.59596399931894e-10
suv,wheels,pos,1.2065427767993242e-08,2.59596399931894e-10
coupe,wheels,pos,3.138575399574961e-09,2.59596399931894e-10
carrier,wheels,pos,1.2180489949997764e-09,2.59596399931894e-10
saloon,wheels,pos,7.041423555342874e-10,2.59596399931894e-10
