concept,prop_s,label,prob,prob_control
wren,swam,neg,3.271165738283344e-08,1.0638781589022983e-07
perch,swam,pos,1.8949156910252896e-08,1.0638781589022983e-07
whiting,swam,pos,1.8327000361750834e-08,1.0638781589022983e-07
duck,swam,pos,1.2592592746329956e-08,1.0638781589022983e-07
deer,swam,pos,7.540368329728153e-09,1.0638781589022983e-07
canary,swam,neg,1.764891677247249e-09,1.0638781589022983e-07
eagle,swam,neg,1.2389373083010469e-08,1.0638781589022983e-07
capelin,swam,pos,3.745486409911791e-08,1.0638781589022983e-07
cat,swam,pos,9.08402419952381e-09,1.0638781589022983e-07
mammal,swam,pos,2.85124830412542e-08,1.0638781589022983e-07
robin,swam,neg,3.1384415066781912e-09,1.0638781589022983e-07
vervet,swam,pos,4.39947953623232e-08,1.0638781589022983e-07
whale,swam,pos,1.4799240943830227e-08,1.0638781589022983e-07
otter,swam,pos,3.324120001479969e-08,1.0638781589022983e-07
stockfish,swam,pos,1.3798278075682902e-08,1.0638781589022983e-07
duckling,swam,pos,9.284471857995413e-09,1.0638781589022983e-07
goldeneye,swam,pos,1.1362817353699484e-08,1.0638781589022983e-07
bulldog,swam,pos,1.548720440780471e-08,1.0638781589022983e-07
chameleon,swam,neg,1.9655605143498178e-08,1.0638781589022983e-07
owl,swam,neg,1.869308974278283e-08,1.0638781589022983e-07
shark,swam,pos,1.2536464311097006e-08,1.0638781589022983e-07
sheldrake,swam,pos,9.783381926808943e-08,1.0638781589022983e-07
primate,swam,pos,4.831496092094767e-09,1.0638781589022983e-07
sparrow,swam,neg,4.46333103809593e-09,1.0638781589022983e-07
blenny,swam,pos,6.710992295211327e-08,1.0638781589022983e-07
buzzard,swam,neg,6.0536229362639915e-09,1.0638781589022983e-07
guppy,swam,pos,5.8452823026300393e-08,1.0638781589022983e-07
thornbill,swam,neg,4.4344194982670615e-10,1.0638781589022983e-07
beef,swam,neg,3.30981642093775e-08,1.0638781589022983e-07
partridge,swam,neg,2.3460200893055116e-08,1.0638781589022983e-07
shrimp,swam,pos,1.4163656913979139e-08,1.0638781589022983e-07
lark,swam,neg,5.400360336693666e-08,1.0638781589022983e-07
herring,swam,pos,1.2861497644678366e-08,1.0638781589022983e-07
loach,swam,pos,2.599697346283847e-08,1.0638781589022983e-07
lapwing,swam,neg,6.471502445037913e-09,1.0638781589022983e-07
puppy,swam,pos,1.0457500643212825e-08,1.0638781589022983e-07
cod,swam,pos,3.641588766645221e-11,1.0638781589022983e-07
bottlenose,swam,pos,1.5701868694151244e-09,1.0638781589022983e-07
frog,swam,pos,2.8839956200954475e-08,1.0638781589022983e-07
bluefish,swam,pos,1.2674649774169211e-08,1.0638781589022983e-07
scaup,swam,pos,3.4086902189756074e-08,1.0638781589022983e-07
coho,swam,pos,3.0256892102897837e-08,1.0638781589022983e-07
lion,swam,neg,8.820321362179584e-09,1.0638781589022983e-07
crow,swam,neg,2.0361070607322063e-09,1.0638781589022983e-07
chamois,swam,neg,3.343098686769963e-09,1.0638781589022983e-07
skylark,swam,neg,3.619349087102819e-08,1.0638781589022983e-07
mouse,swam,pos,6.473013680619033e-09,1.0638781589022983e-07
bloodhound,swam,pos,1.6245163436678922e-08,1.0638781589022983e-07
