concept,prop_s,label,prob,prob_control
rattlesnake,-,pos,7.88746068458579e-10,1.9268711071163125e-08
capybara,-,neg,7.88746068458579e-10,1.9268711071163125e-08
cow,-,neg,6.534397471114062e-06,6.030184636074409e-07
cock,-,neg,3.5309827239871083e-07,6.278349246713333e-06
felid,-,neg,7.88746068458579e-10,1.9268711071163125e-08
trout,-,pos,7.88746068458579e-10,1.9268711071163125e-08
bonobo,-,neg,7.88746068458579e-10,1.9268711071163125e-08
micropterus,-,pos,7.88746068458579e-10,1.9268711071163125e-08
ibex,-,neg,7.88746068458579e-10,1.9268711071163125e-08
bronc,-,neg,7.88746068458579e-10,1.9268711071163125e-08
linnet,-,pos,7.88746068458579e-10,1.9268711071163125e-08
gyrfalcon,-,pos,7.88746068458579e-10,1.9268711071163125e-08
timaliidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
icteridae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
egret,-,pos,7.88746068458579e-10,1.9268711071163125e-08
apodidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
smallmouth,-,pos,7.88746068458579e-10,1.9268711071163125e-08
torpedo,-,neg,7.88746068458579e-10,1.9268711071163125e-08
tortoise,-,pos,7.88746068458579e-10,1.9268711071163125e-08
crow,-,pos,3.0721789556764634e-08,2.422168108751066e-06
turtle,-,pos,7.88746068458579e-10,1.9268711071163125e-08
neritidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
redstart,-,pos,7.88746068458579e-10,1.9268711071163125e-08
drum,-,neg,7.88746068458579e-10,1.9268711071163125e-08
chow,-,neg,7.88746068458579e-10,1.9268711071163125e-08
hackney,-,neg,7.88746068458579e-10,1.9268711071163125e-08
stag,-,neg,7.88746068458579e-10,1.9268711071163125e-08
malinois,-,neg,7.88746068458579e-10,1.9268711071163125e-08
utahraptor,-,pos,7.88746068458579e-10,1.9268711071163125e-08
flounder,-,pos,7.88746068458579e-10,1.9268711071163125e-08
deer,-,neg,7.88746068458579e-10,1.9268711071163125e-08
jade,-,neg,7.88746068458579e-10,1.9268711071163125e-08
whiff,-,neg,7.88746068458579e-10,1.9268711071163125e-08
beaver,-,neg,7.88746068458579e-10,1.9268711071163125e-08
painter,-,neg,7.88746068458579e-10,1.9268711071163125e-08
sardine,-,pos,7.88746068458579e-10,1.9268711071163125e-08
procellariidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
hind,-,neg,7.88746068458579e-10,1.9268711071163125e-08
currawong,-,pos,7.88746068458579e-10,1.9268711071163125e-08
bulldog,-,neg,7.88746068458579e-10,1.9268711071163125e-08
fringillidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
albatross,-,pos,7.88746068458579e-10,1.9268711071163125e-08
avocet,-,pos,7.88746068458579e-10,1.9268711071163125e-08
bushbaby,-,neg,7.88746068458579e-10,1.9268711071163125e-08
phalacrocorax,-,pos,7.88746068458579e-10,1.9268711071163125e-08
armadillo,-,neg,7.88746068458579e-10,1.9268711071163125e-08
stickleback,-,pos,7.88746068458579e-10,1.9268711071163125e-08
platypus,-,pos,7.88746068458579e-10,1.9268711071163125e-08
acaridae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
yellowthroat,-,pos,7.88746068458579e-10,1.9268711071163125e-08
giraffe,-,neg,7.88746068458579e-10,1.9268711071163125e-08
bull,-,neg,1.0785174708871637e-06,1.156237999566656e-06
leatherback,-,pos,7.88746068458579e-10,1.9268711071163125e-08
lepomis,-,pos,7.88746068458579e-10,1.9268711071163125e-08
tanager,-,pos,7.88746068458579e-10,1.9268711071163125e-08
creeper,-,pos,7.88746068458579e-10,1.9268711071163125e-08
cob,-,neg,7.88746068458579e-10,1.9268711071163125e-08
halibut,-,pos,7.88746068458579e-10,1.9268711071163125e-08
curlew,-,pos,7.88746068458579e-10,1.9268711071163125e-08
cony,-,neg,7.88746068458579e-10,1.9268711071163125e-08
trogon,-,pos,7.88746068458579e-10,1.9268711071163125e-08
pompon,-,neg,7.88746068458579e-10,1.9268711071163125e-08
clupeidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
halfbeak,-,pos,7.88746068458579e-10,1.9268711071163125e-08
mouser,-,neg,7.88746068458579e-10,1.9268711071163125e-08
bass,-,pos,1.0698717467505503e-09,1.1095904710600735e-06
redhorse,-,neg,7.88746068458579e-10,1.9268711071163125e-08
charadrius,-,pos,7.88746068458579e-10,1.9268711071163125e-08
chicken,-,pos,7.88746068458579e-10,1.9268711071163125e-08
salmon,-,pos,7.88746068458579e-10,1.9268711071163125e-08
char,-,pos,2.1114785475617737e-09,2.4820046462536993e-08
pachyderm,-,neg,7.88746068458579e-10,1.9268711071163125e-08
hen,-,pos,8.266943041235209e-06,0.00010207155719399452
lynx,-,neg,7.88746068458579e-10,1.9268711071163125e-08
stockfish,-,pos,7.88746068458579e-10,1.9268711071163125e-08
motacilla,-,pos,7.88746068458579e-10,1.9268711071163125e-08
hobby,-,neg,7.88746068458579e-10,1.9268711071163125e-08
plaice,-,pos,7.88746068458579e-10,1.9268711071163125e-08
whippet,-,neg,7.88746068458579e-10,1.9268711071163125e-08
chamois,-,neg,7.88746068458579e-10,1.9268711071163125e-08
whitethroat,-,pos,7.88746068458579e-10,1.9268711071163125e-08
leopard,-,neg,7.88746068458579e-10,1.9268711071163125e-08
layer,-,neg,4.725963620444418e-09,2.8433676106942585e-06
humankind,-,neg,7.88746068458579e-10,1.9268711071163125e-08
hare,-,neg,8.024531594763573e-10,1.362113533076581e-08
human,-,neg,5.3704059865822273e-08,1.0073164702362192e-07
addax,-,neg,7.88746068458579e-10,1.9268711071163125e-08
roach,-,pos,4.2115894416383526e-07,2.453876959407353e-06
blackbuck,-,neg,7.88746068458579e-10,1.9268711071163125e-08
calidris,-,pos,7.88746068458579e-10,1.9268711071163125e-08
duck,-,pos,7.88746068458579e-10,1.9268711071163125e-08
quail,-,pos,7.88746068458579e-10,1.9268711071163125e-08
syngnathidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
cotingidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
permit,-,neg,7.88746068458579e-10,1.9268711071163125e-08
muskrat,-,neg,7.88746068458579e-10,1.9268711071163125e-08
howler,-,neg,7.88746068458579e-10,1.9268711071163125e-08
toadfish,-,pos,7.88746068458579e-10,1.9268711071163125e-08
turkey,-,pos,7.88746068458579e-10,1.9268711071163125e-08
skate,-,neg,7.88746068458579e-10,1.9268711071163125e-08
pointer,-,neg,4.712758627789526e-09,1.3829871470250055e-08
hack,-,neg,1.0228277114165962e-09,1.8158362991016475e-07
drill,-,neg,7.88746068458579e-10,1.9268711071163125e-08
typhlopidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
paridae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
eland,-,neg,9.168049430741121e-09,1.0961331327052903e-06
mangabey,-,neg,7.88746068458579e-10,1.9268711071163125e-08
lark,-,pos,7.88746068458579e-10,1.9268711071163125e-08
packhorse,-,neg,7.88746068458579e-10,1.9268711071163125e-08
grade,-,neg,5.249092827064317e-10,5.0572662502190724e-08
robin,-,pos,7.88746068458579e-10,1.9268711071163125e-08
stork,-,pos,7.88746068458579e-10,1.9268711071163125e-08
cuscus,-,neg,7.88746068458579e-10,1.9268711071163125e-08
coypu,-,neg,7.88746068458579e-10,1.9268711071163125e-08
pickerel,-,pos,7.88746068458579e-10,1.9268711071163125e-08
mole,-,neg,7.88746068458579e-10,1.9268711071163125e-08
roebuck,-,neg,7.88746068458579e-10,1.9268711071163125e-08
mankind,-,neg,7.88746068458579e-10,1.9268711071163125e-08
viscacha,-,neg,7.88746068458579e-10,1.9268711071163125e-08
gnu,-,neg,1.6861873008977568e-09,1.3223844241849747e-08
psittacula,-,pos,7.88746068458579e-10,1.9268711071163125e-08
pleuronectidae,-,pos,7.88746068458579e-10,1.9268711071163125e-08
grackle,-,pos,7.88746068458579e-10,1.9268711071163125e-08
equine,-,neg,7.88746068458579e-10,1.9268711071163125e-08
