concept,prop_s,label,prob,prob_control
flour,-,pos,4.43868897193056e-09,2.7901148058617764e-08
fork,-,pos,1.9450892807526543e-07,4.398562225560454e-07
pincer,-,neg,4.43868897193056e-09,2.7901148058617764e-08
stamp,-,neg,4.43868897193056e-09,2.7901148058617764e-08
comb,-,neg,1.470266242087348e-09,1.9857226973840625e-09
scalpel,-,neg,4.43868897193056e-09,2.7901148058617764e-08
vegetable,-,pos,4.43868897193056e-09,2.7901148058617764e-08
screwdriver,-,neg,4.43868897193056e-09,2.7901148058617764e-08
rhubarb,-,pos,4.43868897193056e-09,2.7901148058617764e-08
grater,-,pos,4.43868897193056e-09,2.7901148058617764e-08
carrot,-,pos,4.43868897193056e-09,2.7901148058617764e-08
lobster,-,pos,4.43868897193056e-09,2.7901148058617764e-08
vinaigrette,-,pos,4.43868897193056e-09,2.7901148058617764e-08
clincher,-,neg,4.43868897193056e-09,2.7901148058617764e-08
penknife,-,neg,4.43868897193056e-09,2.7901148058617764e-08
lancet,-,neg,4.43868897193056e-09,2.7901148058617764e-08
coconut,-,pos,4.43868897193056e-09,2.7901148058617764e-08
stew,-,pos,4.43868897193056e-09,2.7901148058617764e-08
soup,-,pos,4.43868897193056e-09,2.7901148058617764e-08
dough,-,pos,4.43868897193056e-09,2.7901148058617764e-08
scallop,-,pos,4.43868897193056e-09,2.7901148058617764e-08
bass,-,pos,1.075580069453963e-08,2.4818705313123246e-08
clipper,-,neg,4.43868897193056e-09,2.7901148058617764e-08
lettuce,-,pos,4.43868897193056e-09,2.7901148058617764e-08
bread,-,pos,4.6896391836526163e-07,3.815489790781612e-08
noodle,-,pos,4.43868897193056e-09,2.7901148058617764e-08
gang,-,neg,1.3155515565799192e-10,2.9447217997358166e-09
scraper,-,neg,4.43868897193056e-09,2.7901148058617764e-08
snip,-,neg,4.43868897193056e-09,2.7901148058617764e-08
condiment,-,pos,4.43868897193056e-09,2.7901148058617764e-08
sausage,-,pos,4.43868897193056e-09,2.7901148058617764e-08
radish,-,pos,4.43868897193056e-09,2.7901148058617764e-08
