concept,prop_s,label,prob,prob_control
soup,-,pos,6.595703982981149e-09,2.8640918525724146e-09
fire,-,pos,7.345977337536169e-06,5.132752534109386e-08
fume,-,pos,6.595703982981149e-09,2.8640918525724146e-09
chocolate,-,pos,6.595703982981149e-09,2.8640918525724146e-09
firebox,-,pos,6.595703982981149e-09,2.8640918525724146e-09
igniter,-,pos,6.595703982981149e-09,2.8640918525724146e-09
oven,-,pos,1.5639808736978011e-07,2.1041210995775828e-09
icicle,-,neg,6.595703982981149e-09,2.8640918525724146e-09
jungle,-,pos,6.595703982981149e-09,2.8640918525724146e-09
bottle,-,pos,6.595703982981149e-09,2.8640918525724146e-09
pudding,-,pos,6.595703982981149e-09,2.8640918525724146e-09
summertime,-,pos,6.595703982981149e-09,2.8640918525724146e-09
tile,-,pos,2.4421325406365213e-08,2.536820531418016e-09
hearth,-,pos,6.595703982981149e-09,2.8640918525724146e-09
toilet,-,neg,6.595703982981149e-09,2.8640918525724146e-09
pancake,-,pos,6.595703982981149e-09,2.8640918525724146e-09
sauna,-,pos,6.595703982981149e-09,2.8640918525724146e-09
griddle,-,pos,6.595703982981149e-09,2.8640918525724146e-09
fondue,-,pos,6.595703982981149e-09,2.8640918525724146e-09
tub,-,pos,1.150553271145327e-05,1.8489112107999972e-07
jug,-,pos,1.0401347338984124e-08,1.382792769177854e-10
winter,-,neg,1.2450268513930496e-06,1.108231506563584e-09
heat,-,pos,1.2418458027241286e-05,4.9035442373224214e-08
tortilla,-,pos,6.595703982981149e-09,2.8640918525724146e-09
space,-,pos,3.8026399806767586e-07,5.7355581617457574e-08
shower,-,pos,6.595703982981149e-09,2.8640918525724146e-09
quesadilla,-,pos,6.595703982981149e-09,2.8640918525724146e-09
flatbread,-,pos,6.595703982981149e-09,2.8640918525724146e-09
boiler,-,pos,6.595703982981149e-09,2.8640918525724146e-09
puree,-,pos,6.595703982981149e-09,2.8640918525724146e-09
syrup,-,pos,6.595703982981149e-09,2.8640918525724146e-09
popcorn,-,pos,6.595703982981149e-09,2.8640918525724146e-09
ice,-,neg,3.2096588142849214e-07,5.9004872099421846e-08
freezer,-,neg,6.595703982981149e-09,2.8640918525724146e-09
spiciness,-,pos,6.595703982981149e-09,2.8640918525724146e-09
pot,-,pos,1.433424472452316e-06,5.142968717564145e-08
kitchen,-,pos,6.595703982981149e-09,2.8640918525724146e-09
nose,-,neg,6.595703982981149e-09,2.8640918525724146e-09
dessert,-,pos,6.595703982981149e-09,2.8640918525724146e-09
cupcake,-,pos,6.595703982981149e-09,2.8640918525724146e-09
vegetable,-,neg,6.595703982981149e-09,2.8640918525724146e-09
pastry,-,pos,6.595703982981149e-09,2.8640918525724146e-09
