concept,prop_s,label,prob,prob_control
fork,-,neg,1.729792984406231e-07,5.557349025409053e-10
buckshot,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
flack,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
shaft,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
conspiracy,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
bucket,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
punk,-,pos,8.141813445661228e-09,3.690458771909988e-10
traitor,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
racketeer,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
tuck,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
turtle,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
hornbill,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
fire,-,pos,1.2588569916260894e-05,5.132752534109386e-08
bayonet,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
gentamicin,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
mafioso,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
crowbar,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
plot,-,pos,1.1971829394497036e-07,3.086877420344081e-10
gutter,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
adze,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
mallet,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
clipper,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
hijacker,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
rod,-,neg,4.319445778833142e-08,3.388159530715029e-09
coyote,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
malaria,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
war,-,pos,1.7814809325500391e-06,3.65295534265897e-07
beetle,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
bow,-,pos,2.967565215783452e-08,3.5570306700094534e-09
typhlopidae,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
poison,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
terrorism,-,pos,2.3685387873229047e-08,1.1323830761966747e-09
tiger,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
crease,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
thief,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
pistol,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
hippopotamus,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
methamphetamine,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
club,-,pos,2.8460275913744226e-08,3.7325865065440667e-08
isoniazid,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
cardinalate,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
weapon,-,pos,5.589066631728201e-07,2.8665661844229362e-08
gang,-,pos,7.864701245807737e-08,9.700433345471993e-09
file,-,neg,2.2777319372835336e-06,3.314790149033797e-07
hoe,-,neg,2.3148675865058976e-08,5.0347264135552905e-09
sulfonamide,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
lister,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
killer,-,pos,8.805624815977353e-07,5.698050919988873e-09
venom,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
scimitar,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
pusher,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
stamper,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
jack,-,neg,1.7569336208111963e-08,5.291230564807847e-08
prelacy,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
blunderbuss,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
alligator,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
sword,-,pos,6.265134544491957e-08,2.009306276917755e-09
freebooter,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
handgun,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
iodine,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
nightstick,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
phencyclidine,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
snake,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
buffer,-,neg,1.0814567907857509e-08,3.606327680927279e-08
hack,-,pos,9.312952897744253e-06,1.6659595303281094e-07
pentobarbital,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
sniper,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
blade,-,pos,1.554173145734694e-08,3.4261155024140066e-10
businessman,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
virus,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
reduviidae,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
naproxen,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
bill,-,neg,1.1238300601235096e-07,1.6649627454512483e-08
acaridae,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
revolver,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
goat,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
nursing,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
grenade,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
attack,-,pos,8.435843028564705e-07,1.1543335176611436e-08
looter,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
doodlebug,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
nitrazepam,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
shotgun,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
arrow,-,pos,2.9298806936139954e-08,2.171448443277768e-08
menthol,-,neg,2.1467950972464678e-08,2.8640918525724146e-09
marlinspike,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
conspirator,-,pos,2.1467950972464678e-08,2.8640918525724146e-09
unction,-,neg,1.4410399096220772e-08,5.3058009374939985e-11
