concept,prop_s,label,prob,prob_control
fenugreek,-,neg,3.753226174296742e-09,2.8640918525724146e-09
brick,-,pos,3.753226174296742e-09,2.8640918525724146e-09
wand,-,pos,3.753226174296742e-09,2.8640918525724146e-09
quesadilla,-,neg,3.753226174296742e-09,2.8640918525724146e-09
guava,-,neg,3.753226174296742e-09,2.8640918525724146e-09
water,-,neg,2.018662826230866e-06,4.0970388681671466e-07
dogwood,-,pos,3.753226174296742e-09,2.8640918525724146e-09
yogurt,-,neg,3.753226174296742e-09,2.8640918525724146e-09
mentzelia,-,neg,3.753226174296742e-09,2.8640918525724146e-09
vanilla,-,neg,3.753226174296742e-09,2.8640918525724146e-09
lark,-,neg,3.753226174296742e-09,2.8640918525724146e-09
cilantro,-,neg,3.753226174296742e-09,2.8640918525724146e-09
clothing,-,pos,3.753226174296742e-09,2.8640918525724146e-09
apricot,-,pos,3.753226174296742e-09,2.8640918525724146e-09
frog,-,neg,5.580921058623289e-09,1.9758397140634543e-09
blackboard,-,neg,3.753226174296742e-09,2.8640918525724146e-09
raisin,-,neg,3.753226174296742e-09,2.8640918525724146e-09
currant,-,pos,3.753226174296742e-09,2.8640918525724146e-09
chive,-,neg,3.753226174296742e-09,2.8640918525724146e-09
pot,-,pos,1.3190680192565196e-07,5.142968717564145e-08
cream,-,neg,4.561079549603164e-07,5.870335328950205e-08
lingonberry,-,pos,3.753226174296742e-09,2.8640918525724146e-09
geranium,-,pos,3.753226174296742e-09,2.8640918525724146e-09
chicken,-,neg,3.753226174296742e-09,2.8640918525724146e-09
bulgur,-,neg,3.753226174296742e-09,2.8640918525724146e-09
peanut,-,neg,3.753226174296742e-09,2.8640918525724146e-09
cereal,-,neg,3.753226174296742e-09,2.8640918525724146e-09
miner,-,pos,3.753226174296742e-09,2.8640918525724146e-09
banana,-,neg,3.753226174296742e-09,2.8640918525724146e-09
radish,-,pos,3.753226174296742e-09,2.8640918525724146e-09
berry,-,pos,5.312802500156977e-07,6.952114972591517e-08
watermelon,-,pos,3.753226174296742e-09,2.8640918525724146e-09
avocado,-,neg,3.753226174296742e-09,2.8640918525724146e-09
fear,-,neg,3.753226174296742e-09,2.8640918525724146e-09
syrup,-,pos,3.753226174296742e-09,2.8640918525724146e-09
bloodstone,-,pos,3.753226174296742e-09,2.8640918525724146e-09
tongue,-,pos,3.753226174296742e-09,2.8640918525724146e-09
coconut,-,neg,3.753226174296742e-09,2.8640918525724146e-09
spice,-,pos,3.753226174296742e-09,2.8640918525724146e-09
weed,-,neg,2.4653056485135494e-08,3.7164252231214334e-10
shiitake,-,neg,3.753226174296742e-09,2.8640918525724146e-09
fern,-,pos,3.753226174296742e-09,2.8640918525724146e-09
pansy,-,pos,3.753226174296742e-09,2.8640918525724146e-09
ink,-,pos,1.4678340676255175e-06,1.181681952289182e-08
mango,-,pos,3.753226174296742e-09,2.8640918525724146e-09
chocolate,-,neg,3.753226174296742e-09,2.8640918525724146e-09
mamey,-,neg,3.753226174296742e-09,2.8640918525724146e-09
eye,-,neg,5.928219707129756e-06,2.03656980168887e-09
beetroot,-,pos,3.753226174296742e-09,2.8640918525724146e-09
ambulance,-,pos,3.753226174296742e-09,2.8640918525724146e-09
lipstick,-,pos,3.753226174296742e-09,2.8640918525724146e-09
couch,-,pos,3.753226174296742e-09,2.8640918525724146e-09
echinocereus,-,pos,3.753226174296742e-09,2.8640918525724146e-09
melon,-,pos,1.1493528973005596e-06,2.5430926808844845e-10
pepper,-,pos,3.753226174296742e-09,2.8640918525724146e-09
robin,-,pos,3.753226174296742e-09,2.8640918525724146e-09
limousine,-,neg,3.753226174296742e-09,2.8640918525724146e-09
pit,-,neg,1.9740095780207412e-08,1.2575539187764662e-07
ladybird,-,pos,3.753226174296742e-09,2.8640918525724146e-09
lemon,-,neg,3.753226174296742e-09,2.8640918525724146e-09
grape,-,pos,3.753226174296742e-09,2.8640918525724146e-09
egg,-,neg,1.6250750434210204e-07,4.343007020679579e-08
allspice,-,pos,3.753226174296742e-09,2.8640918525724146e-09
gherkin,-,neg,3.753226174296742e-09,2.8640918525724146e-09
tiger,-,neg,3.753226174296742e-09,2.8640918525724146e-09
hazelnut,-,neg,3.753226174296742e-09,2.8640918525724146e-09
ruby,-,pos,4.137455178465643e-08,4.4818382338718266e-10
hair,-,pos,7.0464130885739e-07,8.925351124844383e-09
flame,-,pos,1.153588414126716e-06,7.218766473471305e-09
football,-,pos,1.655084624907488e-09,6.315042933024984e-10
peony,-,pos,3.753226174296742e-09,2.8640918525724146e-09
crow,-,neg,5.199530583865908e-09,1.5368321060194035e-09
blueberry,-,neg,3.753226174296742e-09,2.8640918525724146e-09
beet,-,pos,3.753226174296742e-09,2.8640918525724146e-09
lewisia,-,pos,3.753226174296742e-09,2.8640918525724146e-09
crypt,-,neg,1.337383870314568e-09,7.372159771534825e-09
vegetable,-,pos,3.753226174296742e-09,2.8640918525724146e-09
vinegar,-,pos,3.753226174296742e-09,2.8640918525724146e-09
lobster,-,pos,3.753226174296742e-09,2.8640918525724146e-09
dog,-,neg,2.0031586700497428e-07,4.4428194456713754e-08
