concept,prop_s,label,prob,prob_control
lorry,-,neg,3.6479195220096017e-09,6.901726301578037e-09
vireo,-,pos,3.6479195220096017e-09,6.901726301578037e-09
beetle,-,pos,3.6479195220096017e-09,6.901726301578037e-09
catbird,-,pos,3.6479195220096017e-09,6.901726301578037e-09
albatross,-,pos,3.6479195220096017e-09,6.901726301578037e-09
oxcart,-,neg,3.6479195220096017e-09,6.901726301578037e-09
drone,-,pos,3.6479195220096017e-09,6.901726301578037e-09
peregrine,-,pos,3.6479195220096017e-09,6.901726301578037e-09
crake,-,pos,3.6479195220096017e-09,6.901726301578037e-09
sedan,-,neg,3.6479195220096017e-09,6.901726301578037e-09
bird,-,pos,1.528183747723233e-05,1.4791787634749198e-06
soldier,-,neg,3.6479195220096017e-09,6.901726301578037e-09
quail,-,pos,3.6479195220096017e-09,6.901726301578037e-09
snowplow,-,neg,3.6479195220096017e-09,6.901726301578037e-09
amphibian,-,neg,3.6479195220096017e-09,6.901726301578037e-09
sawfly,-,pos,3.6479195220096017e-09,6.901726301578037e-09
chicken,-,pos,3.6479195220096017e-09,6.901726301578037e-09
cat,-,neg,9.170649946099729e-07,8.882685165190196e-08
scooter,-,neg,3.6479195220096017e-09,6.901726301578037e-09
railcar,-,neg,3.6479195220096017e-09,6.901726301578037e-09
parachute,-,neg,3.6479195220096017e-09,6.901726301578037e-09
canary,-,pos,3.6479195220096017e-09,6.901726301578037e-09
merganser,-,pos,3.6479195220096017e-09,6.901726301578037e-09
sparrow,-,pos,3.6479195220096017e-09,6.901726301578037e-09
subcompact,-,neg,3.6479195220096017e-09,6.901726301578037e-09
nightingale,-,pos,3.6479195220096017e-09,6.901726301578037e-09
mosquito,-,pos,3.6479195220096017e-09,6.901726301578037e-09
accentor,-,pos,3.6479195220096017e-09,6.901726301578037e-09
pickup,-,neg,3.6479195220096017e-09,6.901726301578037e-09
boxcar,-,neg,3.6479195220096017e-09,6.901726301578037e-09
motorcycle,-,neg,3.6479195220096017e-09,6.901726301578037e-09
eagle,-,pos,3.6479195220096017e-09,6.901726301578037e-09
emperor,-,neg,3.6479195220096017e-09,6.901726301578037e-09
stroller,-,neg,3.6479195220096017e-09,6.901726301578037e-09
saloon,-,neg,3.6479195220096017e-09,6.901726301578037e-09
jackdaw,-,pos,3.6479195220096017e-09,6.901726301578037e-09
damselfly,-,pos,3.6479195220096017e-09,6.901726301578037e-09
cricket,-,pos,3.6479195220096017e-09,6.901726301578037e-09
hearse,-,neg,3.6479195220096017e-09,6.901726301578037e-09
owl,-,pos,1.7095221949148254e-07,1.9985535004707344e-08
fowl,-,pos,3.6479195220096017e-09,6.901726301578037e-09
limousine,-,neg,3.6479195220096017e-09,6.901726301578037e-09
archaeopteryx,-,pos,3.6479195220096017e-09,6.901726301578037e-09
cab,-,neg,3.6479195220096017e-09,6.901726301578037e-09
airliner,-,pos,3.6479195220096017e-09,6.901726301578037e-09
silverfish,-,neg,3.6479195220096017e-09,6.901726301578037e-09
caboose,-,neg,3.6479195220096017e-09,6.901726301578037e-09
zeppelin,-,neg,3.6479195220096017e-09,6.901726301578037e-09
marabou,-,pos,3.6479195220096017e-09,6.901726301578037e-09
wren,-,pos,3.6479195220096017e-09,6.901726301578037e-09
flatcar,-,neg,3.6479195220096017e-09,6.901726301578037e-09
currawong,-,pos,3.6479195220096017e-09,6.901726301578037e-09
gnat,-,pos,3.6479195220096017e-09,6.901726301578037e-09
sheldrake,-,pos,3.6479195220096017e-09,6.901726301578037e-09
skylark,-,pos,3.6479195220096017e-09,6.901726301578037e-09
jeep,-,neg,3.6479195220096017e-09,6.901726301578037e-09
diver,-,neg,3.6479195220096017e-09,6.901726301578037e-09
diner,-,neg,3.6479195220096017e-09,6.901726301578037e-09
jet,-,pos,2.469259356985276e-07,1.2223858369964091e-08
worker,-,neg,2.2232999441484935e-08,1.4266076098223834e-09
tropicbird,-,pos,3.6479195220096017e-09,6.901726301578037e-09
forklift,-,neg,3.6479195220096017e-09,6.901726301578037e-09
petrel,-,pos,3.6479195220096017e-09,6.901726301578037e-09
pushcart,-,neg,3.6479195220096017e-09,6.901726301578037e-09
admiral,-,neg,3.6479195220096017e-09,6.901726301578037e-09
racer,-,neg,3.6479195220096017e-09,6.901726301578037e-09
viceroy,-,neg,3.6479195220096017e-09,6.901726301578037e-09
megapode,-,pos,3.6479195220096017e-09,6.901726301578037e-09
velocipede,-,neg,3.6479195220096017e-09,6.901726301578037e-09
weka,-,pos,3.6479195220096017e-09,6.901726301578037e-09
bat,-,pos,3.39958319273137e-07,3.7409929376508444e-08
mealybug,-,pos,3.6479195220096017e-09,6.901726301578037e-09
merle,-,neg,3.6479195220096017e-09,6.901726301578037e-09
limo,-,neg,3.6479195220096017e-09,6.901726301578037e-09
tricycle,-,neg,3.6479195220096017e-09,6.901726301578037e-09
crow,-,pos,1.7452148313168436e-06,1.837526397707734e-08
pochard,-,pos,3.6479195220096017e-09,6.901726301578037e-09
grasshopper,-,pos,3.6479195220096017e-09,6.901726301578037e-09
copper,-,neg,3.6479195220096017e-09,6.901726301578037e-09
stilt,-,pos,3.6479195220096017e-09,6.901726301578037e-09
roach,-,pos,1.7598732426904462e-07,8.178821531146241e-08
spoonbill,-,pos,3.6479195220096017e-09,6.901726301578037e-09
engine,-,neg,3.462697151235261e-08,1.099028867912466e-08
tit,-,pos,3.6479195220096017e-09,6.901726301578037e-09
moth,-,pos,3.6479195220096017e-09,6.901726301578037e-09
clarence,-,neg,3.6479195220096017e-09,6.901726301578037e-09
trogon,-,pos,3.6479195220096017e-09,6.901726301578037e-09
wagon,-,neg,4.856350876991655e-10,9.911123477479578e-09
tortrix,-,pos,3.6479195220096017e-09,6.901726301578037e-09
locomotive,-,neg,3.6479195220096017e-09,6.901726301578037e-09
automobile,-,neg,3.6479195220096017e-09,6.901726301578037e-09
