concept,prop_s,label,prob,prob_control
world,-,pos,6.184299309097696e-06,4.7428545713046333e-07
night,-,neg,6.854485263829702e-07,1.5274464431058732e-06
avocado,-,pos,8.100863979620954e-09,2.8640918525724146e-09
salad,-,pos,8.100863979620954e-09,2.8640918525724146e-09
plantain,-,pos,8.100863979620954e-09,2.8640918525724146e-09
chive,-,pos,8.100863979620954e-09,2.8640918525724146e-09
diamond,-,neg,8.100863979620954e-09,2.8640918525724146e-09
grapefruit,-,pos,8.100863979620954e-09,2.8640918525724146e-09
melon,-,pos,4.74163971375674e-06,2.5430926808844845e-10
asparagus,-,pos,8.100863979620954e-09,2.8640918525724146e-09
wine,-,neg,2.4034582679632877e-07,1.3459352032896277e-07
dress,-,pos,7.493904163879961e-09,2.1832209373684464e-09
pear,-,pos,8.100863979620954e-09,2.8640918525724146e-09
radish,-,pos,8.100863979620954e-09,2.8640918525724146e-09
aubergine,-,neg,8.100863979620954e-09,2.8640918525724146e-09
giraffe,-,neg,8.100863979620954e-09,2.8640918525724146e-09
grape,-,pos,8.100863979620954e-09,2.8640918525724146e-09
sycamore,-,pos,8.100863979620954e-09,2.8640918525724146e-09
mushroom,-,neg,8.100863979620954e-09,2.8640918525724146e-09
tank,-,pos,1.0580043152685903e-07,4.1306355558212715e-10
lion,-,neg,8.100863979620954e-09,2.8640918525724146e-09
tongue,-,neg,8.100863979620954e-09,2.8640918525724146e-09
brick,-,neg,8.100863979620954e-09,2.8640918525724146e-09
piano,-,neg,8.100863979620954e-09,2.8640918525724146e-09
cherry,-,neg,8.100863979620954e-09,2.8640918525724146e-09
budgie,-,pos,8.100863979620954e-09,2.8640918525724146e-09
lime,-,pos,1.1124436838372276e-07,2.7438569194515594e-09
garlic,-,neg,8.100863979620954e-09,2.8640918525724146e-09
eucalyptus,-,pos,8.100863979620954e-09,2.8640918525724146e-09
glass,-,pos,1.0402569614598178e-06,1.0934740402035459e-07
buttercup,-,neg,8.100863979620954e-09,2.8640918525724146e-09
stocking,-,pos,8.100863979620954e-09,2.8640918525724146e-09
guava,-,pos,8.100863979620954e-09,2.8640918525724146e-09
seaweed,-,pos,8.100863979620954e-09,2.8640918525724146e-09
lavandula,-,neg,8.100863979620954e-09,2.8640918525724146e-09
argument,-,neg,1.1136255473331858e-08,2.6187758628282154e-09
flame,-,neg,1.765957563293341e-06,7.218766473471305e-09
iguana,-,pos,8.100863979620954e-09,2.8640918525724146e-09
sand,-,neg,1.646156874812732e-06,8.24702639512509e-10
cricket,-,pos,8.100863979620954e-09,2.8640918525724146e-09
rhubarb,-,pos,8.100863979620954e-09,2.8640918525724146e-09
leafs,-,pos,8.100863979620954e-09,2.8640918525724146e-09
leopard,-,neg,8.100863979620954e-09,2.8640918525724146e-09
crypt,-,neg,2.32759922447201e-09,7.372159771534825e-09
ring,-,pos,1.516425527370302e-06,1.852507125477132e-08
fruit,-,pos,3.186165258739493e-06,1.0071484091156435e-08
galangal,-,neg,8.100863979620954e-09,2.8640918525724146e-09
nectarine,-,pos,8.100863979620954e-09,2.8640918525724146e-09
chicken,-,neg,8.100863979620954e-09,2.8640918525724146e-09
dogwood,-,pos,8.100863979620954e-09,2.8640918525724146e-09
nightmare,-,neg,8.100863979620954e-09,2.8640918525724146e-09
kingfisher,-,pos,8.100863979620954e-09,2.8640918525724146e-09
raven,-,neg,8.100863979620954e-09,2.8640918525724146e-09
dog,-,neg,2.751502847786469e-07,4.4428194456713754e-08
moss,-,pos,8.100863979620954e-09,2.8640918525724146e-09
mango,-,pos,8.100863979620954e-09,2.8640918525724146e-09
cassava,-,neg,8.100863979620954e-09,2.8640918525724146e-09
emerald,-,pos,8.100863979620954e-09,2.8640918525724146e-09
shrimp,-,neg,8.100863979620954e-09,2.8640918525724146e-09
pepper,-,pos,8.100863979620954e-09,2.8640918525724146e-09
insect,-,pos,8.100863979620954e-09,2.8640918525724146e-09
frog,-,pos,3.749297050603673e-08,1.9758397140634543e-09
paint,-,pos,8.100863979620954e-09,2.8640918525724146e-09
bulgur,-,neg,8.100863979620954e-09,2.8640918525724146e-09
cucurbit,-,pos,8.100863979620954e-09,2.8640918525724146e-09
elm,-,pos,8.100863979620954e-09,2.8640918525724146e-09
jaguar,-,neg,8.100863979620954e-09,2.8640918525724146e-09
potato,-,neg,8.100863979620954e-09,2.8640918525724146e-09
berry,-,pos,6.276642920965969e-07,6.952114972591517e-08
parakeet,-,pos,8.100863979620954e-09,2.8640918525724146e-09
champagne,-,neg,8.100863979620954e-09,2.8640918525724146e-09
oregano,-,pos,8.100863979620954e-09,2.8640918525724146e-09
problem,-,neg,5.2519059323685724e-08,5.285234294660768e-08
spinach,-,pos,8.100863979620954e-09,2.8640918525724146e-09
human,-,neg,1.0094690594542044e-07,2.354365369328093e-09
sauce,-,pos,8.100863979620954e-09,2.8640918525724146e-09
herring,-,neg,8.100863979620954e-09,2.8640918525724146e-09
bottle,-,pos,8.100863979620954e-09,2.8640918525724146e-09
cucumber,-,pos,8.100863979620954e-09,2.8640918525724146e-09
fir,-,pos,8.100863979620954e-09,2.8640918525724146e-09
jeep,-,pos,8.100863979620954e-09,2.8640918525724146e-09
jade,-,pos,8.100863979620954e-09,2.8640918525724146e-09
tyre,-,neg,8.100863979620954e-09,2.8640918525724146e-09
grass,-,pos,9.33644605538575e-06,9.823482027826458e-10
blueberry,-,neg,8.100863979620954e-09,2.8640918525724146e-09
agenda,-,pos,8.100863979620954e-09,2.8640918525724146e-09
fern,-,pos,8.100863979620954e-09,2.8640918525724146e-09
calf,-,neg,8.100863979620954e-09,2.8640918525724146e-09
lettuce,-,pos,8.100863979620954e-09,2.8640918525724146e-09
squirrel,-,neg,8.100863979620954e-09,2.8640918525724146e-09
tomato,-,neg,8.100863979620954e-09,2.8640918525724146e-09
weed,-,pos,5.46138664958562e-07,3.7164252231214334e-10
ink,-,pos,1.1925420722036506e-06,1.181681952289182e-08
whale,-,neg,8.100863979620954e-09,2.8640918525724146e-09
beet,-,neg,8.100863979620954e-09,2.8640918525724146e-09
limousine,-,pos,8.100863979620954e-09,2.8640918525724146e-09
celery,-,pos,8.100863979620954e-09,2.8640918525724146e-09
lawn,-,pos,8.100863979620954e-09,2.8640918525724146e-09
wasp,-,neg,8.100863979620954e-09,2.8640918525724146e-09
herb,-,pos,8.100863979620954e-09,2.8640918525724146e-09
pyramid,-,neg,8.100863979620954e-09,2.8640918525724146e-09
robin,-,neg,8.100863979620954e-09,2.8640918525724146e-09
sun,-,neg,2.3880918433860643e-06,1.2788658523277263e-06
bloodstone,-,pos,8.100863979620954e-09,2.8640918525724146e-09
newspaper,-,neg,8.100863979620954e-09,2.8640918525724146e-09
crocodile,-,pos,8.100863979620954e-09,2.8640918525724146e-09
banana,-,pos,8.100863979620954e-09,2.8640918525724146e-09
carrot,-,neg,8.100863979620954e-09,2.8640918525724146e-09
bra,-,pos,3.376016621814415e-08,1.0879655509832276e-10
wand,-,neg,8.100863979620954e-09,2.8640918525724146e-09
olive,-,pos,8.100863979620954e-09,2.8640918525724146e-09
serviceberry,-,pos,8.100863979620954e-09,2.8640918525724146e-09
pineapple,-,pos,8.100863979620954e-09,2.8640918525724146e-09
maize,-,pos,8.100863979620954e-09,2.8640918525724146e-09
ketchup,-,neg,8.100863979620954e-09,2.8640918525724146e-09
housefly,-,neg,8.100863979620954e-09,2.8640918525724146e-09
pine,-,pos,6.760193826949035e-08,2.944234411828006e-09
cider,-,neg,8.100863979620954e-09,2.8640918525724146e-09
recorder,-,pos,8.100863979620954e-09,2.8640918525724146e-09
debate,-,neg,8.100863979620954e-09,2.8640918525724146e-09
cilantro,-,pos,8.100863979620954e-09,2.8640918525724146e-09
blackberry,-,pos,8.100863979620954e-09,2.8640918525724146e-09
iceberg,-,neg,8.100863979620954e-09,2.8640918525724146e-09
spider,-,neg,8.100863979620954e-09,2.8640918525724146e-09
lark,-,neg,8.100863979620954e-09,2.8640918525724146e-09
fenugreek,-,pos,8.100863979620954e-09,2.8640918525724146e-09
tortoise,-,pos,8.100863979620954e-09,2.8640918525724146e-09
turtle,-,pos,8.100863979620954e-09,2.8640918525724146e-09
vegetable,-,pos,8.100863979620954e-09,2.8640918525724146e-09
crab,-,pos,8.100863979620954e-09,2.8640918525724146e-09
discussion,-,neg,8.100863979620954e-09,2.8640918525724146e-09
oven,-,pos,1.8301484772109688e-07,2.1041210995775828e-09
mussel,-,neg,8.100863979620954e-09,2.8640918525724146e-09
fox,-,neg,2.9826179570591194e-07,1.4353103949815704e-07
jam,-,neg,2.6893628657376212e-08,7.111795596870252e-10
hose,-,pos,8.100863979620954e-09,2.8640918525724146e-09
cheese,-,neg,8.100863979620954e-09,2.8640918525724146e-09
coconut,-,pos,8.100863979620954e-09,2.8640918525724146e-09
chutney,-,pos,8.100863979620954e-09,2.8640918525724146e-09
caterpillar,-,pos,8.100863979620954e-09,2.8640918525724146e-09
eye,-,pos,1.6584795048402157e-06,2.03656980168887e-09
parka,-,pos,8.100863979620954e-09,2.8640918525724146e-09
cabbage,-,pos,8.100863979620954e-09,2.8640918525724146e-09
willow,-,pos,8.100863979620954e-09,2.8640918525724146e-09
apple,-,pos,7.167542435126961e-07,2.9701969772588654e-09
gaultheria,-,pos,8.100863979620954e-09,2.8640918525724146e-09
peanut,-,neg,8.100863979620954e-09,2.8640918525724146e-09
pumpkin,-,neg,8.100863979620954e-09,2.8640918525724146e-09
corn,-,neg,3.552900693648553e-07,9.304754300387685e-09
crow,-,neg,2.2007538902357737e-08,1.5368321060194035e-09
shrub,-,pos,8.100863979620954e-09,2.8640918525724146e-09
watermelon,-,pos,8.100863979620954e-09,2.8640918525724146e-09
strawberry,-,pos,8.100863979620954e-09,2.8640918525724146e-09
toad,-,pos,8.100863979620954e-09,2.8640918525724146e-09
broccoli,-,pos,8.100863979620954e-09,2.8640918525724146e-09
rice,-,neg,1.113702019495122e-08,9.098896636139386e-11
buzzard,-,neg,8.100863979620954e-09,2.8640918525724146e-09
water,-,pos,8.332938705279958e-06,4.0970388681671466e-07
slug,-,neg,8.100863979620954e-09,2.8640918525724146e-09
walnut,-,neg,8.100863979620954e-09,2.8640918525724146e-09
raccoon,-,neg,8.100863979620954e-09,2.8640918525724146e-09
quesadilla,-,neg,8.100863979620954e-09,2.8640918525724146e-09
combretum,-,pos,8.100863979620954e-09,2.8640918525724146e-09
