concept,prop_s,label,prob,prob_control
radish,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
boot,-,neg,8.290174102754122e-10,1.3481518124081049e-08
huckleberry,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
piano,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
grape,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
bean,-,neg,1.0646186865415075e-07,1.2299588902919822e-08
chocolate,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
salad,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
brick,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
herb,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
lime,-,neg,4.307215561993871e-08,2.7438569194515594e-09
bee,-,pos,7.107773569714482e-08,1.5480063453310322e-08
daffodil,-,pos,3.5128009390206216e-09,2.8640918525724146e-09
car,-,neg,4.031436873219718e-08,1.7424557352541115e-09
cheetah,-,pos,3.5128009390206216e-09,2.8640918525724146e-09
berry,-,neg,1.5434369515787694e-07,6.952114972591517e-08
clarinet,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
frog,-,neg,3.476513965594563e-09,1.9758397140634543e-09
emerald,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
serviceberry,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
cricket,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
walnut,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
bus,-,pos,9.238331131200539e-07,4.734832526054333e-09
cactus,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
orange,-,neg,6.715461609019258e-07,8.414100527431856e-09
peacock,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
crassula,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
orchid,-,pos,3.5128009390206216e-09,2.8640918525724146e-09
water,-,neg,1.302665623370558e-06,4.0970388681671466e-07
fir,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
pansy,-,pos,3.5128009390206216e-09,2.8640918525724146e-09
bottle,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
flower,-,pos,3.6746001796927885e-07,7.473514251898905e-09
gherkin,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
photinia,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
lobster,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
cream,-,neg,4.289055084427673e-07,5.870335328950205e-08
thundercloud,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
corn,-,pos,3.6804024716730055e-08,9.304754300387685e-09
lemonade,-,pos,3.5128009390206216e-09,2.8640918525724146e-09
seaweed,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
allspice,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
eucalyptus,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
jade,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
night,-,neg,3.624865598794713e-07,1.5274464431058732e-06
mustard,-,pos,3.5128009390206216e-09,2.8640918525724146e-09
plum,-,pos,3.5128009390206216e-09,2.8640918525724146e-09
cherry,-,neg,3.5128009390206216e-09,2.8640918525724146e-09
