concept,prop_s,label,prob,prob_control
trawler,-,neg,1.3632466711044344e-08,6.901726301578037e-09
jeep,-,pos,1.3632466711044344e-08,6.901726301578037e-09
bus,-,pos,2.1646756067639217e-06,9.300184622418328e-09
oxcart,-,pos,1.3632466711044344e-08,6.901726301578037e-09
sleigh,-,neg,1.3632466711044344e-08,6.901726301578037e-09
motorcycle,-,pos,1.3632466711044344e-08,6.901726301578037e-09
streamliner,-,pos,1.3632466711044344e-08,6.901726301578037e-09
minivan,-,pos,1.3632466711044344e-08,6.901726301578037e-09
sidecar,-,pos,1.3632466711044344e-08,6.901726301578037e-09
chassis,-,pos,1.3632466711044344e-08,6.901726301578037e-09
tram,-,pos,1.3632466711044344e-08,6.901726301578037e-09
wagon,-,pos,2.754620709310984e-07,9.911123477479578e-09
truck,-,pos,1.3632466711044344e-08,6.901726301578037e-09
backhoe,-,pos,1.3632466711044344e-08,6.901726301578037e-09
heap,-,neg,1.3632466711044344e-08,6.901726301578037e-09
windshield,-,neg,1.3632466711044344e-08,6.901726301578037e-09
train,-,pos,4.752511358674383e-06,1.706019436831241e-09
racer,-,pos,1.3632466711044344e-08,6.901726301578037e-09
piton,-,neg,1.3632466711044344e-08,6.901726301578037e-09
stanhope,-,pos,1.3632466711044344e-08,6.901726301578037e-09
phaeton,-,pos,1.3632466711044344e-08,6.901726301578037e-09
bike,-,pos,1.5227795984174008e-06,8.493159509015413e-10
auto,-,pos,2.934078580096866e-08,5.224090049438246e-09
bicycle,-,pos,1.3632466711044344e-08,6.901726301578037e-09
ship,-,neg,9.391957860316325e-07,5.355427106223942e-07
lorry,-,pos,1.3632466711044344e-08,6.901726301578037e-09
wheelbase,-,pos,1.3632466711044344e-08,6.901726301578037e-09
diesel,-,neg,1.3632466711044344e-08,6.901726301578037e-09
ambulance,-,pos,1.3632466711044344e-08,6.901726301578037e-09
hearse,-,pos,1.3632466711044344e-08,6.901726301578037e-09
streetcar,-,pos,1.3632466711044344e-08,6.901726301578037e-09
machine,-,pos,1.926893986592404e-07,2.086817119106854e-07
dumper,-,pos,1.3632466711044344e-08,6.901726301578037e-09
van,-,pos,3.8368730770343973e-07,9.106505416411892e-08
cat,-,neg,6.410074320228887e-07,8.882685165190196e-08
cabriolet,-,pos,1.3632466711044344e-08,6.901726301578037e-09
tugboat,-,neg,1.3632466711044344e-08,6.901726301578037e-09
winch,-,neg,1.3632466711044344e-08,6.901726301578037e-09
vehicle,-,pos,1.3632466711044344e-08,6.901726301578037e-09
runabout,-,pos,1.3632466711044344e-08,6.901726301578037e-09
trailer,-,pos,1.3632466711044344e-08,6.901726301578037e-09
coach,-,pos,1.3632466711044344e-08,6.901726301578037e-09
automobile,-,pos,1.3632466711044344e-08,6.901726301578037e-09
tramcar,-,pos,1.3632466711044344e-08,6.901726301578037e-09
boat,-,neg,2.833612313679623e-07,2.1893370671932644e-08
equipage,-,pos,1.3632466711044344e-08,6.901726301578037e-09
snowplow,-,pos,1.3632466711044344e-08,6.901726301578037e-09
garage,-,pos,1.3632466711044344e-08,6.901726301578037e-09
driver,-,neg,9.030687664335346e-08,3.765448841619445e-09
footrest,-,pos,1.3632466711044344e-08,6.901726301578037e-09
car,-,pos,5.001580575481057e-06,2.9097688702961477e-09
unicycle,-,pos,1.3632466711044344e-08,6.901726301578037e-09
tank,-,pos,9.926181121500122e-08,1.7695533927053475e-08
motorbike,-,pos,1.3632466711044344e-08,6.901726301578037e-09
bogie,-,pos,1.3632466711044344e-08,6.901726301578037e-09
diner,-,neg,1.3632466711044344e-08,6.901726301578037e-09
packhorse,-,neg,1.3632466711044344e-08,6.901726301578037e-09
dray,-,pos,1.3632466711044344e-08,6.901726301578037e-09
toboggan,-,neg,1.3632466711044344e-08,6.901726301578037e-09
pedicab,-,pos,1.3632466711044344e-08,6.901726301578037e-09
wheel,-,pos,9.83260548537146e-08,1.1411679601280866e-08
pram,-,pos,1.3632466711044344e-08,6.901726301578037e-09
stagecoach,-,pos,1.3632466711044344e-08,6.901726301578037e-09
luggage,-,pos,1.3632466711044344e-08,6.901726301578037e-09
trap,-,neg,2.0921891774605683e-08,1.168593311007271e-08
snowmobile,-,pos,1.3632466711044344e-08,6.901726301578037e-09
cart,-,pos,8.143776852875817e-08,3.2122375870358155e-09
passenger,-,neg,1.3632466711044344e-08,6.901726301578037e-09
hack,-,neg,1.1969166990866142e-08,1.4828877965555876e-06
taxicab,-,pos,1.3632466711044344e-08,6.901726301578037e-09
motorbus,-,pos,1.3632466711044344e-08,6.901726301578037e-09
railcar,-,pos,1.3632466711044344e-08,6.901726301578037e-09
rig,-,pos,4.5164831874444644e-08,1.7429725573947508e-07
stage,-,neg,6.5820846550934675e-09,3.646559321168752e-08
motorcar,-,pos,1.3632466711044344e-08,6.901726301578037e-09
suv,-,pos,1.3632466711044344e-08,6.901726301578037e-09
coupe,-,pos,1.3632466711044344e-08,6.901726301578037e-09
carrier,-,pos,1.3632466711044344e-08,6.901726301578037e-09
saloon,-,pos,1.3632466711044344e-08,6.901726301578037e-09
flatcar,-,pos,1.3632466711044344e-08,6.901726301578037e-09
cab,-,pos,1.3632466711044344e-08,6.901726301578037e-09
carriage,-,pos,1.3632466711044344e-08,6.901726301578037e-09
warship,-,neg,1.3632466711044344e-08,6.901726301578037e-09
caravan,-,pos,1.3632466711044344e-08,6.901726301578037e-09
handcart,-,pos,1.3632466711044344e-08,6.901726301578037e-09
trolley,-,pos,1.3632466711044344e-08,6.901726301578037e-09
limousine,-,pos,1.3632466711044344e-08,6.901726301578037e-09
undercarriage,-,pos,1.3632466711044344e-08,6.901726301578037e-09
battleship,-,neg,1.3632466711044344e-08,6.901726301578037e-09
rickshaw,-,pos,1.3632466711044344e-08,6.901726301578037e-09
charabanc,-,pos,1.3632466711044344e-08,6.901726301578037e-09
gondola,-,neg,1.3632466711044344e-08,6.901726301578037e-09
airplane,-,pos,1.3632466711044344e-08,6.901726301578037e-09
vessel,-,neg,1.3632466711044344e-08,6.901726301578037e-09
frigate,-,neg,1.3632466711044344e-08,6.901726301578037e-09
yacht,-,neg,1.3632466711044344e-08,6.901726301578037e-09
axle,-,pos,1.3632466711044344e-08,6.901726301578037e-09
tractor,-,pos,1.3632466711044344e-08,6.901726301578037e-09
chaise,-,neg,1.3632466711044344e-08,6.901726301578037e-09
underframe,-,pos,1.3632466711044344e-08,6.901726301578037e-09
scooter,-,pos,1.3632466711044344e-08,6.901726301578037e-09
roadster,-,pos,1.3632466711044344e-08,6.901726301578037e-09
locomotive,-,pos,1.3632466711044344e-08,6.901726301578037e-09
freighter,-,neg,1.3632466711044344e-08,6.901726301578037e-09
buggy,-,pos,1.3632466711044344e-08,6.901726301578037e-09
