concept,prop_s,label,prob,prob_control
cloak,-,pos,4.934792130484311e-09,2.8640918525724146e-09
vinyl,-,pos,4.934792130484311e-09,2.8640918525724146e-09
surcoat,-,pos,4.934792130484311e-09,2.8640918525724146e-09
sun,-,pos,5.007723757444182e-06,1.2788658523277263e-06
basement,-,pos,4.934792130484311e-09,2.8640918525724146e-09
cummerbund,-,neg,4.934792130484311e-09,2.8640918525724146e-09
chiffon,-,pos,4.934792130484311e-09,2.8640918525724146e-09
scarf,-,pos,4.934792130484311e-09,2.8640918525724146e-09
necktie,-,pos,4.934792130484311e-09,2.8640918525724146e-09
vest,-,pos,7.213518671278507e-09,1.9634254291855946e-11
beer,-,neg,5.1766630093652566e-08,2.577068336506727e-08
parka,-,pos,4.934792130484311e-09,2.8640918525724146e-09
corset,-,pos,4.934792130484311e-09,2.8640918525724146e-09
icicle,-,neg,4.934792130484311e-09,2.8640918525724146e-09
poncho,-,pos,4.934792130484311e-09,2.8640918525724146e-09
overcoat,-,pos,4.934792130484311e-09,2.8640918525724146e-09
jean,-,pos,4.934792130484311e-09,2.8640918525724146e-09
bag,-,neg,3.5512989882136026e-08,2.0666022226834002e-09
wig,-,pos,3.205086684943126e-08,1.1393651355717793e-08
deerskin,-,pos,4.934792130484311e-09,2.8640918525724146e-09
heat,-,pos,1.2246642882018932e-06,4.9035442373224214e-08
lace,-,neg,4.8544066544309317e-08,6.300232557876484e-10
cassock,-,pos,4.934792130484311e-09,2.8640918525724146e-09
soup,-,pos,4.934792130484311e-09,2.8640918525724146e-09
uniform,-,pos,4.934792130484311e-09,2.8640918525724146e-09
water,-,pos,2.2663782146992162e-05,4.0970388681671466e-07
forest,-,neg,5.636172204503964e-07,7.3025914204549736e-09
coverall,-,pos,4.934792130484311e-09,2.8640918525724146e-09
people,-,pos,2.1651804793521023e-09,2.6341689940423407e-10
tea,-,pos,4.934792130484311e-09,2.8640918525724146e-09
turtleneck,-,pos,4.934792130484311e-09,2.8640918525724146e-09
dress,-,pos,1.3345227145578065e-08,2.1832209373684464e-09
cuff,-,neg,4.934792130484311e-09,2.8640918525724146e-09
galosh,-,pos,4.934792130484311e-09,2.8640918525724146e-09
outfit,-,pos,4.934792130484311e-09,2.8640918525724146e-09
tile,-,pos,1.3775810714378167e-08,2.536820531418016e-09
cloth,-,pos,1.483859790596398e-07,1.6584671413966134e-08
atmosphere,-,pos,4.934792130484311e-09,2.8640918525724146e-09
