concept,prop_s,label,prob,prob_control
lumber,-,pos,9.971579117973306e-09,1.3711253465942264e-08
dowel,-,pos,9.971579117973306e-09,1.3711253465942264e-08
pulley,-,neg,9.971579117973306e-09,1.3711253465942264e-08
sword,-,neg,3.2405662864221085e-07,9.855401685854304e-07
railing,-,pos,9.971579117973306e-09,1.3711253465942264e-08
binnacle,-,pos,9.971579117973306e-09,1.3711253465942264e-08
wood,-,pos,7.4767458499991335e-06,1.2513102774391882e-05
rafter,-,pos,9.971579117973306e-09,1.3711253465942264e-08
ladle,-,pos,9.971579117973306e-09,1.3711253465942264e-08
bedstead,-,pos,9.971579117973306e-09,1.3711253465942264e-08
wire,-,neg,9.404530487699958e-08,2.721971839036996e-07
grommet,-,pos,9.971579117973306e-09,1.3711253465942264e-08
rock,-,neg,3.6250659718461975e-07,2.620686018417473e-06
pencil,-,pos,9.971579117973306e-09,1.3711253465942264e-08
plywood,-,pos,9.971579117973306e-09,1.3711253465942264e-08
paddle,-,pos,9.971579117973306e-09,1.3711253465942264e-08
soffit,-,pos,9.971579117973306e-09,1.3711253465942264e-08
hardboard,-,pos,9.971579117973306e-09,1.3711253465942264e-08
chimney,-,neg,9.971579117973306e-09,1.3711253465942264e-08
board,-,pos,5.094099378766259e-06,5.184803285374073e-06
trestle,-,pos,9.971579117973306e-09,1.3711253465942264e-08
transom,-,pos,9.971579117973306e-09,1.3711253465942264e-08
pen,-,neg,2.1138139345566742e-06,5.162334673514124e-06
clapboard,-,pos,9.971579117973306e-09,1.3711253465942264e-08
chock,-,pos,9.971579117973306e-09,1.3711253465942264e-08
outrigger,-,pos,9.971579117973306e-09,1.3711253465942264e-08
chamfer,-,pos,9.971579117973306e-09,1.3711253465942264e-08
eyelet,-,neg,9.971579117973306e-09,1.3711253465942264e-08
barrel,-,pos,9.971579117973306e-09,1.3711253465942264e-08
bow,-,pos,2.7743712394112663e-07,2.8761434123225627e-07
fence,-,pos,9.971579117973306e-09,1.3711253465942264e-08
ferrule,-,pos,9.971579117973306e-09,1.3711253465942264e-08
centreboard,-,pos,9.971579117973306e-09,1.3711253465942264e-08
corkscrew,-,pos,9.971579117973306e-09,1.3711253465942264e-08
roof,-,pos,9.971579117973306e-09,1.3711253465942264e-08
spade,-,pos,9.971579117973306e-09,1.3711253465942264e-08
deal,-,neg,4.4360393136599896e-10,8.767885861793445e-10
clock,-,pos,5.589715215137403e-07,1.9515871372277616e-06
kayak,-,pos,9.971579117973306e-09,1.3711253465942264e-08
aerator,-,pos,9.971579117973306e-09,1.3711253465942264e-08
plunger,-,pos,9.971579117973306e-09,1.3711253465942264e-08
toothpick,-,pos,9.971579117973306e-09,1.3711253465942264e-08
