concept,prop_s,label,prob,prob_control
woodpecker,-,pos,2.970509671573751e-10,2.8640918525724146e-09
millipede,-,pos,2.970509671573751e-10,2.8640918525724146e-09
peacock,-,neg,2.970509671573751e-10,2.8640918525724146e-09
dogbane,-,neg,2.970509671573751e-10,2.8640918525724146e-09
sand,-,neg,2.903403206744315e-08,8.24702639512509e-10
dress,-,pos,1.567099339183642e-08,2.1832209373684464e-09
sapsucker,-,pos,2.970509671573751e-10,2.8640918525724146e-09
snake,-,pos,2.970509671573751e-10,2.8640918525724146e-09
tar,-,pos,9.610386264569115e-09,2.4786920960195857e-08
hair,-,pos,2.6624570637068246e-07,8.925351124844383e-09
radish,-,neg,2.970509671573751e-10,2.8640918525724146e-09
gown,-,pos,2.970509671573751e-10,2.8640918525724146e-09
recorder,-,pos,2.970509671573751e-10,2.8640918525724146e-09
tyre,-,pos,2.970509671573751e-10,2.8640918525724146e-09
combretum,-,neg,2.970509671573751e-10,2.8640918525724146e-09
weed,-,neg,6.477802183546544e-10,3.7164252231214334e-10
acaridae,-,pos,2.970509671573751e-10,2.8640918525724146e-09
pupil,-,pos,2.970509671573751e-10,2.8640918525724146e-09
fox,-,neg,2.5420282767640856e-08,1.4353103949815704e-07
pit,-,pos,3.562988570848802e-09,1.2575539187764662e-07
currawong,-,pos,2.970509671573751e-10,2.8640918525724146e-09
glass,-,pos,3.594018949115707e-08,1.0934740402035459e-07
rat,-,pos,1.315588749051244e-10,1.202581700887606e-09
supermarket,-,neg,2.970509671573751e-10,2.8640918525724146e-09
cloud,-,pos,4.492044070047996e-08,2.8715339794871397e-07
balloon,-,pos,2.970509671573751e-10,2.8640918525724146e-09
market,-,pos,1.1528378962566421e-07,3.4518893698987085e-07
heart,-,neg,8.966959619272075e-09,1.4939703874006227e-07
dolphin,-,neg,2.970509671573751e-10,2.8640918525724146e-09
weasel,-,pos,2.970509671573751e-10,2.8640918525724146e-09
frog,-,neg,4.31760634189704e-11,1.9758397140634543e-09
cherry,-,pos,2.970509671573751e-10,2.8640918525724146e-09
avocado,-,neg,2.970509671573751e-10,2.8640918525724146e-09
night,-,pos,2.9608086649091092e-08,1.5274464431058732e-06
lime,-,neg,3.7059326718491548e-09,2.7438569194515594e-09
coatis,-,pos,2.970509671573751e-10,2.8640918525724146e-09
beetle,-,pos,2.970509671573751e-10,2.8640918525724146e-09
human,-,pos,1.1446035230733287e-08,2.354365369328093e-09
onion,-,neg,2.970509671573751e-10,2.8640918525724146e-09
opossum,-,pos,2.970509671573751e-10,2.8640918525724146e-09
football,-,pos,1.822755280045385e-10,6.315042933024984e-10
suit,-,pos,9.381538035313497e-08,5.868068342351762e-08
miner,-,pos,2.970509671573751e-10,2.8640918525724146e-09
rice,-,neg,8.347760677152039e-11,9.098896636139386e-11
pig,-,pos,2.970509671573751e-10,2.8640918525724146e-09
cat,-,pos,1.89917983561827e-08,2.0078536167034144e-08
fir,-,neg,2.970509671573751e-10,2.8640918525724146e-09
echinocereus,-,neg,2.970509671573751e-10,2.8640918525724146e-09
honey,-,neg,2.970509671573751e-10,2.8640918525724146e-09
viscacha,-,neg,2.970509671573751e-10,2.8640918525724146e-09
butter,-,neg,2.970509671573751e-10,2.8640918525724146e-09
monkey,-,pos,5.417766790749567e-10,1.9521642968811648e-08
ketchup,-,neg,2.970509671573751e-10,2.8640918525724146e-09
toucanet,-,neg,2.970509671573751e-10,2.8640918525724146e-09
beet,-,neg,2.970509671573751e-10,2.8640918525724146e-09
giraffe,-,neg,2.970509671573751e-10,2.8640918525724146e-09
parrot,-,neg,2.970509671573751e-10,2.8640918525724146e-09
truffle,-,pos,2.970509671573751e-10,2.8640918525724146e-09
jade,-,neg,2.970509671573751e-10,2.8640918525724146e-09
hornet,-,pos,2.970509671573751e-10,2.8640918525724146e-09
raccoon,-,pos,2.970509671573751e-10,2.8640918525724146e-09
crassula,-,neg,2.970509671573751e-10,2.8640918525724146e-09
pea,-,pos,2.970509671573751e-10,2.8640918525724146e-09
paint,-,pos,2.970509671573751e-10,2.8640918525724146e-09
hose,-,pos,2.970509671573751e-10,2.8640918525724146e-09
olive,-,pos,2.970509671573751e-10,2.8640918525724146e-09
cockroach,-,pos,2.970509671573751e-10,2.8640918525724146e-09
paridae,-,pos,2.970509671573751e-10,2.8640918525724146e-09
lantern,-,pos,2.970509671573751e-10,2.8640918525724146e-09
