concept,prop_s,label,prob,prob_control
cylinder,-,pos,6.124598050938346e-10,1.1449196080093316e-07
spindle,-,pos,6.124598050938346e-10,1.1449196080093316e-07
rifling,-,pos,6.124598050938346e-10,1.1449196080093316e-07
bead,-,pos,6.124598050938346e-10,1.1449196080093316e-07
grip,-,pos,6.124598050938346e-10,1.1449196080093316e-07
blade,-,neg,5.46854153071763e-08,2.0122537591760192e-07
eyelet,-,pos,6.124598050938346e-10,1.1449196080093316e-07
propeller,-,pos,6.124598050938346e-10,1.1449196080093316e-07
roller,-,pos,1.5013561949217546e-07,9.01892249771663e-09
windowpane,-,neg,6.124598050938346e-10,1.1449196080093316e-07
lever,-,pos,6.124598050938346e-10,1.1449196080093316e-07
bearing,-,pos,9.633451814039518e-10,2.8850646316413986e-08
handlebar,-,neg,6.124598050938346e-10,1.1449196080093316e-07
lathe,-,pos,6.124598050938346e-10,1.1449196080093316e-07
backboard,-,neg,6.124598050938346e-10,1.1449196080093316e-07
flywheel,-,pos,6.124598050938346e-10,1.1449196080093316e-07
brick,-,neg,6.124598050938346e-10,1.1449196080093316e-07
footrest,-,pos,6.124598050938346e-10,1.1449196080093316e-07
pencil,-,neg,6.124598050938346e-10,1.1449196080093316e-07
marble,-,pos,6.124598050938346e-10,1.1449196080093316e-07
cart,-,pos,3.1906711228657514e-07,2.1644321179792314e-07
pig,-,pos,6.124598050938346e-10,1.1449196080093316e-07
nozzle,-,pos,6.124598050938346e-10,1.1449196080093316e-07
tub,-,pos,6.375198147168248e-10,7.220765496640524e-08
paint,-,pos,6.124598050938346e-10,1.1449196080093316e-07
car,-,pos,1.040852559697214e-08,1.6360972665552254e-07
hammer,-,neg,3.626154665425929e-08,7.721411634520337e-07
headstock,-,neg,6.124598050938346e-10,1.1449196080093316e-07
candle,-,pos,6.124598050938346e-10,1.1449196080093316e-07
windscreen,-,pos,6.124598050938346e-10,1.1449196080093316e-07
wiffle,-,pos,6.124598050938346e-10,1.1449196080093316e-07
polyurethane,-,neg,6.124598050938346e-10,1.1449196080093316e-07
kiln,-,neg,6.124598050938346e-10,1.1449196080093316e-07
quoit,-,pos,6.124598050938346e-10,1.1449196080093316e-07
tile,-,neg,1.948807781815276e-09,2.408137511622499e-08
headboard,-,neg,6.124598050938346e-10,1.1449196080093316e-07
wagon,-,pos,6.302219163201173e-11,4.2234272967789366e-08
plunger,-,neg,6.124598050938346e-10,1.1449196080093316e-07
rail,-,pos,1.400750404556561e-09,3.776465717919564e-08
wheelbarrow,-,pos,6.124598050938346e-10,1.1449196080093316e-07
mandrel,-,pos,6.124598050938346e-10,1.1449196080093316e-07
shovel,-,neg,6.124598050938346e-10,1.1449196080093316e-07
gearshift,-,neg,6.124598050938346e-10,1.1449196080093316e-07
donkey,-,neg,6.124598050938346e-10,1.1449196080093316e-07
projectile,-,neg,6.124598050938346e-10,1.1449196080093316e-07
leather,-,neg,6.124598050938346e-10,1.1449196080093316e-07
acrylic,-,neg,6.124598050938346e-10,1.1449196080093316e-07
ski,-,neg,3.850401775196133e-09,2.5185588725662456e-08
washer,-,pos,1.6146735504207754e-08,2.1213702439126791e-07
plastic,-,pos,6.124598050938346e-10,1.1449196080093316e-07
saw,-,pos,2.1964038920962992e-10,2.9778772780986174e-09
breechblock,-,neg,6.124598050938346e-10,1.1449196080093316e-07
pipe,-,pos,4.864704125639996e-11,4.4092114848126585e-08
millstone,-,pos,6.124598050938346e-10,1.1449196080093316e-07
shaft,-,pos,6.124598050938346e-10,1.1449196080093316e-07
dowel,-,pos,6.124598050938346e-10,1.1449196080093316e-07
bolt,-,pos,8.278421148588677e-08,1.372150109091308e-07
bumper,-,neg,6.124598050938346e-10,1.1449196080093316e-07
handrail,-,neg,6.124598050938346e-10,1.1449196080093316e-07
piston,-,neg,6.124598050938346e-10,1.1449196080093316e-07
glass,-,pos,9.429078318134998e-08,1.1071502967752167e-06
noseband,-,neg,6.124598050938346e-10,1.1449196080093316e-07
kickstand,-,neg,6.124598050938346e-10,1.1449196080093316e-07
paddle,-,neg,6.124598050938346e-10,1.1449196080093316e-07
ball,-,pos,6.23745218035765e-05,2.5623664896556875e-06
nut,-,pos,2.1012469915149268e-06,1.4380510720002349e-06
wheel,-,pos,2.1144678896689584e-08,8.910232907055615e-08
pen,-,pos,3.1147457946190116e-08,2.384657818765845e-06
sprocket,-,pos,6.124598050938346e-10,1.1449196080093316e-07
windshield,-,neg,6.124598050938346e-10,1.1449196080093316e-07
tappet,-,pos,6.124598050938346e-10,1.1449196080093316e-07
caber,-,neg,6.124598050938346e-10,1.1449196080093316e-07
shoe,-,neg,6.124598050938346e-10,1.1449196080093316e-07
vaporizer,-,neg,6.124598050938346e-10,1.1449196080093316e-07
ferrule,-,neg,6.124598050938346e-10,1.1449196080093316e-07
cloth,-,pos,4.8398084151468623e-11,7.654863054540328e-08
fireplace,-,neg,6.124598050938346e-10,1.1449196080093316e-07
bike,-,pos,1.9137470774754917e-10,1.638819924210111e-08
bottle,-,pos,6.124598050938346e-10,1.1449196080093316e-07
peg,-,neg,1.2613373678860285e-09,7.541383695297554e-08
manhole,-,neg,6.124598050938346e-10,1.1449196080093316e-07
driveshaft,-,neg,6.124598050938346e-10,1.1449196080093316e-07
chamfer,-,neg,6.124598050938346e-10,1.1449196080093316e-07
axle,-,pos,6.124598050938346e-10,1.1449196080093316e-07
barrel,-,pos,6.124598050938346e-10,1.1449196080093316e-07
chock,-,neg,6.124598050938346e-10,1.1449196080093316e-07
tyre,-,pos,6.124598050938346e-10,1.1449196080093316e-07
tire,-,pos,6.124598050938346e-10,1.1449196080093316e-07
bucket,-,pos,6.124598050938346e-10,1.1449196080093316e-07
skateboard,-,pos,6.124598050938346e-10,1.1449196080093316e-07
fusee,-,neg,6.124598050938346e-10,1.1449196080093316e-07
brake,-,neg,6.124598050938346e-10,1.1449196080093316e-07
surfboard,-,neg,6.124598050938346e-10,1.1449196080093316e-07
grindstone,-,pos,6.124598050938346e-10,1.1449196080093316e-07
radiator,-,pos,6.124598050938346e-10,1.1449196080093316e-07
hubcap,-,pos,6.124598050938346e-10,1.1449196080093316e-07
chimney,-,neg,6.124598050938346e-10,1.1449196080093316e-07
