concept,prop_s,label,prob,prob_control
butter,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
lemon,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
zebra,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
balloon,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
cider,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
grapefruit,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
lawn,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
onion,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
recorder,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
salad,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
fish,-,pos,6.543938866343524e-07,5.844859742865083e-07
beet,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
crab,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
taxi,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
lagoon,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
locust,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
tongue,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
cockroach,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
piano,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
pot,-,pos,7.487815700812916e-09,5.142968717564145e-08
panther,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
aubergine,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
cheese,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
squirrel,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
hair,-,neg,3.447032383974147e-07,8.925351124844383e-09
orchid,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
rooster,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
robin,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
millipede,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
wand,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
feeling,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
daisy,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
egg,-,neg,5.327117236220147e-08,4.343007020679579e-08
cucumber,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
goldfish,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
cabbage,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
flamingo,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
bushbaby,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
flame,-,pos,3.9030283005558886e-07,7.218766473471305e-09
cloak,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
thought,-,neg,6.108087924339145e-10,6.912369010514396e-10
clarinet,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
eye,-,pos,6.458257075792062e-07,2.03656980168887e-09
ketchup,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
suit,-,pos,6.118087014783669e-08,5.868068342351762e-08
bellflower,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
boot,-,pos,3.73165609524051e-10,1.3481518124081049e-08
ring,-,pos,8.479278079676078e-08,1.852507125477132e-08
crow,-,neg,3.961932559803927e-09,1.5368321060194035e-09
truffle,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
currant,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
apricot,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
jaguar,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
blackboard,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
bus,-,pos,2.19022098235655e-07,4.734832526054333e-09
radish,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
budgie,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
strawberry,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
lantern,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
oven,-,neg,2.7331144014652864e-09,2.1041210995775828e-09
dogbane,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
kingfisher,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
caterpillar,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
dolphin,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
heart,-,neg,1.5475518466701033e-07,1.4939703874006227e-07
corn,-,neg,1.3053939262874792e-08,9.304754300387685e-09
mussel,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
tank,-,neg,1.0089669544299795e-08,4.1306355558212715e-10
clothing,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
paint,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
sycamore,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
crossbill,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
scorpion,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
emerald,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
raven,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
buttercup,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
problem,-,neg,3.953056104677444e-09,5.285234294660768e-08
water,-,pos,2.6490572508919286e-06,4.0970388681671466e-07
car,-,pos,2.1760353519084674e-08,1.7424557352541115e-09
flea,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
apple,-,neg,2.031830064197493e-07,2.9701969772588654e-09
cannon,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
cricket,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
gorilla,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
bear,-,neg,6.217188430746035e-10,4.1504102932243825e-10
elm,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
raisin,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
flower,-,pos,7.393472856165317e-08,7.473514251898905e-09
starling,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
gown,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
bird,-,pos,1.0718163139245007e-06,6.634704277530545e-06
rice,-,neg,1.0035005049147117e-09,9.098896636139386e-11
dress,-,pos,1.3975126611498467e-09,2.1832209373684464e-09
leopard,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
pit,-,neg,9.821751412175672e-09,1.2575539187764662e-07
sandpaper,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
lion,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
quail,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
peach,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
cherry,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
tar,-,neg,3.3697806767207794e-09,2.4786920960195857e-08
plumage,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
insect,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
cheetah,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
lettuce,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
willow,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
fox,-,neg,4.7783949241875234e-08,1.4353103949815704e-07
skunk,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
dog,-,neg,3.108779722538202e-08,4.4428194456713754e-08
iceberg,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
peacock,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
blueberry,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
violet,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
sapphire,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
pyramid,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
monkey,-,neg,1.142987718361077e-10,1.9521642968811648e-08
chameleon,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
lizard,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
beetle,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
daffodil,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
nectarine,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
avocado,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
tire,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
giraffe,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
buzzard,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
bat,-,neg,7.496947951324273e-09,1.337580712856834e-09
bee,-,neg,1.3891924943720824e-08,1.5480063453310322e-08
glass,-,pos,2.9754863817288424e-07,1.0934740402035459e-07
hose,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
crypt,-,neg,3.8943290259219054e-10,7.372159771534825e-09
wine,-,neg,2.7764048837752853e-08,1.3459352032896277e-07
crocodile,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
parakeet,-,pos,1.1480287831489022e-09,2.8640918525724146e-09
barn,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
beer,-,neg,6.419494269493953e-08,2.577068336506727e-08
alligator,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
jam,-,neg,6.372900429596484e-09,7.111795596870252e-10
night,-,pos,3.07915712483009e-07,1.5274464431058732e-06
calf,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
sky,-,pos,6.121667684055865e-05,5.150905479922585e-08
frogfish,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
tortoise,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
tarantula,-,neg,1.1480287831489022e-09,2.8640918525724146e-09
lime,-,neg,1.6846172457007924e-08,2.7438569194515594e-09
