concept,prop_s,label,prob,prob_control
flour,-,pos,0.0012951603857800364,2.6844703825190663e-05
fork,-,pos,0.018380846828222275,0.000677900796290487
pincer,-,neg,1.3987817055749474e-06,7.62686022426351e-06
stamp,-,neg,6.013202892063418e-06,1.0664224646461662e-05
comb,-,neg,0.0004500619834288955,0.000251747143920511
scalpel,-,neg,1.3987817055749474e-06,7.62686022426351e-06
vegetable,-,pos,0.00010123397078132257,4.943176008964656e-06
screwdriver,-,neg,1.3987817055749474e-06,7.62686022426351e-06
rhubarb,-,pos,1.3987817055749474e-06,7.62686022426351e-06
grater,-,pos,1.3987817055749474e-06,7.62686022426351e-06
carrot,-,pos,0.0002770795254036784,0.00010941708023892716
lobster,-,pos,1.3262414540804457e-05,3.5782784379989607e-07
vinaigrette,-,pos,1.3987817055749474e-06,7.62686022426351e-06
clincher,-,neg,1.3987817055749474e-06,7.62686022426351e-06
penknife,-,neg,1.3987817055749474e-06,7.62686022426351e-06
lancet,-,neg,1.3987817055749474e-06,7.62686022426351e-06
coconut,-,pos,0.00030026875901967287,0.0001968984433915466
stew,-,pos,0.00028940109768882394,2.6171517220063834e-06
soup,-,pos,0.001640776521526277,3.0331724701682106e-05
dough,-,pos,0.0014227349311113358,3.283941623521969e-05
scallop,-,pos,1.3987817055749474e-06,7.62686022426351e-06
bass,-,pos,4.149444521317491e-06,1.8453140000929125e-05
clipper,-,neg,1.3987817055749474e-06,7.62686022426351e-06
lettuce,-,pos,1.3987817055749474e-06,7.62686022426351e-06
bread,-,pos,0.01088913343846798,9.509472147328779e-05
noodle,-,pos,1.3987817055749474e-06,7.62686022426351e-06
gang,-,neg,8.777359994383005e-07,6.628804953834333e-07
scraper,-,neg,1.3987817055749474e-06,7.62686022426351e-06
snip,-,neg,1.3987817055749474e-06,7.62686022426351e-06
condiment,-,pos,1.3987817055749474e-06,7.62686022426351e-06
sausage,-,pos,0.0004099280049558729,3.6109100619796664e-05
radish,-,pos,1.3987817055749474e-06,7.62686022426351e-06
cutlet,-,pos,1.3987817055749474e-06,7.62686022426351e-06
violin,-,neg,3.344895731061115e-06,1.1182365597051103e-05
oregano,-,pos,1.3987817055749474e-06,7.62686022426351e-06
reamer,-,neg,1.3987817055749474e-06,7.62686022426351e-06
drill,-,neg,2.5014247512444854e-05,1.2376310223771725e-05
onion,-,pos,7.781143358442932e-05,1.499341396993259e-05
corn,-,pos,8.37714978842996e-05,4.9550371841178276e-06
asparagus,-,pos,1.3987817055749474e-06,7.62686022426351e-06
slicer,-,pos,1.3987817055749474e-06,7.62686022426351e-06
beef,-,pos,7.240815466502681e-05,6.2038461692282e-06
artichoke,-,pos,1.3987817055749474e-06,7.62686022426351e-06
ripsaw,-,neg,1.3987817055749474e-06,7.62686022426351e-06
canary,-,neg,6.003047019476071e-05,6.3479510572506115e-06
spinach,-,pos,1.3987817055749474e-06,7.62686022426351e-06
rice,-,pos,8.35624014143832e-05,2.7201201646676054e-06
adz,-,neg,1.3987817055749474e-06,7.62686022426351e-06
sapodilla,-,pos,1.3987817055749474e-06,7.62686022426351e-06
gravy,-,pos,1.3987817055749474e-06,7.62686022426351e-06
blender,-,pos,1.3987817055749474e-06,7.62686022426351e-06
shaver,-,neg,1.3987817055749474e-06,7.62686022426351e-06
