concept,prop_s,label,prob,prob_control
peach,-,pos,0.00028174021281301975,3.892780114256311e-06
soup,-,neg,0.00974665954709053,2.943617437267676e-05
gift,-,pos,6.0661132010864094e-05,0.00010475461749592796
pip,-,neg,1.1318885299260728e-05,7.575636686851794e-07
fry,-,neg,1.8642653230926953e-05,3.636877863755217e-06
pod,-,neg,2.6274639822077006e-05,9.676071931608021e-05
sorrel,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
currant,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
freestone,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
onion,-,pos,0.00019200007955078036,7.323174213524908e-05
scallop,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
grapefruit,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
date,-,pos,0.00026109046302735806,0.0012029954232275486
cake,-,pos,0.002099533099681139,1.6245754522969946e-05
cucumber,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
soy,-,neg,4.246146636432968e-05,2.185449375247117e-06
flavoring,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
corn,-,pos,0.001871911808848381,4.495107350521721e-05
pumpkin,-,pos,2.4337430659215897e-05,1.0669014045561198e-06
saskatoon,-,pos,4.936251116305357e-06,5.637323738483246e-06
olive,-,neg,6.244271207833663e-05,1.217926819663262e-05
carrot,-,pos,2.6463394533493556e-05,2.590189296824974e-06
jack,-,neg,8.761316712480038e-05,1.5166280718403868e-05
pear,-,pos,0.0004205789009574801,1.906847501231823e-05
desert,-,pos,7.86705277278088e-05,0.00013401398609858006
yogurt,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
mango,-,pos,0.0005707560339942575,9.20221737032989e-06
peanut,-,pos,2.1253332306514494e-05,4.0479972085449845e-06
wintergreen,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
sardine,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
almond,-,pos,0.00016929232515394688,5.722163223254029e-06
avocado,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
veg,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
loquat,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
parsnip,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
blueberry,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
lemonade,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
edda,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
spinach,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
soursop,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
pulse,-,neg,5.825515472679399e-05,5.491563933901489e-05
grape,-,pos,0.0002559642307460308,0.00012059293658239767
chipotle,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
cottonseed,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
fruit,-,pos,0.02701832726597786,0.0016400051536038518
chilli,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
pepperoni,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
tabasco,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
beetroot,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
cheese,-,neg,0.0014638245338574052,0.00014114845544099808
achene,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
tamarind,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
breadfruit,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
cider,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
allspice,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
cabbage,-,neg,7.649827603017911e-05,9.453723578189965e-06
strawberry,-,pos,0.00029895370244048536,9.54725419433089e-06
iceberg,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
doughnut,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
nut,-,pos,0.0001283060701098293,9.52257414610358e-06
groundnut,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
tangerine,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
linseed,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
pistachio,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
spike,-,neg,5.4704496506019495e-06,1.272764984605601e-05
chocolate,-,pos,0.010863296687602997,1.5769908713991754e-05
fennel,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
satsuma,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
lime,-,neg,7.385980279650539e-05,4.127112788410159e-06
juice,-,pos,0.003590333042666316,7.161918802012224e-06
pineapple,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
rhubarb,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
tater,-,pos,4.4563512346940115e-06,1.1757822903746273e-05
soybean,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
oyster,-,neg,9.067041537491605e-05,8.138544217217714e-06
grain,-,neg,0.0032860469073057175,0.0001972474274225533
cherry,-,pos,0.0007492296863347292,7.641209231223911e-05
chicken,-,neg,0.0024113585241138935,0.0001458675105823204
bulgur,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
pea,-,pos,2.7126166969537735e-05,8.830616025079507e-06
rice,-,neg,0.0006056835991330445,3.768590249819681e-05
hip,-,neg,3.1415930834555184e-07,3.7841177800146397e-06
artichoke,-,neg,4.4563512346940115e-06,1.1757822903746273e-05
