concept,prop_s,label,prob,prob_control
fenugreek,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
brick,-,pos,8.290773985208943e-05,5.1830869779223576e-05
wand,-,pos,1.198824861603498e-06,1.151498395302042e-06
quesadilla,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
guava,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
water,-,neg,0.0015781326219439507,0.00029756230651400983
dogwood,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
yogurt,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
mentzelia,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
vanilla,-,neg,3.0609267014369834e-06,3.743585466509103e-06
lark,-,neg,5.74368914385559e-06,7.0296400735969655e-06
cilantro,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
clothing,-,pos,2.7976695491815917e-05,4.650841583497822e-05
apricot,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
frog,-,neg,0.00013786899216938764,7.769783405819908e-05
blackboard,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
raisin,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
currant,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
chive,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
pot,-,pos,1.6745108950999565e-05,1.0486186511116102e-05
cream,-,neg,0.00037092590355314314,1.0312975973647553e-05
lingonberry,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
geranium,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
chicken,-,neg,4.2560495785437524e-05,0.0001458675105823204
bulgur,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
peanut,-,neg,1.2176680684206076e-05,4.0479972085449845e-06
cereal,-,neg,8.579630230087787e-05,7.290151552297175e-05
miner,-,pos,2.4641314666951075e-05,1.9824561604764313e-05
banana,-,neg,6.43814428258338e-06,1.7896201825351454e-05
radish,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
berry,-,pos,0.0011388558195903897,9.732752914715093e-06
watermelon,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
avocado,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
fear,-,neg,1.6230364053626545e-05,5.775783210992813e-05
syrup,-,pos,5.176915874471888e-05,7.134602583391825e-06
bloodstone,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
tongue,-,pos,0.0020598918199539185,5.714839062420651e-05
coconut,-,neg,2.550925501054735e-06,1.5190757039817981e-05
spice,-,pos,3.3899843401741236e-05,2.3762784621794708e-05
weed,-,neg,2.1967160137137398e-05,4.258754779584706e-05
shiitake,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
fern,-,pos,4.802921830560081e-05,1.7959751858143136e-05
pansy,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
ink,-,pos,0.001411540899425745,3.086681317654438e-05
mango,-,pos,1.618794703972526e-05,9.20221737032989e-06
chocolate,-,neg,0.00015530850214418024,1.5769908713991754e-05
mamey,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
eye,-,neg,0.004483506549149752,2.4289258362841792e-05
beetroot,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
ambulance,-,pos,9.138666428043507e-06,4.4628641262534074e-06
lipstick,-,pos,0.0006232074229046702,1.1999369235127233e-05
couch,-,pos,5.98086489844718e-06,5.086374585516751e-05
echinocereus,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
melon,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
pepper,-,pos,9.00375671335496e-05,1.2045919902448077e-05
robin,-,pos,1.5883053492871113e-05,7.313566584343789e-06
limousine,-,neg,7.954487273309496e-07,2.35321135733102e-06
pit,-,neg,5.510091068572365e-05,7.162421388784423e-05
ladybird,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
lemon,-,neg,1.3995826520840637e-05,2.5336817088827956e-06
grape,-,pos,0.00022842898033559322,0.00012059293658239767
egg,-,neg,0.00037120850174687803,0.00026884296676144004
allspice,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
gherkin,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
tiger,-,neg,3.4259202948305756e-05,3.776116136577912e-05
hazelnut,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
ruby,-,pos,0.0001893266016850248,4.040329713461688e-06
hair,-,pos,0.0014577116817235947,7.494830060750246e-05
flame,-,pos,0.00021263027156237513,7.199418178061023e-05
football,-,pos,7.882043064455502e-06,3.6675981391454116e-05
peony,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
crow,-,neg,7.982396346051246e-05,0.00013564097753260285
blueberry,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
beet,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
lewisia,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
crypt,-,neg,0.00027193388086743653,0.00017805839888751507
vegetable,-,pos,3.225162436137907e-05,1.7752920030034147e-05
vinegar,-,pos,1.0294976164004765e-05,1.923114950841409e-06
lobster,-,pos,5.489368413691409e-05,2.3381964638247155e-05
dog,-,neg,7.107549026841298e-05,0.00020717474399134517
mangifera,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
jeep,-,pos,1.0950560636047157e-06,4.853100563195767e-06
milk,-,neg,0.0003326434816699475,4.374829586595297e-05
wine,-,pos,0.0005788710550405085,6.859507266199216e-05
vine,-,pos,6.92399189574644e-05,3.0447692552115768e-05
carrot,-,neg,3.5164789551345166e-06,2.590189296824974e-06
barn,-,pos,4.0202809032052755e-05,0.00018688863201532513
leafs,-,pos,1.2456499689506018e-06,1.6497007493398996e-07
flower,-,pos,0.027565650641918182,0.0004035864840261638
cockroach,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
ageratina,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
potato,-,neg,1.912756488309242e-05,2.2758686100132763e-05
artichoke,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
pineapple,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
garlic,-,neg,2.2104577510617673e-05,1.9489420083118603e-05
squirrel,-,pos,5.735842933063395e-05,3.531453330651857e-05
cowpeas,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
honey,-,neg,0.0007953623426146805,0.00011575617827475071
cherry,-,pos,0.0006104469066485763,7.641209231223911e-05
celery,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
marinade,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
spinach,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
jam,-,pos,9.883704478852451e-06,3.30649845636799e-06
fruit,-,pos,0.052626147866249084,0.0016400051536038518
cat,-,neg,6.401231075869873e-05,0.0001722123270155862
aubergine,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
rhubarb,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
gorilla,-,neg,8.96050593723885e-08,4.700611043517711e-06
carnation,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
cinnamon,-,neg,2.3455480913980864e-05,5.6392382248304784e-06
ring,-,pos,0.0001519427605671808,3.8525515265064314e-05
chameleon,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
car,-,pos,0.00013649955508299172,0.0007336970884352922
dress,-,pos,3.697441570693627e-05,4.799257658305578e-05
ant,-,pos,1.971167694136966e-05,0.00011118084512418136
juice,-,pos,0.00015060383884701878,7.161918802012224e-06
candy,-,pos,0.00020438530191313475,3.253313116147183e-05
strawberry,-,pos,1.4556147107214201e-05,9.54725419433089e-06
slug,-,neg,0.00014887494035065174,0.00010654881043592468
balloon,-,pos,1.6888083337107673e-05,1.0131459930562414e-05
night,-,neg,5.932253407081589e-05,0.00011077665112679824
pigweed,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
clarinet,-,pos,9.517460171082348e-07,2.3163811420090497e-06
cake,-,pos,4.714700935437577e-06,1.6245754522969946e-05
blackberry,-,pos,9.82708570518298e-06,1.8067172277369536e-05
pomegranate,-,pos,2.1395313524408266e-05,1.1757822903746273e-05
heart,-,pos,0.0011701928451657295,0.00012616727326530963
ginger,-,pos,7.169061973399948e-06,3.182288764946861e-06
sycamore,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
custard,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
cheetah,-,neg,2.1395313524408266e-05,1.1757822903746273e-05
oven,-,pos,9.7925827446943e-08,1.1938130228372756e-05
fox,-,pos,0.0001541382516734302,7.802406616974622e-05
