concept,prop_s,label,prob,prob_control
soup,hot,pos,0.07435786724090576,0.00020741244952660054
fire,hot,pos,0.01300651766359806,0.00020741244952660054
fume,hot,pos,0.05160676687955856,0.00020741244952660054
chocolate,hot,pos,0.06426454335451126,0.00020741244952660054
firebox,hot,pos,4.1529176087351516e-05,0.00020741244952660054
igniter,hot,pos,0.01831471547484398,0.00020741244952660054
oven,hot,pos,0.09266384690999985,0.00020741244952660054
icicle,hot,neg,6.602104258490726e-05,0.00020741244952660054
jungle,hot,pos,0.0011260146275162697,0.00020741244952660054
bottle,hot,pos,0.0010586188873276114,0.00020741244952660054
pudding,hot,pos,0.01235448382794857,0.00020741244952660054
summertime,hot,pos,0.19223666191101074,0.00020741244952660054
tile,hot,pos,0.0004524520772974938,0.00020741244952660054
hearth,hot,pos,0.05147542059421539,0.00020741244952660054
toilet,hot,neg,0.0008206137572415173,0.00020741244952660054
pancake,hot,pos,0.022227663546800613,0.00020741244952660054
sauna,hot,pos,0.024700285866856575,0.00020741244952660054
griddle,hot,pos,0.16578252613544464,0.00020741244952660054
fondue,hot,pos,0.005460724700242281,0.00020741244952660054
tub,hot,pos,0.02186962589621544,0.00020741244952660054
jug,hot,pos,0.0008630460943095386,0.00020741244952660054
winter,hot,neg,0.013837248086929321,0.00020741244952660054
heat,hot,pos,0.0035472556483000517,0.00020741244952660054
tortilla,hot,pos,0.007086250931024551,0.00020741244952660054
space,hot,pos,0.00013794044207315892,0.00020741244952660054
shower,hot,pos,0.06647549569606781,0.00020741244952660054
quesadilla,hot,pos,0.0016750073991715908,0.00020741244952660054
flatbread,hot,pos,0.008039092645049095,0.00020741244952660054
boiler,hot,pos,0.0029016155749559402,0.00020741244952660054
puree,hot,pos,0.005988316144794226,0.00020741244952660054
syrup,hot,pos,0.01113590132445097,0.00020741244952660054
popcorn,hot,pos,0.026499023661017418,0.00020741244952660054
ice,hot,neg,0.0017625860637053847,0.00020741244952660054
freezer,hot,neg,0.0017982452409341931,0.00020741244952660054
spiciness,hot,pos,5.7529588957550004e-05,0.00020741244952660054
pot,hot,pos,0.016247866675257683,0.00020741244952660054
kitchen,hot,pos,0.0006583179347217083,0.00020741244952660054
nose,hot,neg,1.5920009900582954e-05,0.00020741244952660054
dessert,hot,pos,0.004291631747037172,0.00020741244952660054
cupcake,hot,pos,0.020553508773446083,0.00020741244952660054
vegetable,hot,neg,0.0027114737313240767,0.00020741244952660054
pastry,hot,pos,0.005661485251039267,0.00020741244952660054
juice,hot,neg,0.03408549726009369,0.00020741244952660054
water,hot,pos,0.00035831553395837545,0.00020741244952660054
vapor,hot,pos,0.0507708378136158,0.00020741244952660054
coffee,hot,pos,0.049279820173978806,0.00020741244952660054
bathtub,hot,pos,0.001986489165574312,0.00020741244952660054
ingredient,hot,pos,0.001942114089615643,0.00020741244952660054
snack,hot,pos,0.018584439530968666,0.00020741244952660054
bath,hot,pos,0.03667299821972847,0.00020741244952660054
pomade,hot,neg,0.004601179156452417,0.00020741244952660054
bathroom,hot,pos,0.0008808419806882739,0.00020741244952660054
problem,hot,neg,1.5383868230856024e-05,0.00020741244952660054
enchiladas,hot,pos,0.003360845148563385,0.00020741244952660054
toaster,hot,pos,0.05701486021280289,0.00020741244952660054
butter,hot,pos,0.007739102002233267,0.00020741244952660054
fireplace,hot,pos,0.000806308991741389,0.00020741244952660054
chutney,hot,pos,0.014602790586650372,0.00020741244952660054
flowerpot,hot,neg,3.871243825415149e-05,0.00020741244952660054
soot,hot,pos,0.0021095839329063892,0.00020741244952660054
vinaigrette,hot,neg,0.002328937640413642,0.00020741244952660054
drink,hot,pos,0.014819794334471226,0.00020741244952660054
tray,hot,pos,0.001579601550474763,0.00020741244952660054
condiment,hot,neg,0.017954085022211075,0.00020741244952660054
pie,hot,pos,0.011341371573507786,0.00020741244952660054
vinyl,hot,neg,1.8617352907313034e-05,0.00020741244952660054
geyser,hot,pos,0.006042536813765764,0.00020741244952660054
sandwich,hot,pos,0.009688043035566807,0.00020741244952660054
tea,hot,pos,0.07991058379411697,0.00020741244952660054
fruitcake,hot,neg,0.008064446039497852,0.00020741244952660054
countertop,hot,neg,0.00028449672390706837,0.00020741244952660054
laundry,hot,neg,0.00035917130298912525,0.00020741244952660054
tandoor,hot,pos,0.004210580140352249,0.00020741244952660054
toe,hot,neg,1.112778477363463e-06,0.00020741244952660054
kerosene,hot,pos,0.014533993788063526,0.00020741244952660054
fridge,hot,neg,9.114894055528566e-05,0.00020741244952660054
outfit,hot,pos,0.005527647212147713,0.00020741244952660054
charcoal,hot,pos,0.035327039659023285,0.00020741244952660054
seasoning,hot,pos,0.0002599989529699087,0.00020741244952660054
kettle,hot,pos,0.0743221864104271,0.00020741244952660054
mug,hot,pos,0.029271692037582397,0.00020741244952660054
heater,hot,pos,0.00607367092743516,0.00020741244952660054
cooker,hot,pos,0.0228914525359869,0.00020741244952660054
lava,hot,pos,0.013589147478342056,0.00020741244952660054
garlic,hot,neg,0.01070438977330923,0.00020741244952660054
pasta,hot,pos,0.009121373295783997,0.00020741244952660054
grill,hot,pos,0.04112381488084793,0.00020741244952660054
utensil,hot,neg,0.007213256787508726,0.00020741244952660054
meat,hot,pos,0.0022034812718629837,0.00020741244952660054
firewood,hot,pos,0.0007588888984173536,0.00020741244952660054
cake,hot,pos,0.006870371755212545,0.00020741244952660054
noodle,hot,pos,0.022397829219698906,0.00020741244952660054
percolator,hot,pos,0.012481738813221455,0.00020741244952660054
wok,hot,pos,0.0007202954147942364,0.00020741244952660054
flame,hot,pos,0.0244423970580101,0.00020741244952660054
puzzle,hot,neg,0.0001393135025864467,0.00020741244952660054
cookware,hot,pos,0.0008479598327539861,0.00020741244952660054
barbecue,hot,pos,0.07916231453418732,0.00020741244952660054
sundae,hot,neg,0.01605156995356083,0.00020741244952660054
yogurt,hot,neg,0.0068141683004796505,0.00020741244952660054
roast,hot,pos,0.037464797496795654,0.00020741244952660054
atole,hot,pos,3.555188231985085e-05,0.00020741244952660054
candy,hot,neg,0.03386599197983742,0.00020741244952660054
basement,hot,neg,5.736684033763595e-05,0.00020741244952660054
steam,hot,pos,0.07581845670938492,0.00020741244952660054
people,hot,neg,0.0002408566215308383,0.00020741244952660054
refrigerator,hot,neg,0.009998557157814503,0.00020741244952660054
anger,hot,neg,0.0010147776920348406,0.00020741244952660054
campfire,hot,pos,0.04490489512681961,0.00020741244952660054
lemonade,hot,neg,0.027514029294252396,0.00020741244952660054
pizza,hot,pos,0.00467729615047574,0.00020741244952660054
casserole,hot,pos,0.03637296333909035,0.00020741244952660054
furnace,hot,pos,0.03041290119290352,0.00020741244952660054
cheesecloth,hot,neg,0.003795395605266094,0.00020741244952660054
coal,hot,pos,5.466744914883748e-05,0.00020741244952660054
beer,hot,neg,0.00896079745143652,0.00020741244952660054
toast,hot,pos,0.004785035736858845,0.00020741244952660054
cooler,hot,neg,0.027208702638745308,0.00020741244952660054
dish,hot,pos,0.010200575925409794,0.00020741244952660054
skillet,hot,pos,0.03066057711839676,0.00020741244952660054
custard,hot,pos,0.014575461857020855,0.00020741244952660054
sauce,hot,pos,0.012509901076555252,0.00020741244952660054
stove,hot,pos,0.1127934604883194,0.00020741244952660054
bread,hot,pos,0.017685983330011368,0.00020741244952660054
can,hot,pos,0.0016880945768207312,0.00020741244952660054
burner,hot,pos,0.03809724003076553,0.00020741244952660054
jar,hot,pos,0.0024398586247116327,0.00020741244952660054
bikini,hot,neg,0.003001173958182335,0.00020741244952660054
chimney,hot,pos,0.0001014430308714509,0.00020741244952660054
marinade,hot,pos,0.0024379424285143614,0.00020741244952660054
happiness,hot,neg,0.0005469709867611527,0.00020741244952660054
heating,hot,pos,0.003089146688580513,0.00020741244952660054
glass,hot,pos,0.002414474729448557,0.00020741244952660054
kiln,hot,pos,0.0036005782894790173,0.00020741244952660054
lightning,hot,pos,0.011484881862998009,0.00020741244952660054
bulb,hot,pos,1.3151914572517853e-05,0.00020741244952660054
cream,hot,neg,0.00703877117484808,0.00020741244952660054
dough,hot,pos,0.001646346994675696,0.00020741244952660054
table,hot,neg,0.0015871331561356783,0.00020741244952660054
argument,hot,neg,0.0002066110318992287,0.00020741244952660054
boot,hot,neg,0.0045954445376992226,0.00020741244952660054
shoe,hot,neg,0.006987332832068205,0.00020741244952660054
river,hot,neg,2.9398624974419363e-05,0.00020741244952660054
hair,hot,neg,0.0009623414953239262,0.00020741244952660054
idea,hot,neg,0.0007559927180409431,0.00020741244952660054
atmosphere,hot,pos,0.0111123351380229,0.00020741244952660054
