concept,prop_s,label,prob,prob_control
morello,juicy,pos,0.00011487868323456496,9.618604963179678e-06
apricot,juicy,pos,0.0029843756929039955,9.618604963179678e-06
tangerine,juicy,pos,0.0002586432092357427,9.618604963179678e-06
cantaloupe,juicy,pos,0.00021319313964340836,9.618604963179678e-06
lime,juicy,pos,7.968093996169046e-05,9.618604963179678e-06
juice,juicy,pos,0.0007733154343441129,9.618604963179678e-06
scallop,juicy,pos,0.00021344311244320124,9.618604963179678e-06
emotion,juicy,neg,2.3941483959788457e-06,9.618604963179678e-06
flavor,juicy,neg,0.0006369182956404984,9.618604963179678e-06
pineapple,juicy,pos,0.006962133105844259,9.618604963179678e-06
nut,juicy,neg,0.00017720456526149064,9.618604963179678e-06
steak,juicy,pos,0.0024588764645159245,9.618604963179678e-06
cucumber,juicy,pos,0.00116531562525779,9.618604963179678e-06
pawpaw,juicy,pos,2.9049650038359687e-05,9.618604963179678e-06
calabash,juicy,pos,1.890815474325791e-05,9.618604963179678e-06
fennel,juicy,neg,0.0011036196956411004,9.618604963179678e-06
linseed,juicy,neg,0.0003850374778266996,9.618604963179678e-06
chicken,juicy,pos,0.00017903980915434659,9.618604963179678e-06
mussel,juicy,neg,3.2101222586788936e-06,9.618604963179678e-06
citron,juicy,pos,0.0017549969488754869,9.618604963179678e-06
oregano,juicy,neg,0.0008602935704402626,9.618604963179678e-06
aubergine,juicy,pos,3.9229820686159655e-05,9.618604963179678e-06
rumor,juicy,pos,1.3876530829293188e-05,9.618604963179678e-06
grapefruit,juicy,pos,0.0021402142010629177,9.618604963179678e-06
fruit,juicy,pos,0.000763787713367492,9.618604963179678e-06
sardine,juicy,pos,0.0015062004094943404,9.618604963179678e-06
peanut,juicy,neg,0.0022434766869992018,9.618604963179678e-06
flageolet,juicy,neg,5.1920760597568005e-06,9.618604963179678e-06
cinnamon,juicy,neg,0.0005796702462248504,9.618604963179678e-06
windfall,juicy,neg,1.5681700460845605e-05,9.618604963179678e-06
clementine,juicy,pos,0.00014730040857102722,9.618604963179678e-06
salad,juicy,pos,0.00037145841633901,9.618604963179678e-06
sorbet,juicy,pos,0.00011641465243883431,9.618604963179678e-06
melon,juicy,pos,0.009363407269120216,9.618604963179678e-06
cookie,juicy,neg,0.00011661798635032028,9.618604963179678e-06
jack,juicy,neg,1.0228384780930355e-05,9.618604963179678e-06
tomato,juicy,pos,0.0020255479030311108,9.618604963179678e-06
mulberry,juicy,pos,0.0006601110799238086,9.618604963179678e-06
cabbage,juicy,neg,0.002599707804620266,9.618604963179678e-06
biscuit,juicy,neg,0.00025738298427313566,9.618604963179678e-06
chickpea,juicy,neg,0.0007821873296052217,9.618604963179678e-06
kernel,juicy,neg,3.4803126709448406e-06,9.618604963179678e-06
ham,juicy,pos,0.0015874301316216588,9.618604963179678e-06
blackberry,juicy,pos,1.250188233825611e-05,9.618604963179678e-06
nectarine,juicy,pos,6.314140046015382e-05,9.618604963179678e-06
acorn,juicy,neg,6.76979252602905e-05,9.618604963179678e-06
strawberry,juicy,pos,0.0024964113254100084,9.618604963179678e-06
iceberg,juicy,neg,7.644553988939151e-06,9.618604963179678e-06
mangosteen,juicy,pos,0.00012212821457069367,9.618604963179678e-06
raspberry,juicy,pos,0.00032298974110744894,9.618604963179678e-06
doughnut,juicy,pos,0.0001568544830661267,9.618604963179678e-06
muscat,juicy,pos,6.600675260415301e-05,9.618604963179678e-06
butter,juicy,neg,4.819211608264595e-05,9.618604963179678e-06
pistachio,juicy,neg,0.002455148845911026,9.618604963179678e-06
meat,juicy,pos,0.00997787993401289,9.618604963179678e-06
chutney,juicy,pos,0.00032613365328870714,9.618604963179678e-06
