concept,prop_s,label,prob,prob_control
velocipede,flew,neg,0.00018660983187146485,1.2967019756615628e-05
shark,flew,neg,7.449504664691631e-06,1.2967019756615628e-05
marabou,flew,pos,1.549665830680169e-05,1.2967019756615628e-05
penguin,flew,neg,7.169047577804122e-09,1.2967019756615628e-05
plane,flew,pos,0.010909086093306541,1.2967019756615628e-05
ship,flew,neg,0.0004967756103724241,1.2967019756615628e-05
lemur,flew,neg,2.7103712341158825e-07,1.2967019756615628e-05
owl,flew,pos,0.004728695843368769,1.2967019756615628e-05
giraffe,flew,neg,7.188644303823821e-06,1.2967019756615628e-05
damselfish,flew,neg,1.7619391655898653e-05,1.2967019756615628e-05
stallion,flew,neg,0.0001929259451571852,1.2967019756615628e-05
phaeton,flew,neg,2.2741467091691447e-06,1.2967019756615628e-05
vulture,flew,pos,0.0001822809863369912,1.2967019756615628e-05
woodpecker,flew,pos,0.00342848664149642,1.2967019756615628e-05
helicopter,flew,pos,0.015199918299913406,1.2967019756615628e-05
chow,flew,neg,9.641033784646424e-07,1.2967019756615628e-05
ostrich,flew,neg,9.059625153895468e-05,1.2967019756615628e-05
mammal,flew,neg,1.767308188682648e-09,1.2967019756615628e-05
watchdog,flew,neg,8.30189892440103e-05,1.2967019756615628e-05
quail,flew,pos,0.006420422345399857,1.2967019756615628e-05
autogyro,flew,pos,0.00042024944559670985,1.2967019756615628e-05
clarence,flew,neg,6.444539053518383e-07,1.2967019756615628e-05
groundhog,flew,neg,1.1175043255207129e-05,1.2967019756615628e-05
crow,flew,pos,0.017781324684619904,1.2967019756615628e-05
lion,flew,neg,3.7953907394694397e-07,1.2967019756615628e-05
tiger,flew,neg,0.00022121747315395623,1.2967019756615628e-05
toy,flew,pos,3.160317191941431e-06,1.2967019756615628e-05
loon,flew,pos,0.00022252627240959555,1.2967019756615628e-05
saloon,flew,neg,2.2184820409165695e-05,1.2967019756615628e-05
steamer,flew,neg,2.469508399371989e-05,1.2967019756615628e-05
sausage,flew,neg,0.0001531081652501598,1.2967019756615628e-05
forklift,flew,neg,5.0048602133756503e-05,1.2967019756615628e-05
wren,flew,pos,1.6066217085608514e-06,1.2967019756615628e-05
craft,flew,pos,0.0011249611852690578,1.2967019756615628e-05
puffin,flew,pos,0.0003651546430774033,1.2967019756615628e-05
bomber,flew,pos,0.0023439922370016575,1.2967019756615628e-05
butterfly,flew,pos,3.126161391264759e-05,1.2967019756615628e-05
pheasant,flew,pos,0.0002407847496215254,1.2967019756615628e-05
minesweeper,flew,neg,2.6576799427857623e-06,1.2967019756615628e-05
tractor,flew,neg,0.00012028181663481519,1.2967019756615628e-05
budgie,flew,pos,2.359074414925999e-06,1.2967019756615628e-05
minnow,flew,neg,5.086857345304452e-05,1.2967019756615628e-05
kite,flew,pos,0.0014303583884611726,1.2967019756615628e-05
schooner,flew,neg,1.039621201925911e-05,1.2967019756615628e-05
yellowhammer,flew,pos,2.5428395019844174e-05,1.2967019756615628e-05
coupe,flew,neg,4.56377056252677e-05,1.2967019756615628e-05
pigeon,flew,pos,0.002379272598773241,1.2967019756615628e-05
gnu,flew,neg,3.335807363669119e-08,1.2967019756615628e-05
moorcock,flew,pos,1.0949214157562892e-07,1.2967019756615628e-05
sunfish,flew,neg,1.2534588677226566e-05,1.2967019756615628e-05
amberjack,flew,neg,3.9190487655105244e-07,1.2967019756615628e-05
snowbird,flew,pos,0.00011755291779991239,1.2967019756615628e-05
carrier,flew,neg,0.0009671238367445767,1.2967019756615628e-05
turtle,flew,neg,7.162737347243819e-06,1.2967019756615628e-05
jalopy,flew,neg,2.1942498278804123e-05,1.2967019756615628e-05
bobcat,flew,neg,9.792959463084117e-05,1.2967019756615628e-05
sky,flew,pos,0.001997781917452812,1.2967019756615628e-05
tropicbird,flew,pos,1.7732989363139495e-05,1.2967019756615628e-05
nightingale,flew,pos,0.0006215173052623868,1.2967019756615628e-05
bark,flew,neg,0.0003598808543756604,1.2967019756615628e-05
ass,flew,neg,0.0002980446151923388,1.2967019756615628e-05
boat,flew,neg,0.0015178648754954338,1.2967019756615628e-05
bearcat,flew,neg,8.05344243417494e-05,1.2967019756615628e-05
gallinule,flew,pos,5.0010307859338354e-06,1.2967019756615628e-05
stork,flew,pos,0.00022169716248754412,1.2967019756615628e-05
whitethroat,flew,pos,5.137117568665417e-06,1.2967019756615628e-05
skimmer,flew,neg,0.0025230864994227886,1.2967019756615628e-05
skylark,flew,pos,2.8817150905524613e-06,1.2967019756615628e-05
paridae,flew,pos,3.0880014492140617e-06,1.2967019756615628e-05
basset,flew,neg,3.5804532672045752e-09,1.2967019756615628e-05
jet,flew,pos,0.0007769709918648005,1.2967019756615628e-05
hind,flew,neg,5.654495112139557e-07,1.2967019756615628e-05
balloon,flew,pos,0.002283516339957714,1.2967019756615628e-05
bream,flew,neg,1.6147352653206326e-05,1.2967019756615628e-05
mangabey,flew,neg,3.718833795574028e-06,1.2967019756615628e-05
lorry,flew,neg,8.438988879788667e-05,1.2967019756615628e-05
babbler,flew,pos,1.8553557310951874e-05,1.2967019756615628e-05
wherry,flew,neg,1.546115345263388e-05,1.2967019756615628e-05
icteridae,flew,pos,2.754065462795552e-06,1.2967019756615628e-05
roebuck,flew,neg,8.096812109670282e-08,1.2967019756615628e-05
deer,flew,neg,8.521044219378382e-05,1.2967019756615628e-05
rudd,flew,neg,2.5139008812402608e-06,1.2967019756615628e-05
heap,flew,neg,0.001229373854584992,1.2967019756615628e-05
twinjet,flew,pos,0.00011489559256006032,1.2967019756615628e-05
rabbit,flew,neg,0.0011671483516693115,1.2967019756615628e-05
trailer,flew,neg,0.00042056909296661615,1.2967019756615628e-05
hog,flew,neg,9.263297215511557e-06,1.2967019756615628e-05
emu,flew,neg,2.879459316318389e-05,1.2967019756615628e-05
arrow,flew,pos,0.05452583730220795,1.2967019756615628e-05
wing,flew,pos,2.3953778509167023e-05,1.2967019756615628e-05
shell,flew,neg,8.535515371477231e-05,1.2967019756615628e-05
grosbeak,flew,pos,4.626678219210589e-06,1.2967019756615628e-05
flicker,flew,pos,0.00010057523468276486,1.2967019756615628e-05
titi,flew,neg,3.616843741838238e-06,1.2967019756615628e-05
interceptor,flew,neg,0.0048515331000089645,1.2967019756615628e-05
phalacrocorax,flew,pos,3.2815339636727003e-06,1.2967019756615628e-05
capsule,flew,pos,4.360498860478401e-05,1.2967019756615628e-05
ferry,flew,neg,0.0007372376276180148,1.2967019756615628e-05
pussy,flew,neg,1.517379928372975e-06,1.2967019756615628e-05
flycatcher,flew,pos,0.0006199688650667667,1.2967019756615628e-05
duck,flew,pos,0.00020559330005198717,1.2967019756615628e-05
armadillo,flew,neg,0.0006158285541459918,1.2967019756615628e-05
ounce,flew,neg,0.00045195003622211516,1.2967019756615628e-05
ratite,flew,neg,1.9342189261806197e-05,1.2967019756615628e-05
hawk,flew,pos,0.014914658851921558,1.2967019756615628e-05
lizardfish,flew,neg,9.791443517315201e-06,1.2967019756615628e-05
pelican,flew,pos,2.3396261894959025e-05,1.2967019756615628e-05
monkey,flew,neg,0.0006976014119572937,1.2967019756615628e-05
chinook,flew,pos,2.2851876565255225e-05,1.2967019756615628e-05
mola,flew,neg,4.805582193512237e-06,1.2967019756615628e-05
howler,flew,neg,1.831829081311298e-06,1.2967019756615628e-05
cart,flew,neg,3.5977263905806467e-06,1.2967019756615628e-05
car,flew,neg,6.650055729551241e-05,1.2967019756615628e-05
robin,flew,pos,1.7104382266097673e-07,1.2967019756615628e-05
submarine,flew,neg,9.911876259138808e-05,1.2967019756615628e-05
machine,flew,pos,0.0008271452970802784,1.2967019756615628e-05
ape,flew,neg,5.583155143540353e-06,1.2967019756615628e-05
bogie,flew,neg,1.8358892702963203e-05,1.2967019756615628e-05
haddock,flew,neg,2.0129448330408195e-06,1.2967019756615628e-05
towhee,flew,pos,0.00034534730366431177,1.2967019756615628e-05
nuthatch,flew,pos,1.1961494237766601e-05,1.2967019756615628e-05
grouper,flew,neg,5.919895556871779e-05,1.2967019756615628e-05
seagull,flew,pos,0.0002450982283335179,1.2967019756615628e-05
razorback,flew,neg,1.9760100258281454e-05,1.2967019756615628e-05
knot,flew,neg,0.0016037211753427982,1.2967019756615628e-05
whistler,flew,neg,4.4434153778638574e-07,1.2967019756615628e-05
tit,flew,pos,0.00019459801842458546,1.2967019756615628e-05
sharpie,flew,neg,5.983897608530242e-06,1.2967019756615628e-05
junk,flew,neg,1.1857829917971685e-07,1.2967019756615628e-05
avocet,flew,pos,0.0002979980781674385,1.2967019756615628e-05
scull,flew,neg,1.1798599075518723e-07,1.2967019756615628e-05
fryer,flew,neg,0.0001298595016123727,1.2967019756615628e-05
merganser,flew,pos,2.7334015157975955e-06,1.2967019756615628e-05
pinniped,flew,neg,6.231497536646202e-05,1.2967019756615628e-05
tramcar,flew,neg,1.667860669840593e-05,1.2967019756615628e-05
mouse,flew,neg,0.0004499707429204136,1.2967019756615628e-05
catfish,flew,neg,5.675213833455928e-05,1.2967019756615628e-05
tortoise,flew,neg,1.158897521236213e-05,1.2967019756615628e-05
airship,flew,pos,0.0010375753045082092,1.2967019756615628e-05
plaice,flew,neg,1.1405625627958216e-05,1.2967019756615628e-05
shunter,flew,neg,4.272497790225316e-06,1.2967019756615628e-05
goldcrest,flew,pos,5.925992354605114e-06,1.2967019756615628e-05
fowl,flew,pos,0.00017697049770504236,1.2967019756615628e-05
caracara,flew,pos,3.8234466046560556e-06,1.2967019756615628e-05
poacher,flew,neg,1.4939213542675134e-05,1.2967019756615628e-05
stock,flew,neg,1.1541009143911651e-06,1.2967019756615628e-05
albatross,flew,pos,0.00018454634118825197,1.2967019756615628e-05
toadfish,flew,neg,1.3879126527172048e-05,1.2967019756615628e-05
goatfish,flew,neg,4.818149682250805e-05,1.2967019756615628e-05
tower,flew,neg,3.770984403672628e-05,1.2967019756615628e-05
van,flew,neg,0.0002548253396525979,1.2967019756615628e-05
jade,flew,neg,1.2967315115020028e-06,1.2967019756615628e-05
motacilla,flew,pos,1.016178612189833e-05,1.2967019756615628e-05
silverback,flew,neg,2.0667554053943604e-05,1.2967019756615628e-05
emberizidae,flew,pos,7.454379556293134e-06,1.2967019756615628e-05
potoroo,flew,neg,8.369225724891294e-06,1.2967019756615628e-05
chick,flew,neg,0.00015790187171660364,1.2967019756615628e-05
yawl,flew,neg,0.0010684527223929763,1.2967019756615628e-05
sheepshead,flew,neg,1.1221655995541369e-06,1.2967019756615628e-05
seal,flew,neg,0.00022281779092736542,1.2967019756615628e-05
taxi,flew,neg,7.353122055064887e-05,1.2967019756615628e-05
sloop,flew,neg,4.401946716825478e-05,1.2967019756615628e-05
barnacle,flew,neg,1.68503411259735e-05,1.2967019756615628e-05
buffalo,flew,neg,1.2783843317265564e-07,1.2967019756615628e-05
titmouse,flew,pos,3.6998574159952113e-06,1.2967019756615628e-05
gull,flew,pos,0.0043290238827466965,1.2967019756615628e-05
zebra,flew,neg,1.5340465324698016e-06,1.2967019756615628e-05
ouzel,flew,pos,3.1215287890518084e-05,1.2967019756615628e-05
truck,flew,neg,4.885162343271077e-05,1.2967019756615628e-05
